#"+ BPC(1083.03666) Scan stir_50_Ecoli-r006.d "
#Point,X(Minutes),Y(Counts)
0,0.062,0
1,0.078,0
2,0.095,0
3,0.112,0
4,0.128,0
5,0.145,0.2232258039951
6,0.161,0
7,0.178,0.338366155059388
8,0.195,0.255146506366539
9,0.211,0
10,0.228,0
11,0.245,0
12,0.261,0.269111018718148
13,0.278,0
14,0.295,0
15,0.311,0.214166878576972
16,0.328,0
17,0.344,0
18,0.361,0
19,0.378,0
20,0.394,0.24047657261319
21,0.411,0
22,0.428,0
23,0.444,0
24,0.461,0
25,0.477,0
26,0.494,0
27,0.511,0.225767127666259
28,0.527,0
29,0.544,0
30,0.561,0
31,0.577,0
32,0.594,0
33,0.611,0.233325004690188
34,0.627,0
35,0.644,0
36,0.660,0
37,0.677,0
38,0.694,0
39,0.710,0
40,0.727,0
41,0.744,0
42,0.760,0
43,0.777,0
44,0.794,0
45,0.810,0
46,0.827,0
47,0.843,0
48,0.860,0
49,0.877,0
50,0.893,0
51,0.910,0
52,0.927,0
53,0.943,0
54,0.960,0
55,0.976,0
56,0.993,0
57,1.010,0
58,1.026,0
59,1.043,0
60,1.060,0
61,1.076,0
62,1.093,0.210963037354913
63,1.110,0.20770650523371
64,1.126,0
65,1.143,0
66,1.159,0.268998041835298
67,1.176,0.212857522298632
68,1.193,0
69,1.209,0
70,1.226,0
71,1.243,0
72,1.259,0.233833191239726
73,1.276,0.207825750853634
74,1.293,0
75,1.309,0
76,1.326,0.328147890244559
77,1.342,0
78,1.359,0
79,1.376,0
80,1.392,0.262121670073673
81,1.409,0
82,1.426,0
83,1.442,0
84,1.459,0
85,1.475,0
86,1.492,0
87,1.509,0
88,1.525,0
89,1.542,0
90,1.559,0
91,1.575,0
92,1.592,0
93,1.609,0
94,1.625,0
95,1.642,0
96,1.658,0
97,1.675,0.234235982029422
98,1.692,0
99,1.708,0
100,1.725,0
101,1.742,0
102,1.758,0
103,1.775,0
104,1.791,0
105,1.808,0
106,1.825,0
107,1.841,0
108,1.858,0
109,1.875,0
110,1.891,0
111,1.908,0
112,1.925,0
113,1.941,0
114,1.958,0.196487629912581
115,1.974,0
116,1.991,0.350477103777663
117,2.008,0
118,2.024,0
119,2.041,0
120,2.058,0
121,2.074,0
122,2.091,0
123,2.108,0
124,2.124,0
125,2.141,0
126,2.157,0
127,2.174,0
128,2.191,0
129,2.207,0
130,2.224,0.221592567621808
131,2.241,0
132,2.257,0
133,2.274,0.335440344193863
134,2.290,0
135,2.307,0.235213821243591
136,2.324,0.346418927234872
137,2.340,0
138,2.357,0
139,2.374,0
140,2.390,0.214507107649905
141,2.407,0
142,2.424,0
143,2.440,0
144,2.457,0
145,2.473,0
146,2.490,0
147,2.507,0
148,2.523,0
149,2.540,0.24802385281877
150,2.557,0
151,2.573,0
152,2.590,0.330892843158966
153,2.607,0
154,2.623,0
155,2.640,0
156,2.656,0
157,2.673,0
158,2.690,0.275638379590317
159,2.706,0
160,2.723,0
161,2.740,0
162,2.756,0
163,2.773,0
164,2.789,0
165,2.806,0.233393946836445
166,2.823,0
167,2.839,0.329492666981598
168,2.856,0
169,2.873,0
170,2.889,0.248899186314465
171,2.906,0.344344184686794
172,2.923,0.196442045443661
173,2.939,0
174,2.956,0.295905918588485
175,2.972,0
176,2.989,0.418390590769624
177,3.006,0
178,3.022,0
179,3.039,0
180,3.056,0
181,3.072,0
182,3.089,0
183,3.106,0
184,3.122,0.245472630406887
185,3.139,0
186,3.155,0
187,3.172,0.197636609837325
188,3.189,0
189,3.205,0
190,3.222,0
191,3.239,0.231511817866691
192,3.255,0
193,3.272,0
194,3.288,0
195,3.305,0
196,3.322,0
197,3.338,0.204229157198128
198,3.355,0
199,3.372,0.279169116602669
200,3.388,0
201,3.405,0.215749588091758
202,3.422,0
203,3.438,0.309416820099289
204,3.455,0
205,3.471,0
206,3.488,0.429945227466885
207,3.505,0
208,3.521,0.231215651453456
209,3.538,0
210,3.555,0
211,3.571,0
212,3.588,0
213,3.605,0
214,3.621,0.205496656742065
215,3.638,0
216,3.654,0
217,3.671,0
218,3.688,0
219,3.704,0
220,3.721,0
221,3.738,0.211854063635622
222,3.754,0
223,3.771,0
224,3.787,0
225,3.804,0
226,3.821,0
227,3.837,0
228,3.854,0
229,3.871,0.210776050282248
230,3.887,0
231,3.904,0
232,3.921,0
233,3.937,0
234,3.954,0
235,3.970,0
236,3.987,0.238568949848567
237,4.004,0.257997958003436
238,4.020,0.286195379591961
239,4.037,0
240,4.054,0.436436735072228
241,4.070,0.310993107299924
242,4.087,0.294744149881649
243,4.104,0
244,4.120,0.514725749806406
245,4.137,0
246,4.153,0
247,4.170,0.219148095240359
248,4.187,0
249,4.203,0.423178146738249
250,4.220,0
251,4.237,0
252,4.253,0
253,4.270,0
254,4.286,0
255,4.303,0
256,4.320,0
257,4.336,0
258,4.353,0
259,4.370,0.269948125483092
260,4.386,0.212108792161029
261,4.403,0
262,4.420,0
263,4.436,0
264,4.453,0
265,4.469,0.223277350046939
266,4.486,0
267,4.503,0.397253665897127
268,4.519,0.223567512992598
269,4.536,0
270,4.553,0
271,4.569,0
272,4.586,0
273,4.603,0.487742759900756
274,4.619,0
275,4.636,0.322553607849236
276,4.652,0
277,4.669,0
278,4.686,0
279,4.702,0
280,4.719,0
281,4.736,0.212308037476792
282,4.752,0.239219586118287
283,4.769,0
284,4.786,0
285,4.802,0
286,4.819,0.213883165868569
287,4.835,0
288,4.852,0
289,4.869,0
290,4.885,0
291,4.902,0.204130784099195
292,4.919,0.279690301357587
293,4.935,0.230576659118523
294,4.952,0.232092576566137
295,4.968,0.277104454295497
296,4.985,0.247867176276587
297,5.002,0
298,5.018,0
299,5.035,0.243908238448984
300,5.052,0.212900872919152
301,5.068,0
302,5.085,0
303,5.102,0.300867630963026
304,5.118,0
305,5.135,0
306,5.151,0
307,5.168,0
308,5.185,0
309,5.201,0
310,5.218,0.200619844568292
311,5.235,0.334001662054693
312,5.251,0
313,5.268,0
314,5.285,0.391540486920693
315,5.301,0
316,5.318,0
317,5.334,0
318,5.351,0.581714507329918
319,5.368,0
320,5.384,0
321,5.401,0
322,5.418,0
323,5.434,0
324,5.451,0.303555034358018
325,5.467,0.356605918172096
326,5.484,0.379841599462976
327,5.501,0
328,5.517,0.244367461833896
329,5.534,0.486086473004282
330,5.551,0
331,5.567,0
332,5.584,0
333,5.601,0.278736029244042
334,5.617,0
335,5.634,0
336,5.650,0.281722656632267
337,5.667,0
338,5.684,0
339,5.700,0
340,5.717,0
341,5.734,0
342,5.750,0
343,5.767,0
344,5.784,0
345,5.800,0
346,5.817,0
347,5.833,0.311848782929695
348,5.850,0.206001436672793
349,5.867,0
350,5.883,0.225096540338012
351,5.900,0.283480834938904
352,5.917,0.362819870113689
353,5.933,0
354,5.950,0.365285675747362
355,5.966,0
356,5.983,0
357,6.000,0.239522831038641
358,6.016,0
359,6.033,0
360,6.050,0.191342434815053
361,6.066,0
362,6.083,0.250832693797429
363,6.100,0
364,6.116,0
365,6.133,0.236983866869855
366,6.149,0
367,6.166,0
368,6.183,0
369,6.199,0
370,6.216,0
371,6.233,0
372,6.249,0
373,6.266,0
374,6.283,0
375,6.299,0
376,6.316,0
377,6.332,0.233417318475335
378,6.349,0
379,6.366,0.364275026884812
380,6.382,0
381,6.399,0
382,6.416,0.351179928330638
383,6.432,0
384,6.449,0
385,6.465,0
386,6.482,0
387,6.499,0.28100693160478
388,6.515,0
389,6.532,0.18520045467661
390,6.549,0
391,6.565,0.200288411273436
392,6.582,0
393,6.599,0.270532667763266
394,6.615,0.341666861532709
395,6.632,0.368994897246905
396,6.648,0
397,6.665,0
398,6.682,0
399,6.698,0
400,6.715,0
401,6.732,0
402,6.748,0
403,6.765,0
404,6.782,0
405,6.798,0
406,6.815,0
407,6.831,0
408,6.848,0.259782914567773
409,6.865,0
410,6.881,0
411,6.898,0
412,6.915,0
413,6.931,0
414,6.948,0
415,6.964,0
416,6.981,0
417,6.998,0
418,7.014,0.456483821156381
419,7.031,0
420,7.048,0
421,7.064,0.217393574860477
422,7.081,0
423,7.098,0
424,7.114,0
425,7.131,0
426,7.147,0.19444043350759
427,7.164,0.190038719003924
428,7.181,0
429,7.197,0
430,7.214,0
431,7.231,0
432,7.247,0
433,7.264,0.194249146276754
434,7.281,0
435,7.297,0
436,7.314,0
437,7.330,0
438,7.347,0
439,7.364,0
440,7.380,0
441,7.397,0.239783074377287
442,7.414,0.236950554605584
443,7.430,0
444,7.447,0.37290619825737
445,7.463,0
446,7.480,0
447,7.497,0
448,7.513,0
449,7.530,0.228939387856557
450,7.547,0
451,7.563,0
452,7.580,0
453,7.597,0.28097937150014
454,7.613,0
455,7.630,0
456,7.646,0
457,7.663,0.257336236261028
458,7.680,0
459,7.696,0.24396567627598
460,7.713,0
461,7.730,0
462,7.746,0
463,7.763,0
464,7.780,0
465,7.796,0
466,7.813,0
467,7.829,0
468,7.846,0
469,7.863,0
470,7.879,0
471,7.896,0
472,7.913,0
473,7.929,0
474,7.946,0
475,7.962,0
476,7.979,0
477,7.996,0
478,8.012,0
479,8.029,0
480,8.046,0
481,8.062,0
482,8.079,0
483,8.096,0.233323929650645
484,8.112,0
485,8.129,0.249994358415865
486,8.145,0
487,8.162,0
488,8.179,0.203829410026877
489,8.195,0
490,8.212,0
491,8.229,0
492,8.245,0.260881214056932
493,8.262,0
494,8.279,0
495,8.295,0
496,8.312,0
497,8.328,0
498,8.345,0
499,8.362,0
500,8.378,0
501,8.395,0
502,8.412,0
503,8.428,0
504,8.445,0
505,8.461,0
506,8.478,0
507,8.495,0
508,8.511,0
509,8.528,0
510,8.545,0
511,8.561,0
512,8.578,0
513,8.595,0
514,8.611,0
515,8.628,0
516,8.644,0
517,8.661,0
518,8.678,0
519,8.694,0
520,8.711,0
521,8.728,0
522,8.744,0
523,8.761,0.223899239480057
524,8.777,0
525,8.794,0
526,8.811,0
527,8.827,0
528,8.844,0
529,8.861,0
530,8.877,0
531,8.894,0
532,8.911,0
533,8.927,0
534,8.944,0
535,8.960,0
536,8.977,0
