#"+ Scan (rt: 25.267 min) unstir_75_Ecoli-r008.d "
#Point,X(Thompsons),Y(Counts)
78,621.80796,225.111846923828
79,622.29883,370.799682617188
80,622.57478,295.440002441406
81,622.69518,502.0478515625
82,622.77293,749.680053710938
83,622.95789,620.811767578125
84,623.00462,548.180847167969
85,623.09851,300.330871582031
86,623.28019,498.033447265625
87,623.45336,559.712890625
88,623.61514,295.173400878906
89,623.79114,310.816345214844
90,624.08894,747.230895996094
91,624.27607,279.885925292969
92,624.60549,486.047485351563
93,625.14011,283.016662597656
94,625.27469,633.892883300781
95,625.37434,261.26123046875
96,625.78929,450.643096923828
97,625.82861,299.020843505859
98,626.28058,561.23583984375
99,626.33454,252.840911865234
100,626.68871,275.555816650391
101,627.30057,408.010131835938
102,627.50771,575.667846679688
103,627.61725,248.706695556641
104,627.74132,212.289291381836
105,628.20098,216.636367797852
106,628.28057,1007.67218017578
107,628.35293,226.578948974609
108,628.44405,273.265350341797
109,628.53362,225.503677368164
110,628.61216,349.561431884766
111,629.29520,771.610046386719
112,629.70234,237.727813720703
113,630.29836,225.094696044922
114,630.32925,205.009460449219
115,630.38026,216.849136352539
116,631.09032,343.013000488281
117,631.53193,719.013549804688
118,631.72612,384.820129394531
119,631.78183,611.980407714844
120,632.03188,203.615158081055
121,632.14696,253.147933959961
122,632.22515,352.453735351563
123,632.29546,387.944122314453
124,632.55588,258.344177246094
125,632.69459,655.09423828125
126,632.77742,385.422943115234
127,632.89103,615.615051269531
128,633.27971,517.806274414063
129,633.36409,298.333343505859
130,633.60826,584.338989257813
131,633.81491,228.016387939453
132,634.05269,259.571441650391
133,634.31142,1100.67504882813
134,634.99701,262.05712890625
135,635.28374,289
136,635.31514,268.001068115234
137,636.23212,405.805541992188
138,636.33434,461.917175292969
139,636.46806,239.020156860352
140,636.62673,366.263153076172
141,636.73532,388.612396240234
142,637.01148,229.730117797852
143,637.30531,389.227172851563
144,637.41612,277.135925292969
145,638.24863,231.395156860352
146,638.51682,220.551284790039
147,638.58014,283.721160888672
148,638.70481,263.674987792969
149,639.03887,364.002014160156
150,639.21123,304.140625
151,639.27700,306.573120117188
152,639.41589,547.773193359375
153,639.58490,263.011352539063
154,639.99296,234.054824829102
155,640.32153,417.762054443359
156,641.30616,398.208953857422
157,641.52627,211.563201904297
158,641.79270,270.34375
159,642.30594,244.521743774414
160,642.44689,250.881576538086
161,642.48868,223.308166503906
162,643.23160,374.960540771484
163,643.29990,534.287292480469
164,643.39277,293.915008544922
165,643.61667,253.188461303711
166,643.81830,238.001190185547
167,643.98840,222.960144042969
168,644.15384,333.249267578125
169,644.29342,574.545471191406
170,644.81916,390.706390380859
171,644.85971,373.727264404297
172,644.92025,361.004028320313
173,645.31969,631.508850097656
174,645.47735,263.048217773438
175,645.50693,307.683135986328
176,645.66677,514.632934570313
177,645.69266,378.375
178,645.78687,1009.44458007813
179,645.90689,365.799743652344
180,646.02987,1076.53381347656
181,646.28129,702.673583984375
182,646.32691,513.323547363281
183,646.53230,420.327209472656
184,646.60400,287.164123535156
185,646.81616,431.100250244141
186,646.94060,315.038513183594
187,647.03774,367.711029052734
188,647.21318,335.024230957031
189,647.28791,507.603576660156
190,647.34739,242.05061340332
191,647.61050,223.7578125
192,648.29030,392.005950927734
193,648.34081,286.186737060547
194,649.24419,216.018188476563
195,649.30471,505.933990478516
196,649.57361,259.142242431641
197,649.78460,367.857147216797
198,650.08982,222.094696044922
199,650.77440,304.331848144531
200,651.16176,241.878402709961
201,651.26253,410.8994140625
202,651.30616,219
203,651.55416,236.0625
204,651.97662,249.073532104492
205,652.18584,236.307693481445
206,652.24815,334.531524658203
207,652.56641,260.5
208,652.69696,322.234588623047
209,652.98020,444.934326171875
210,653.05695,369.619842529297
211,653.31509,658.920654296875
212,653.83442,226.865386962891
213,654.26269,403.546325683594
214,654.31821,464.389190673828
215,654.77199,377.027435302734
216,654.84096,325.06982421875
217,654.94486,496.395355224609
218,655.02957,293.614471435547
219,655.07769,836.80322265625
220,655.19146,434.845520019531
221,655.31087,1509.27551269531
222,655.41390,821.361999511719
223,655.53664,405.248992919922
224,655.64769,518.224975585938
225,655.76924,303.089508056641
226,655.82421,383.225738525391
227,656.03680,216.068176269531
228,656.28606,1156.29748535156
229,656.45276,508.035705566406
230,656.61765,482.243408203125
231,656.94702,654.6064453125
232,657.20710,233.620697021484
233,657.29172,1602.00146484375
234,657.61897,1018.47259521484
235,657.76703,302.1494140625
236,657.94534,250.215316772461
237,658.29969,667.236206054688
238,658.34946,227.140625
239,658.58324,205.369415283203
240,658.83366,293.413269042969
241,659.29697,265.408325195313
242,659.52620,377.252227783203
243,659.62456,521.445007324219
244,659.74269,582.963745117188
245,659.87120,752.115356445313
246,659.95815,404.614959716797
247,660.05229,829.909790039063
248,660.22211,206.695510864258
249,660.32044,619.283813476563
250,660.35732,342.190490722656
251,660.68384,583.673461914063
252,660.81174,269.049713134766
253,660.98645,438.716217041016
254,661.20608,316.024719238281
255,661.35742,416.889343261719
256,661.57722,233.327835083008
257,661.68927,470.334869384766
258,661.94977,267.858764648438
259,662.07714,296.43212890625
260,662.17041,587.551452636719
261,662.72911,276.128570556641
262,663.27499,440.668640136719
263,663.32130,292.133850097656
264,663.50260,251.148803710938
265,663.66509,376.21337890625
266,663.77639,1140.32067871094
267,663.96940,218.539840698242
268,664.27840,398.782409667969
269,664.79193,431.75
270,665.31705,273.314300537109
271,665.58434,242.30876159668
272,665.92423,429.305541992188
273,666.00894,236.846160888672
274,666.24809,239.819213867188
275,666.32073,256.211853027344
276,666.39561,318.274353027344
277,666.50280,274.102264404297
278,666.81811,329.604949951172
279,666.96445,391.0009765625
280,667.27079,529.010864257813
281,667.46178,239.881607055664
282,667.55939,225.555679321289
283,667.60887,463.680999755859
284,667.68151,338.656616210938
285,667.79255,342.321441650391
286,669.32204,958.771606445313
287,669.37118,423.287414550781
288,669.60487,247.095748901367
289,669.81689,453.305877685547
290,670.16390,260.584838867188
291,670.30100,994.141296386719
292,670.78377,561.88916015625
293,670.96455,221.056198120117
294,671.23479,320.325256347656
295,671.32473,1055.58178710938
296,671.61911,1232.71142578125
297,671.77336,708.191162109375
298,671.84636,306.819274902344
299,672.33537,368.030334472656
300,672.51234,297.899536132813
301,672.83923,241.311538696289
302,673.19405,395.43212890625
303,673.25762,339.18603515625
304,673.32029,402.041656494141
305,673.41373,271.329223632813
306,673.55568,396.241394042969
307,673.63680,471.235565185547
308,673.79842,537.358032226563
309,673.92550,278.14892578125
310,674.04314,922.037902832031
311,674.14725,207.33332824707
312,674.30684,744.006591796875
313,674.56433,623.609741210938
314,674.66611,349.200012207031
315,674.79937,699.938293457031
316,674.96526,283.001403808594
317,675.02394,293.802764892578
318,675.05641,246.065795898438
319,675.30522,509.10009765625
320,675.35283,205.363204956055
321,675.42932,299.460327148438
322,675.65715,534.274475097656
323,676.03189,363.050811767578
324,676.07537,339.020477294922
325,676.31405,758.355041503906
326,676.49827,366.678771972656
327,676.54395,255.248718261719
328,676.63582,245.017852783203
329,676.96991,492.400634765625
330,677.30850,494.878814697266
331,677.68655,206.361480712891
332,677.81970,677.451843261719
333,678.02029,258.837493896484
334,678.05646,326.372802734375
335,678.15273,201.075622558594
336,678.31486,727.268920898438
337,678.53770,305.392517089844
338,678.58347,438.843109130859
339,678.76707,256
340,679.30603,893.982360839844
341,679.56028,340.173736572266
342,679.65023,650.234497070313
343,679.80876,664.851379394531
344,679.93781,298.286651611328
345,680.00750,222.336532592773
346,680.28358,232.755432128906
347,680.63798,524.166442871094
348,680.81529,266.606811523438
349,680.98268,552.086791992188
350,681.16801,448.657897949219
351,681.30879,1082.61633300781
352,681.55504,427.58740234375
353,681.63453,351.823150634766
354,681.71196,257.781585693359
355,681.79745,690.360534667969
356,681.98451,205.592102050781
357,682.03162,249.222564697266
358,682.20227,297.125
359,682.30817,426.281677246094
360,682.34962,346.032257080078
361,682.41604,287.064483642578
362,682.60711,309.223205566406
363,682.65821,338.438201904297
364,682.76883,299.375
365,682.87620,292.240051269531
366,682.96128,472.249603271484
367,683.06019,291.559997558594
368,683.33757,229.801666259766
369,684.05861,398.826599121094
370,684.15582,217.901718139648
371,684.30602,427.322509765625
372,684.63287,229.240188598633
373,684.68044,312.285705566406
374,684.76277,319.375
375,684.96016,222.037506103516
376,685.30435,229.677810668945
377,685.38279,239.723098754883
378,685.61808,258.56103515625
379,685.81298,359.111297607422
380,685.97816,213.00390625
381,686.26822,381.793090820313
382,686.31371,239.066177368164
383,686.36584,282.224487304688
384,686.72406,258.022735595703
385,686.79481,276.230102539063
386,686.87832,253.306228637695
387,687.29822,555.053405761719
388,687.38193,267.898498535156
389,687.78589,343.632904052734
390,687.87508,317.166046142578
391,687.93423,224.883728027344
392,688.00313,302.969085693359
393,688.13534,393.96875
394,688.31891,464.878509521484
395,688.95337,255.280090332031
396,689.31548,831.487609863281
397,689.70646,246.195129394531
398,689.84352,585.799987792969
399,689.96907,1544.2880859375
400,690.09228,716.833312988281
401,690.14414,837.720764160156
402,690.31119,1990.06872558594
403,690.42784,474.290924072266
404,690.52191,270.283447265625
405,690.63382,909
406,690.82465,402.706695556641
407,690.97186,884.01611328125
408,691.14125,751.644653320313
409,691.31085,550.339294433594
410,691.82052,772.419799804688
411,692.06140,605.79638671875
412,692.32644,928.428833007813
413,692.53620,350.621337890625
414,692.59437,401.183471679688
415,692.76827,405.881103515625
416,692.92054,280.231567382813
417,693.05843,219.555877685547
418,693.19551,263.673614501953
419,693.32756,515.284423828125
420,693.58789,228.440673828125
421,693.95937,220.402770996094
422,694.25439,428.975311279297
423,694.36506,894.514770507813
424,694.65026,310.921295166016
425,694.74380,279.760986328125
426,694.80312,206.371948242188
427,695.06823,284.852600097656
428,695.28873,233.830184936523
429,695.81629,331.369964599609
430,696.06367,237
431,696.31967,508.947418212891
432,696.59007,586.580444335938
433,696.78786,289.090911865234
434,696.87451,368.571350097656
435,697.34080,444.642242431641
436,697.55582,283.760070800781
437,698.06002,330.173919677734
438,698.32132,432.475921630859
439,698.74845,211.776321411133
440,698.79792,452.470581054688
441,699.07910,218.600921630859
442,699.19860,253.944854736328
443,699.31895,426.142547607422
444,699.62230,210.913833618164
445,699.73919,378.091094970703
446,699.82403,660.148864746094
447,699.95967,655.565979003906
448,700.05880,464.222564697266
449,700.19651,402.75
450,700.32706,741.740966796875
451,700.43038,400.668090820313
452,700.54847,333.592102050781
453,700.67987,359.563232421875
454,700.76268,453.670440673828
455,700.82421,314.761901855469
456,700.98587,350.75
457,701.32467,379.013519287109
458,701.45574,220.611846923828
459,701.57373,209.391555786133
460,701.60693,256.086547851563
461,701.71407,243.118637084961
462,701.82277,241.190216064453
463,702.33979,457.291656494141
464,702.46552,310.280059814453
465,702.53745,474.382934570313
466,702.63776,799.062866210938
467,702.76488,2106.80249023438
468,702.89345,2596.43627929688
469,702.99098,3180.83618164063
470,703.11016,2287.51440429688
471,703.21997,1086.02624511719
472,703.30799,677.356506347656
473,703.35950,424.173919677734
474,703.43059,684.014587402344
475,703.59575,1002.74438476563
476,703.64295,674.511352539063
477,703.85170,1483
478,704.00818,418.434051513672
479,704.09714,1003.41021728516
480,704.33978,696.124328613281
481,704.56544,590.182495117188
482,704.65784,218.46940612793
483,704.72864,250.184463500977
484,704.83310,346.893524169922
485,705.11423,206.640914916992
486,705.32940,272.909088134766
487,705.52853,345.349060058594
488,705.65474,286.360076904297
489,705.73734,312.918487548828
490,705.93848,300.93798828125
491,705.98017,224.908615112305
492,706.28897,602.191162109375
493,706.36737,508.252624511719
494,706.43713,573.160705566406
495,706.54654,728.121520996094
496,706.64336,1072.15417480469
497,706.71828,1334.33337402344
498,706.80000,2223.66674804688
499,706.86396,641.49658203125
500,706.95314,1304.37194824219
501,707.04433,525.648986816406
502,707.31088,224.530883789063
503,707.38798,436.800842285156
504,707.52667,359.189361572266
505,707.85333,285.127655029297
506,708.00645,227.464279174805
507,708.32001,472.104309082031
508,708.48306,235.720001220703
509,708.70675,226.019073486328
510,708.84261,324.568176269531
511,708.92854,267.443786621094
512,709.03955,422.497039794922
513,709.29651,652.793151855469
514,709.43749,279.191131591797
515,709.50289,393.111785888672
516,709.57904,342.169006347656
517,709.71152,390.842102050781
518,709.80794,486.20166015625
519,709.91185,500.444458007813
520,710.11199,428.745849609375
521,710.27019,350.804992675781
522,710.34330,1244.37719726563
523,710.43978,1562.8759765625
524,710.64400,1716.39208984375
525,710.74040,779.14404296875
526,710.79465,448.026275634766
527,710.88862,1001.47406005859
528,710.96746,910.680725097656
529,711.11693,313.449798583984
530,711.23214,356.480377197266
531,711.34763,467.041656494141
532,711.69125,336.008544921875
533,711.83433,366.922882080078
534,711.97049,273.521606445313
535,712.33860,351.128021240234
536,712.41827,304.296875
537,712.50302,291.918701171875
538,712.70949,1234.52868652344
539,712.81894,855.006958007813
540,713.04968,2199.7373046875
541,713.13234,398.001434326172
542,713.35446,1057.56958007813
543,713.48142,311.012512207031
544,713.73140,233.444442749023
545,713.81718,318.411773681641
546,713.85055,226.605560302734
547,714.05209,303.878784179688
548,714.12716,542.969848632813
549,714.31888,231.004028320313
550,714.51278,328.497528076172
551,714.61546,651.664184570313
552,714.66417,524.878051757813
553,714.73511,446.177642822266
554,714.83470,806.563232421875
555,715.11709,269.730163574219
556,715.31786,521.960083007813
557,715.73479,273.367431640625
558,715.82882,229.569961547852
559,716.24894,264.488372802734
560,716.33448,408.587310791016
561,716.64404,261.467224121094
562,716.71977,303.391296386719
563,716.83038,367.280181884766
564,717.08079,589.688293457031
565,717.25009,478.456909179688
566,717.32014,678.013427734375
567,717.57568,532.844970703125
568,717.82948,620.556030273438
569,717.87977,215.011367797852
570,717.98732,413.184173583984
571,718.18262,274.371917724609
572,718.50229,268.882476806641
573,718.56842,580.119995117188
574,718.65979,641.216186523438
575,718.75356,389.46533203125
576,718.85112,850.167541503906
577,718.98372,859.366271972656
578,719.16126,409.369659423828
579,719.23503,213.153839111328
580,719.31719,564.516967773438
581,719.42115,362.445983886719
582,719.64628,598.87646484375
583,719.68304,364.778411865234
584,720.07397,333.333892822266
585,720.34429,440.221466064453
586,720.52135,495.005554199219
587,720.60569,225.343276977539
588,720.79209,336.030792236328
589,720.83192,340.693969726563
590,720.90514,304.818176269531
591,721.35213,236.410217285156
592,722.42524,269.230773925781
593,722.48284,297.263671875
594,722.60185,208.565139770508
595,723.33276,251.633773803711
596,723.59719,310.010711669922
597,723.70635,343.371917724609
598,723.81551,473.611968994141
599,723.91222,323.086547851563
600,723.99173,267.385650634766
601,724.07885,353.267547607422
602,724.33855,524.2958984375
603,724.38890,259.408782958984
604,725.15818,247.325271606445
605,725.33158,339.037109375
606,725.61675,362.553833007813
607,725.67394,242.048080444336
608,725.76737,203.920455932617
609,726.34955,624.365234375
610,726.50597,218.020523071289
611,726.82131,625.673461914063
612,726.85866,901.116760253906
613,727.06527,236.781509399414
614,727.15057,399.399993896484
615,727.26147,823.199035644531
616,727.32747,1303.83959960938
617,727.40502,664.363647460938
618,727.51464,970.558166503906
619,727.58590,585.005432128906
620,727.66208,1915.6220703125
621,727.75365,664.415100097656
622,727.88220,270.225341796875
623,727.99964,1055.80725097656
624,728.33040,796.476623535156
625,728.59757,207.232696533203
626,728.71750,467.051147460938
627,728.97777,277.344512939453
628,729.12731,328.367431640625
629,729.33350,834.884948730469
630,729.46923,1041.1572265625
631,729.71201,372.071075439453
632,730.04341,308.806579589844
633,730.32733,1013.00518798828
634,730.54620,220.730514526367
635,730.82496,453.927764892578
636,731.09063,202.399993896484
637,731.19071,262.017547607422
638,731.33143,633.501403808594
639,731.67158,359.031707763672
640,731.99545,486.887664794922
641,732.04441,280.640045166016
642,732.34036,265.455810546875
643,732.64757,246.755111694336
644,732.72256,423.91455078125
645,732.81830,256.642852783203
646,732.98455,985.1630859375
647,733.10880,706.984008789063
648,733.22113,246.272399902344
649,733.32879,330.021270751953
650,733.37875,272.067962646484
651,733.46762,449.088989257813
652,733.64314,359.082244873047
653,733.72057,483.111297607422
654,733.77100,237.460220336914
655,733.98769,259.05517578125
656,734.30657,379.010528564453
657,734.38583,452.360107421875
658,734.52726,424.457855224609
659,734.60865,249.334869384766
660,734.73339,341.268280029297
661,734.99395,851.232116699219
662,735.13405,953.39208984375
663,735.22024,635.403991699219
664,735.27135,476.679351806641
665,735.34413,522.152526855469
666,735.51041,270.686279296875
667,735.86607,212.848999023438
668,735.96999,792.962524414063
669,736.07249,269.240203857422
670,736.28887,232.716979980469
671,736.37281,264.609008789063
672,736.51616,525.570251464844
673,736.59367,208.100799560547
674,736.67724,475.604827880859
675,736.75365,255.75
676,736.84895,1275.09069824219
677,736.96861,804.640930175781
678,737.01476,783.067932128906
679,737.11123,564.962280273438
680,737.22065,809.555725097656
681,737.34133,782.480041503906
682,737.43573,319.391265869141
683,737.58547,1003.16339111328
684,737.85603,1185.53430175781
685,737.98168,450.127593994141
686,738.10178,337.204986572266
687,738.33338,694.769714355469
688,738.64519,602.935180664063
689,738.76496,222.720993041992
690,738.83738,401.538452148438
691,738.93304,227.934326171875
692,738.98328,292.080352783203
693,739.35019,807.677795410156
694,739.62162,289.158203125
695,739.85305,343.627227783203
696,739.88620,256.346252441406
697,740.31661,1138.63671875
698,740.64168,267.962005615234
699,740.88024,263.414215087891
700,741.24489,216.753616333008
701,741.33208,734.185546875
702,741.74391,233.504806518555
703,741.94740,324.332336425781
704,742.10022,860.502075195313
705,742.20032,439.141662597656
706,742.34594,643.800659179688
707,742.39987,441.456909179688
708,742.83904,525.926025390625
709,742.90691,230.570755004883
710,743.10911,302.945465087891
711,743.32636,576.529479980469
712,743.44970,570.075012207031
713,743.73118,264.680145263672
714,743.82096,428.002105712891
715,744.03394,640.822509765625
716,744.08787,676.340393066406
717,744.19147,436.592468261719
718,744.30980,761.719482421875
719,745.09183,310.403106689453
720,745.22184,495.335662841797
721,745.32983,865.32568359375
722,745.39848,410.085113525391
723,745.46903,539.666687011719
724,745.51010,395.371948242188
725,745.60609,538.493103027344
726,745.71892,265.903167724609
727,745.88826,830.171569824219
728,746.13978,304.186248779297
729,746.36595,903.243530273438
730,746.51453,366.430786132813
731,746.83352,398.911376953125
732,747.02183,205.365661621094
733,747.19657,540.472717285156
734,747.32423,365.298828125
735,747.40414,538.667724609375
736,747.53818,772.961059570313
737,747.69746,536.267883300781
738,747.77392,747.296447753906
739,747.82841,452.810974121094
740,747.93466,358.451416015625
741,747.96345,263.121643066406
742,748.20396,293.02392578125
743,748.34565,601.061462402344
744,748.83009,345.380279541016
745,748.94122,771.942321777344
746,749.33349,467.940856933594
747,749.48244,366.273071289063
748,749.58456,403.636352539063
749,749.82603,337.964294433594
750,749.93299,212.000686645508
751,749.98091,295.198364257813
752,750.32026,298.902221679688
753,750.41999,213.580642700195
754,750.68728,343.347229003906
755,750.76645,351.088775634766
756,750.80050,225.111846923828
757,750.89169,275.941741943359
758,751.18726,580.289978027344
759,751.34288,537.157897949219
760,751.50802,300.728302001953
761,751.64906,540.5
762,751.68966,334.107299804688
763,752.00685,548.390075683594
764,752.36674,254.293701171875
765,752.45161,271.720245361328
766,752.67101,373.326934814453
767,752.76247,460.186553955078
768,752.95036,234.777938842773
769,753.00638,280.25
770,754.23954,423.757568359375
771,754.34935,707.840576171875
772,754.55140,289.5703125
773,754.93597,281.800933837891
774,755.34121,653.787109375
775,755.39199,329.703948974609
776,755.56998,361.778839111328
777,755.66680,448.464599609375
778,755.84566,206.552276611328
779,756.01570,414.267669677734
780,756.16462,346.125
781,756.36438,779.800659179688
782,756.55770,373.622924804688
783,756.79500,274.232147216797
784,757.09467,392.009613037109
785,757.37106,763.067504882813
786,757.47199,1215.25
787,757.58237,543.657775878906
788,757.72473,1097.81616210938
789,757.76942,546.875
790,757.85288,447.332275390625
791,757.95316,355.34130859375
792,758.10081,349.301239013672
793,758.22843,213.761367797852
794,758.33369,530.587158203125
795,758.39094,344.044006347656
796,758.46601,295.222351074219
797,758.61347,313.337860107422
798,758.68427,295.091400146484
799,758.79477,366.144226074219
800,758.97504,437.4609375
801,759.05926,376.723999023438
802,759.17733,518.339538574219
803,759.27126,622.399536132813
804,759.35281,576.440734863281
805,759.45904,327.027709960938
806,759.60147,952.689636230469
807,759.76646,732.317504882813
808,759.95651,981.264465332031
809,760.10269,392.880187988281
810,760.17215,361.970428466797
811,760.32872,1168.62194824219
812,760.42764,254.040100097656
813,760.65436,344.054870605469
814,760.80966,338.569458007813
815,761.00650,557.418579101563
816,761.07719,297.850433349609
817,761.19651,693.494873046875
818,761.30707,519.977966308594
819,761.47616,500.725433349609
820,761.54164,323.9384765625
821,761.66286,222.568298339844
822,761.71174,256.231842041016
823,762.35963,551.599975585938
824,762.48405,334.518615722656
825,762.71902,306.254516601563
826,762.84907,652.48876953125
827,762.95348,326.867340087891
828,763.35711,960.974670410156
829,763.41965,592.3388671875
830,763.84072,519.933959960938
831,763.94951,472.315093994141
832,764.09579,218.12126159668
833,764.37816,249.449996948242
834,764.53786,355.165710449219
835,764.68736,496.108947753906
836,765.01165,353.969818115234
837,765.10307,718.923645019531
838,765.19738,993.722106933594
839,765.33766,1124.1484375
840,765.44695,2036.24523925781
841,765.52832,1360.60021972656
842,765.61475,1435.45068359375
843,765.68635,835.0419921875
844,765.85041,782.117248535156
845,766.00045,3776.71215820313
846,766.07617,746.066650390625
847,766.24619,450.008331298828
848,766.33847,4087.7958984375
849,766.43897,335.620239257813
850,766.66937,3175.71508789063
851,766.81156,253.286651611328
852,766.90481,438.085113525391
853,767.00519,1687.19763183594
854,767.09239,948.827514648438
855,767.19982,292.304870605469
856,767.34665,1371.16296386719
857,767.44174,224.066177368164
858,767.52101,693.895935058594
859,767.60428,866.75341796875
860,767.83985,489.931030273438
861,767.99969,263.979736328125
862,768.10028,254.703491210938
863,768.36771,642.964477539063
864,768.58054,275.160217285156
865,769.18056,220.533340454102
866,769.37314,886.801513671875
867,769.50590,910.755615234375
868,769.62916,1477.06921386719
869,769.71149,1603.32250976563
870,769.79222,1683.19055175781
871,769.85335,2495.11157226563
872,769.94869,929.780517578125
873,770.03350,580.977661132813
874,770.12270,892.081787109375
875,770.21599,322.556823730469
876,770.35421,1681.72338867188
877,770.42992,566.089294433594
878,770.69170,523.438354492188
879,770.85624,675.035522460938
880,770.98992,572.01318359375
881,771.11432,649.5380859375
882,771.32102,2109.93139648438
883,771.44344,409.119110107422
884,771.64282,261.778411865234
885,771.99284,483.816680908203
886,772.06600,401.22607421875
887,772.24846,361.205108642578
888,772.32473,1130.38793945313
889,772.49628,266.75
890,772.56577,248.07080078125
891,772.66513,274.628112792969
892,772.78476,526.451538085938
893,772.86799,365.765960693359
894,772.96137,228.755233764648
895,773.03401,366.136291503906
896,773.33020,714.909606933594
897,773.45854,484.128570556641
898,773.53399,378.289459228516
899,773.63006,222.66667175293
900,773.71281,532.568176269531
901,773.84589,475.005218505859
902,774.10335,229.101516723633
903,774.22130,259.284088134766
904,774.35466,1018.6064453125
905,774.47349,293.439178466797
906,774.60322,236.616256713867
907,774.82121,241.830459594727
908,774.90797,325.204620361328
909,775.35607,376.71533203125
910,775.66790,605.198608398438
911,775.82564,239.964508056641
912,776.00198,716.041687011719
913,776.17572,283.334869384766
914,776.21803,249.991973876953
915,776.34395,651.173095703125
916,776.59946,270.515258789063
917,776.79238,464.000793457031
918,776.85509,400.204162597656
919,776.92013,412.000762939453
920,777.04824,384.497192382813
921,777.28814,409.503662109375
922,777.56195,317.485229492188
923,777.65350,298.686279296875
924,777.86509,451.081573486328
925,777.95500,299.482757568359
926,778.00170,310.605010986328
927,778.08916,449.506317138672
928,778.34887,353.704162597656
929,778.44720,376.925628662109
930,778.52761,969.86474609375
931,778.62587,829.752258300781
932,778.70097,988.608032226563
933,778.86181,1056.75451660156
934,778.95603,1128.83239746094
935,779.00120,530.753601074219
936,779.11652,205.163467407227
937,779.34323,674.560424804688
938,779.65608,265.305786132813
939,779.86389,471.947357177734
940,780.09365,224.755554199219
941,780.35739,428.939514160156
942,780.42067,393.153839111328
943,780.56432,415.640747070313
944,780.62396,306.778167724609
945,780.72474,342.088897705078
946,780.77063,499.552215576172
947,780.85954,837.6669921875
948,780.99551,1665.89086914063
949,781.04516,1262.00830078125
950,781.12490,1276.09228515625
951,781.24913,807.963317871094
952,781.38559,531.817810058594
953,781.46882,514.346130371094
954,781.61229,550.31298828125
955,781.68689,567.653076171875
956,781.81037,537.530639648438
957,781.85265,540.882446289063
958,781.89851,437.131500244141
959,782.07160,439.650848388672
960,782.27481,447.386688232422
961,782.31936,310.043487548828
962,782.53780,436.390960693359
963,782.57283,345.560028076172
964,782.66566,360.007446289063
965,783.10657,556.545471191406
966,783.22564,492.08447265625
967,783.33577,319
968,783.51141,467.460235595703
969,783.61027,581.671264648438
970,783.83353,207.15625
971,784.05114,286.817321777344
972,784.21811,306.837036132813
973,784.39439,832.234436035156
974,784.47962,531.673583984375
975,784.57405,337.125
976,785.22541,302.384613037109
977,785.33173,594.005432128906
978,786.04180,269.019226074219
979,786.20269,434.357421875
980,786.36927,571.462280273438
981,786.58921,260.142852783203
982,786.64887,331.070190429688
983,786.87338,428.452819824219
984,786.96276,437
985,787.06706,691.591857910156
986,787.19179,522.146850585938
987,787.36698,566.007568359375
988,787.56102,237.227844238281
989,787.94846,416.352020263672
990,788.13718,422.706390380859
991,788.22371,547.201171875
992,788.39206,209.422225952148
993,788.68275,359.09375
994,788.73204,269.761352539063
995,789.35018,336.083343505859
