#"+ BPC(1331.49046) Scan stir_75_Ecoli-r009.d "
#Point,X(Minutes),Y(Counts)
0,0.062,0
1,0.079,0
2,0.095,0
3,0.112,0
4,0.128,0
5,0.145,0
6,0.162,0
7,0.178,0
8,0.195,0
9,0.212,0
10,0.228,0
11,0.245,0
12,0.262,0
13,0.278,0
14,0.295,0
15,0.311,0
16,0.328,0
17,0.345,0
18,0.361,0
19,0.378,0
20,0.395,0
21,0.411,0
22,0.428,0
23,0.444,0
24,0.461,0
25,0.478,0
26,0.494,0
27,0.511,0
28,0.528,0
29,0.544,0
30,0.561,0
31,0.578,0
32,0.594,0
33,0.611,0
34,0.627,0
35,0.644,0
36,0.661,0
37,0.677,0
38,0.694,0.427522316836536
39,0.711,0
40,0.727,0
41,0.744,0
42,0.761,0
43,0.777,0
44,0.794,0
45,0.810,0
46,0.827,0
47,0.844,0
48,0.860,0
49,0.877,0
50,0.894,0
51,0.910,0
52,0.927,0
53,0.943,0
54,0.960,0
55,0.977,0
56,0.993,0
57,1.010,0
58,1.027,0
59,1.043,0
60,1.060,0
61,1.077,0
62,1.093,0
63,1.110,0
64,1.126,0
65,1.143,0
66,1.160,0
67,1.176,0
68,1.193,0
69,1.210,0
70,1.226,0
71,1.243,0
72,1.260,0
73,1.276,0
74,1.293,0
75,1.309,0
76,1.326,0
77,1.343,0
78,1.359,0
79,1.376,0
80,1.393,0
81,1.409,0
82,1.426,0
83,1.442,0
84,1.459,0
85,1.476,0
86,1.492,0
87,1.509,0
88,1.526,0
89,1.542,0
90,1.559,0
91,1.576,0
92,1.592,0
93,1.609,0
94,1.625,0
95,1.642,0
96,1.659,0
97,1.675,0
98,1.692,0
99,1.709,0
100,1.725,0
101,1.742,0
102,1.759,0
103,1.775,0
104,1.792,0
105,1.808,0
106,1.825,0
107,1.842,0
108,1.858,0
109,1.875,0
110,1.892,0
111,1.908,0
112,1.925,0
113,1.941,0
114,1.958,0
115,1.975,0
116,1.991,0
117,2.008,0
118,2.025,0
119,2.041,0
120,2.058,0
121,2.075,0
122,2.091,0
123,2.108,0
124,2.124,0
125,2.141,0
126,2.158,0
127,2.174,0
128,2.191,0
129,2.208,0
130,2.224,0
131,2.241,0
132,2.257,0
133,2.274,0
134,2.291,0
135,2.307,0
136,2.324,0
137,2.341,0
138,2.357,0
139,2.374,0
140,2.391,0
141,2.407,0
142,2.424,0
143,2.440,0
144,2.457,0
145,2.474,0
146,2.490,0
147,2.507,0
148,2.524,0
149,2.540,0
150,2.557,0
151,2.574,0
152,2.590,0
153,2.607,0
154,2.623,0
155,2.640,0
156,2.657,0
157,2.673,0
158,2.690,0
159,2.707,0
160,2.723,0
161,2.740,0
162,2.756,0
163,2.773,0
164,2.790,0
165,2.806,0
166,2.823,0
167,2.840,0
168,2.856,0
169,2.873,0
170,2.890,0
171,2.906,0
172,2.923,0
173,2.939,0
174,2.956,0
175,2.973,0
176,2.989,0
177,3.006,0
178,3.023,0
179,3.039,0
180,3.056,0
181,3.073,0
182,3.089,0
183,3.106,0
184,3.122,0
185,3.139,0
186,3.156,0
187,3.172,0
188,3.189,0
189,3.206,0
190,3.222,0.445469118282959
191,3.239,0
192,3.255,0
193,3.272,0
194,3.289,0
195,3.305,0
196,3.322,0
197,3.339,0
198,3.355,0
199,3.372,0
200,3.389,0
201,3.405,0
202,3.422,0
203,3.438,0
204,3.455,0
205,3.472,0
206,3.488,0.430437373676838
207,3.505,0
208,3.522,0
209,3.538,0
210,3.555,0
211,3.572,0
212,3.588,0
213,3.605,0
214,3.621,0
215,3.638,0
216,3.655,0
217,3.671,0
218,3.688,0
219,3.705,0
220,3.721,0
221,3.738,0
222,3.754,0
223,3.771,0
224,3.788,0
225,3.804,0
226,3.821,0
227,3.838,0
228,3.854,0
229,3.871,0
230,3.888,0
231,3.904,0.368135719506667
232,3.921,0
233,3.937,0
234,3.954,0
235,3.971,0
236,3.987,0
237,4.004,0
238,4.021,0
239,4.037,0
240,4.054,0
241,4.071,0
242,4.087,0
243,4.104,0
244,4.120,0
245,4.137,0
246,4.154,0
247,4.170,0
248,4.187,0
249,4.204,0
250,4.220,0
251,4.237,0
252,4.253,0
253,4.270,0
254,4.287,0
255,4.303,0
256,4.320,0
257,4.337,0
258,4.353,0
259,4.370,0
260,4.387,0
261,4.403,0
262,4.420,0.431650972721003
263,4.436,0
264,4.453,0
265,4.470,0
266,4.486,0
267,4.503,0
268,4.520,0
269,4.536,0
270,4.553,0
271,4.570,0
272,4.586,0
273,4.603,0
274,4.619,0
275,4.636,0
276,4.653,0
277,4.669,0
278,4.686,0
279,4.703,0
280,4.719,0
281,4.736,0
282,4.752,0
283,4.769,0
284,4.786,0
285,4.802,0
286,4.819,0
287,4.836,0
288,4.852,0
289,4.869,0
290,4.886,0
291,4.902,0
292,4.919,0
293,4.935,0
294,4.952,0
295,4.969,0
296,4.985,0
297,5.002,0
298,5.019,0
299,5.035,0
300,5.052,0
301,5.069,0
302,5.085,0
303,5.102,0
304,5.118,0
305,5.135,0
306,5.152,0
307,5.168,0
308,5.185,0
309,5.202,0
310,5.218,0
311,5.235,0
312,5.251,0
313,5.268,0
314,5.285,0
315,5.301,0
316,5.318,0
317,5.335,0
318,5.351,0
319,5.368,0
320,5.385,0
321,5.401,0
322,5.418,0
323,5.434,0
324,5.451,0
325,5.468,0
326,5.484,0
327,5.501,0
328,5.518,0
329,5.534,0
330,5.551,0
331,5.568,0
332,5.584,0
333,5.601,0
334,5.617,0
335,5.634,0
336,5.651,0
337,5.667,0
338,5.684,0
339,5.701,0.358728890553397
340,5.717,0
341,5.734,0
342,5.750,0
343,5.767,0
344,5.784,0
345,5.800,0
346,5.817,0
347,5.834,0
348,5.850,0
349,5.867,0
350,5.884,0
351,5.900,0
352,5.917,0
353,5.933,0
354,5.950,0
355,5.967,0
356,5.983,0
357,6.000,0
358,6.017,0
359,6.033,0
360,6.050,0
361,6.067,0
362,6.083,0
363,6.100,0
364,6.116,0
365,6.133,0
366,6.150,0
367,6.166,0
368,6.183,0
369,6.200,0
370,6.216,0
371,6.233,0
372,6.249,0.466517653100398
373,6.266,0
374,6.283,0
375,6.299,0
376,6.316,0
377,6.333,0
378,6.349,0
379,6.366,0
380,6.383,0
381,6.399,0
382,6.416,0
383,6.432,0
384,6.449,0
385,6.466,0
386,6.482,0
387,6.499,0.352555234601839
388,6.516,0
389,6.532,0
390,6.549,0
391,6.566,0
392,6.582,0
393,6.599,0
394,6.615,0
395,6.632,0
396,6.649,0
397,6.665,0
398,6.682,0
399,6.699,0
400,6.715,0
401,6.732,0
402,6.748,0
403,6.765,0
404,6.782,0
405,6.798,0
406,6.815,0
407,6.832,0
408,6.848,0
409,6.865,0
410,6.882,0
411,6.898,0
412,6.915,0
413,6.931,0
414,6.948,0
415,6.965,0
416,6.981,0
417,6.998,0
418,7.015,0
419,7.031,0
420,7.048,0
421,7.065,0
422,7.081,0
423,7.098,0
424,7.114,0
425,7.131,0
426,7.148,0
427,7.164,0
428,7.181,0.568558602931875
429,7.198,0
430,7.214,0
431,7.231,0
432,7.247,0
433,7.264,0
434,7.281,0
435,7.297,0
436,7.314,0
437,7.331,0
438,7.347,0
439,7.364,0.362888667592754
440,7.381,0
441,7.397,0
442,7.414,0
443,7.430,0
444,7.447,0
445,7.464,0
446,7.480,0
447,7.497,0
448,7.514,0
449,7.530,0
450,7.547,0
451,7.564,0
452,7.580,0
453,7.597,0
454,7.613,0
455,7.630,0
456,7.647,0
457,7.663,0.432642868185629
458,7.680,0
459,7.697,0
460,7.713,0
461,7.730,0
462,7.746,0
463,7.763,0
464,7.780,0
465,7.796,0
466,7.813,0
467,7.830,0
468,7.846,0
469,7.863,0.338715518425643
470,7.880,0
471,7.896,0
472,7.913,0
473,7.929,0
474,7.946,0
475,7.963,0
476,7.979,0
477,7.996,0
478,8.013,0
479,8.029,0
480,8.046,0
481,8.063,0
482,8.079,0
483,8.096,0
484,8.112,0
485,8.129,0
486,8.146,0
487,8.162,0
488,8.179,0
489,8.196,0
490,8.212,0
491,8.229,0
492,8.245,0
493,8.262,0.431650972721003
494,8.279,0
495,8.295,0
496,8.312,0
497,8.329,0
498,8.345,0
499,8.362,0
500,8.379,0
501,8.395,0
502,8.412,0
503,8.428,0
504,8.445,0
505,8.462,0
506,8.478,0
507,8.495,0
508,8.512,0
509,8.528,0
510,8.545,0
511,8.562,0
512,8.578,0
513,8.595,0
514,8.611,0
515,8.628,0
516,8.645,0
517,8.661,0
518,8.678,0
519,8.695,0
520,8.711,0
521,8.728,0
522,8.744,0
523,8.761,0
524,8.778,0
525,8.794,0
526,8.811,0
527,8.828,0
528,8.844,0
529,8.861,0
530,8.878,0
531,8.894,0
532,8.911,0
533,8.927,0
534,8.944,0
535,8.961,0
536,8.977,0
537,8.994,0
538,9.011,0
539,9.027,0
540,9.044,0
541,9.061,0
542,9.077,0
543,9.094,0
544,9.110,0
545,9.127,0
546,9.144,0
547,9.160,0
548,9.177,0
549,9.194,0
550,9.210,0
551,9.227,0
552,9.243,0
553,9.260,0
554,9.277,0
555,9.293,0
556,9.310,0
557,9.327,0
558,9.343,0
559,9.360,0
560,9.377,0
561,9.393,0
562,9.410,0
563,9.426,0
564,9.443,0
565,9.460,0
566,9.476,0
567,9.493,0
568,9.510,0
569,9.526,0
