#"+ BPC(1331.49046) Scan unstir_50_Ecoli-r015.d "
#Point,X(Minutes),Y(Counts)
0,0.061,0
1,0.078,0
2,0.094,0
3,0.111,0
4,0.128,0
5,0.144,0
6,0.161,0
7,0.178,0
8,0.194,0
9,0.211,0
10,0.228,0
11,0.244,0
12,0.261,0
13,0.277,0
14,0.294,0
15,0.311,0
16,0.327,0
17,0.344,0
18,0.361,0
19,0.377,9.04320723383515
20,0.394,0
21,0.410,0
22,0.427,0
23,0.444,9.34625206496469
24,0.460,0
25,0.477,0
26,0.494,0
27,0.510,6.86026361440058
28,0.527,0
29,0.544,0
30,0.560,10.4925645262729
31,0.577,8.59237525101178
32,0.593,0
33,0.610,0
34,0.627,0
35,0.643,0
36,0.660,0
37,0.677,0
38,0.693,0
39,0.710,0
40,0.727,0
41,0.743,0
42,0.760,0
43,0.776,0
44,0.793,0
45,0.810,0
46,0.826,0
47,0.843,10.1290002110629
48,0.860,0
49,0.876,0
50,0.893,0
51,0.909,0
52,0.926,0
53,0.943,0
54,0.959,0
55,0.976,0
56,0.993,0
57,1.009,0
58,1.026,0
59,1.043,0
60,1.059,0
61,1.076,0
62,1.092,0
63,1.109,0
64,1.126,0
65,1.142,0
66,1.159,0
67,1.176,0
68,1.192,0
69,1.209,0
70,1.226,0
71,1.242,0
72,1.259,0
73,1.275,0
74,1.292,0
75,1.309,0
76,1.325,0
77,1.342,0
78,1.359,0
79,1.375,0
80,1.392,7.94001603372278
81,1.408,0
82,1.425,0
83,1.442,0
84,1.458,0
85,1.475,0
86,1.492,0
87,1.508,0
88,1.525,0
89,1.542,0
90,1.558,0
91,1.575,0
92,1.591,0
93,1.608,0
94,1.625,0
95,1.641,0
96,1.658,0
97,1.675,0
98,1.691,0
99,1.708,0
100,1.725,0
101,1.741,0
102,1.758,0
103,1.774,0
104,1.791,7.50742681284054
105,1.808,0
106,1.824,0
107,1.841,0
108,1.858,0
109,1.874,0
110,1.891,0
111,1.907,0
112,1.924,0
113,1.941,9.31498770113062
114,1.957,8.90383981842185
115,1.974,0
116,1.991,0
117,2.007,0
118,2.024,0
119,2.041,0
120,2.057,0
121,2.074,0
122,2.091,0
123,2.107,0
124,2.124,0
125,2.140,0
126,2.157,0
127,2.174,0
128,2.190,0
129,2.207,0
130,2.224,0
131,2.240,0
132,2.257,0
133,2.273,0
134,2.290,0
135,2.307,0
136,2.323,0
137,2.340,0
138,2.357,0
139,2.373,0
140,2.390,0
141,2.407,0
142,2.423,0
143,2.440,0
144,2.456,0
145,2.473,0
146,2.490,0
147,2.506,0
148,2.523,0
149,2.540,0
150,2.556,0
151,2.573,0
152,2.590,0
153,2.606,0
154,2.623,0
155,2.639,0
156,2.656,7.99078535031152
157,2.673,0
158,2.689,0
159,2.706,0
160,2.723,0
161,2.739,0
162,2.756,0
163,2.772,0
164,2.789,0
165,2.806,0
166,2.822,0
167,2.839,0
