#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
86,618.02206,364.166473388672
87,618.12380,307.75
88,618.22849,794.347290039063
89,618.30671,360.134338378906
90,618.54325,782.111450195313
91,618.75220,782.062255859375
92,618.84474,559.019226074219
93,619.14302,343.579895019531
94,619.25677,1081.00451660156
95,619.30242,1122.83666992188
96,619.62211,474.360290527344
97,619.79586,757.002014160156
98,619.99507,2105.82641601563
99,620.24863,3466.14575195313
100,620.35918,545.058471679688
101,620.49544,3146.38647460938
102,620.59674,540.142517089844
103,620.76111,1596.25354003906
104,620.83478,478.022216796875
105,620.91069,470.127105712891
106,620.99902,626.430786132813
107,621.24544,912.456970214844
108,621.72331,392.122894287109
109,621.93142,288.214294433594
110,622.04063,318.288269042969
111,622.08965,349.508880615234
112,622.24034,602.560546875
113,622.27691,482.286254882813
114,622.34776,586.357666015625
115,622.64890,278.000762939453
116,623.11523,339.037506103516
117,623.25534,472.818786621094
118,623.32891,425.657623291016
119,623.75238,1123.14892578125
120,623.89061,380.087463378906
121,623.93914,431.328765869141
122,624.04817,287.154205322266
123,624.17007,373.402770996094
124,624.23709,962.744262695313
125,624.30631,944.426635742188
126,624.43245,368.269226074219
127,624.49228,503.67529296875
128,624.60705,932.553649902344
129,624.75058,673.726928710938
130,624.83422,490.595275878906
131,624.94261,466.485748291016
132,625.10778,391.920440673828
133,625.26632,935.143737792969
134,625.43550,413.047485351563
135,625.55653,540.135864257813
136,625.63686,394.431304931641
137,625.87603,544.755187988281
138,625.92184,472.693969726563
139,626.01804,403.606323242188
140,626.06337,446.446441650391
141,626.12742,328.54443359375
142,626.28481,594.469482421875
143,626.94237,523.106567382813
144,627.19580,341.283020019531
145,627.26859,518.005249023438
146,627.41028,308.736114501953
147,627.44887,389.488067626953
148,627.56334,1178.65295410156
149,627.81833,1512.07116699219
150,627.89843,488.891815185547
151,627.98178,348.412261962891
152,628.05800,1032.27380371094
153,628.29644,1362.01672363281
154,628.36470,648.923950195313
155,628.40823,380.778564453125
156,628.48469,633.852478027344
157,628.56977,384.013519287109
158,628.72889,685.384094238281
159,628.80871,287.324157714844
160,629.04940,369.521636962891
161,629.22168,843.349060058594
162,629.27810,1196.17687988281
163,629.33984,520.272521972656
164,629.38873,439.760131835938
165,629.43887,444
166,629.51951,925
167,629.55605,793.862365722656
168,629.62062,273.225006103516
169,629.77305,537.14892578125
170,629.90918,393.344512939453
171,630.09367,354.190093994141
172,630.27818,910.335205078125
173,630.32371,647.161743164063
174,630.38757,344.368927001953
175,630.43043,324.281555175781
176,630.73379,554.599975585938
177,630.88766,435.169952392578
178,630.94928,280.035125732422
179,631.26654,456.720581054688
180,631.33605,516.221618652344
