#"+ Scan (rt: 14.876 min) nostir_75um_sp-r008.d "
#Point,X(Thompsons),Y(Counts)
460,1013.91074,532.757629394531
461,1016.27396,338.019622802734
462,1017.01351,3097.19995117188
463,1017.34186,399.128936767578
464,1017.52116,3476.22802734375
465,1017.82849,359.330657958984
466,1018.02555,1439.36291503906
467,1018.51676,899.921142578125
468,1018.56554,468.625
469,1019.00446,810.259643554688
470,1021.04417,411.23876953125
471,1022.41949,374.009155273438
472,1022.50511,565.440063476563
473,1022.65642,311.934326171875
474,1023.54831,424.06982421875
475,1024.94180,377.01220703125
476,1026.30206,351.978515625
477,1027.15464,429.177520751953
478,1028.37355,297.011627197266
479,1028.60445,458.795227050781
480,1029.68313,410.241394042969
481,1031.61242,369.753448486328
482,1031.82143,496.13037109375
483,1033.25153,428.170227050781
484,1033.31813,442.252746582031
485,1034.94904,351.820129394531
486,1035.27330,517.560302734375
487,1036.30416,367.6181640625
488,1036.50703,612.170166015625
489,1037.27356,361.138793945313
490,1037.47939,419.765625
491,1038.24615,376.317657470703
492,1038.95547,369.224517822266
493,1039.51363,546.2353515625
494,1039.55836,408.122467041016
495,1039.84658,393.196594238281
496,1041.38592,394.396820068359
497,1041.53610,337.273773193359
498,1042.03569,302.777862548828
499,1042.48496,452.076934814453
500,1042.63148,546.428588867188
501,1042.93107,337.681762695313
502,1043.14186,341.531524658203
503,1043.20835,387.072662353516
504,1043.39390,454.568176269531
505,1043.53676,356.524322509766
506,1044.68805,342.190490722656
507,1046.46284,420.442321777344
508,1046.69443,303.005676269531
509,1047.35479,391.743896484375
510,1047.46081,405.950653076172
511,1047.94051,438.851928710938
512,1048.06502,578.878784179688
513,1048.50643,301.008331298828
514,1049.29395,301.225006103516
515,1049.52264,332.125
516,1050.03822,519.355834960938
517,1050.33760,361.351593017578
518,1051.66745,331.004028320313
519,1052.47206,442.309204101563
520,1052.55961,343.111358642578
521,1053.44114,352.720520019531
522,1053.86404,401.022735595703
523,1054.06374,315.069458007813
524,1054.16532,410.236358642578
525,1054.29497,315.680023193359
526,1055.15122,362.5673828125
527,1055.39144,445
528,1056.58445,302.244903564453
529,1056.62628,337.778228759766
530,1056.77029,670.436218261719
531,1056.90257,611.885131835938
532,1057.02426,1484.92993164063
533,1057.15578,2237.8623046875
534,1057.27070,2331.275390625
535,1057.42067,1078.48278808594
536,1057.53871,960.986694335938
537,1057.62170,676.23583984375
538,1057.66395,426.25
539,1057.76933,326
540,1057.90414,586.1416015625
541,1058.15602,315.227935791016
542,1058.36377,520.966796875
543,1058.54179,325.012054443359
544,1058.88926,594.836791992188
545,1059.93193,393.251647949219
546,1060.53611,433.630584716797
547,1060.81443,542.342468261719
548,1060.97511,328.781494140625
549,1062.17163,394.287353515625
550,1062.52843,535.010498046875
551,1062.70978,457.495239257813
552,1062.76469,309.992248535156
553,1063.70474,315.896545410156
554,1063.77593,375.281402587891
555,1064.00831,550.120056152344
556,1064.14773,703.017883300781
557,1064.19949,593.641479492188
558,1064.28952,608.091857910156
559,1064.39601,504.148651123047
560,1064.53733,789.040832519531
561,1064.73586,704.446655273438
562,1065.42097,372.443298339844
563,1065.53131,383.909362792969
564,1065.62100,411.860107421875
565,1065.78702,435.889282226563
566,1066.03641,667.418823242188
567,1066.16291,432.420166015625
568,1066.52840,298
569,1066.92557,505.136352539063
570,1067.03618,866.338623046875
571,1067.12426,346.440032958984
572,1067.27710,570.161254882813
573,1067.34033,416.12255859375
574,1067.40654,674.407470703125
575,1067.57818,486.912750244141
576,1067.64977,475.033203125
577,1067.79408,772.469604492188
578,1067.89720,587.013000488281
579,1068.08515,453.389373779297
580,1068.15279,595.040893554688
581,1068.79530,371.382354736328
582,1068.93575,587.243957519531
583,1069.15412,1851.84436035156
584,1069.28633,1530.09887695313
585,1069.40872,1501.08520507813
586,1069.52336,1593.13635253906
587,1069.63808,1029.36779785156
588,1069.78325,628.049682617188
589,1069.90016,504.723266601563
590,1070.15385,749.248046875
591,1070.26889,561.051635742188
592,1070.41614,609.689025878906
593,1070.53594,745.080078125
594,1071.03871,29052.77734375
595,1071.15918,62879.6953125
596,1071.28408,103870.5703125
597,1071.40891,131253.625
598,1071.53203,136777.203125
599,1071.65684,114607.5625
600,1071.78223,92142.203125
601,1071.90469,66145.1328125
602,1072.02920,37866.17578125
603,1072.15955,21570.998046875
604,1072.28144,11979.2890625
605,1072.40630,6900.86083984375
606,1072.51753,3476.4697265625
607,1072.66180,2113.88891601563
608,1072.98496,3246.75146484375
609,1073.16505,3347.02490234375
610,1073.27404,5123.91796875
611,1073.40655,4719.59326171875
612,1073.53022,4235.58935546875
613,1073.65006,2236.0048828125
614,1073.77560,1405.90563964844
615,1073.82590,1176.92578125
616,1073.89392,1263.08654785156
617,1074.03544,966.556091308594
618,1074.16310,708.426086425781
619,1074.25727,412.302856445313
620,1074.39209,753.342468261719
621,1074.57980,600.803833007813
622,1074.78000,408.008331298828
623,1074.89223,384.187164306641
624,1075.02121,936.800842285156
625,1075.16792,945.692016601563
626,1075.28356,795.233093261719
627,1075.40529,1799.55383300781
628,1075.53960,1809.50463867188
629,1075.64499,933.307678222656
630,1075.78699,877.827270507813
631,1075.89715,965.266357421875
632,1076.03249,470.006988525391
633,1076.26440,390.064483642578
634,1076.91553,356.692321777344
635,1077.00852,652
636,1077.13924,574.091491699219
637,1077.26829,704.297973632813
638,1077.42346,1523.70617675781
639,1077.52441,755.585998535156
640,1077.64235,944.524353027344
641,1077.70830,851.323303222656
642,1077.91013,756.030212402344
643,1078.01943,488.201202392578
644,1078.16250,574.333312988281
645,1078.27356,970.135070800781
646,1078.39264,827.53271484375
647,1078.52647,409.380737304688
648,1078.64331,611.284912109375
649,1078.76903,451.1865234375
650,1078.91810,453.000671386719
651,1079.01939,494.5
652,1079.54630,391.382934570313
653,1079.65189,655.532531738281
654,1079.90058,413.469024658203
655,1080.04056,459.820526123047
656,1080.16729,294.681457519531
657,1080.73035,348.666656494141
658,1081.02647,497.921051025391
659,1081.13788,363.871551513672
660,1081.27530,398.895660400391
661,1081.45405,561.302490234375
662,1082.18265,376.143707275391
663,1082.39862,701.465209960938
664,1082.65078,651.267517089844
665,1082.76242,389.183837890625
666,1082.84429,494.195129394531
667,1083.04778,494.504821777344
668,1083.29047,449.667083740234
669,1083.39251,811.31103515625
670,1083.53319,779.820922851563
671,1083.66277,990.3427734375
672,1083.78445,1270.84326171875
673,1083.90434,1558.77429199219
674,1084.03494,962.647033691406
675,1084.15901,1052.24133300781
676,1084.27322,1132.88220214844
677,1084.37191,421.005554199219
678,1084.53356,325.119995117188
679,1084.72073,598.028564453125
680,1084.90841,705.088134765625
681,1084.98952,299.617309570313
682,1085.17626,484.397186279297
683,1085.44713,311.284088134766
684,1085.72341,633.367370605469
685,1086.02124,321.351745605469
686,1086.05650,315.680145263672
687,1086.22432,538.433654785156
688,1086.37039,548.938781738281
689,1086.53007,738.890930175781
690,1086.73018,571.011657714844
691,1086.83859,413.814819335938
692,1087.00228,394.359100341797
693,1087.09486,393.082183837891
694,1087.73004,387.000762939453
695,1088.86708,1009.0185546875
696,1089.06035,1308.51489257813
697,1089.20179,3707.85522460938
698,1089.37457,3294.56884765625
699,1089.53713,4273.44921875
700,1089.69849,2456.04077148438
701,1089.87087,1703.09777832031
702,1090.03079,870.407409667969
703,1090.23940,579.811340332031
704,1090.38991,784.205322265625
705,1090.56133,561.347778320313
706,1091.54570,304.558837890625
707,1091.71264,788.975280761719
708,1091.78245,747.011474609375
709,1091.85671,365.797088623047
710,1093.13172,317.742034912109
711,1094.65678,353.409057617188
712,1095.02583,333.151123046875
713,1096.16737,595.760070800781
714,1096.32846,443.090576171875
715,1096.56455,607.011352539063
716,1097.41744,322.730133056641
717,1097.47920,563.107788085938
718,1098.05097,447.811798095703
719,1098.14261,494.564880371094
720,1098.41782,513.411437988281
721,1099.27304,655.408813476563
722,1099.38141,482.112243652344
723,1099.44300,419.360107421875
724,1100.53134,370.005950927734
725,1100.61861,342.789642333984
726,1101.04868,363.010925292969
727,1101.45720,334.017852783203
728,1101.64969,484.160247802734
729,1101.76723,300
730,1102.03361,493.206909179688
731,1102.60934,319.644805908203
732,1102.69148,337.735565185547
733,1103.54608,362.166351318359
734,1103.93993,315.688323974609
735,1104.44594,352.364898681641
736,1104.68008,437.2607421875
737,1104.78798,526.632873535156
738,1105.18372,391.451843261719
739,1105.72258,423.834747314453
740,1106.17950,347.903137207031
741,1106.61035,454.512390136719
742,1106.78731,519.8525390625
743,1106.91000,345.274108886719
744,1107.20220,602.097961425781
745,1107.30588,322.042236328125
746,1107.55362,1148.58605957031
747,1107.63033,522.517883300781
748,1107.71617,567.673828125
749,1107.89967,353.654724121094
750,1108.03979,317.875
751,1108.25329,691.208312988281
752,1108.35708,341.234497070313
753,1108.78928,342.719116210938
754,1108.93881,349.440032958984
755,1109.11058,332.14892578125
756,1109.62995,588.381286621094
757,1109.94916,650.066467285156
758,1110.14212,796.373291015625
759,1110.28170,495.294799804688
760,1110.37715,1068.90124511719
761,1110.55315,1007.1279296875
762,1110.71027,1548.68640136719
763,1110.87793,1286.67517089844
764,1111.04528,1664.06311035156
765,1111.23575,760.009460449219
766,1111.38603,943.152404785156
767,1111.54115,384.204559326172
768,1111.86544,421.407257080078
769,1111.91487,468.277160644531
770,1112.24009,422.0400390625
771,1112.49426,310.602508544922
772,1112.57131,412.73388671875
773,1112.70911,635.203247070313
774,1112.77339,381.104370117188
775,1113.26443,448.003051757813
776,1113.52074,375.449066162109
777,1114.25570,456.382049560547
778,1114.91681,492.506256103516
779,1115.03480,371.320037841797
780,1115.38462,457.142852783203
781,1115.82140,401.011474609375
782,1115.89060,404.563201904297
783,1116.24473,425.307952880859
784,1116.40369,315.125
785,1116.54137,325.645172119141
786,1117.29713,376.005676269531
787,1117.57033,886.370056152344
788,1117.69490,343.097961425781
789,1118.06024,507.524597167969
790,1118.53607,353.474487304688
791,1118.72088,336.198364257813
792,1118.86719,317.9384765625
793,1119.14838,416.111175537109
794,1119.25537,664.000671386719
795,1119.32177,480.409057617188
796,1119.88462,315.644744873047
797,1120.06063,422.3427734375
798,1120.21657,456.964508056641
799,1120.29153,638.85498046875
800,1120.40235,349.602630615234
801,1120.56925,554.13232421875
802,1121.20510,342.478515625
803,1121.35714,670.037353515625
804,1122.05152,707.521728515625
805,1122.16164,343.722229003906
806,1122.47717,428.540191650391
807,1122.69808,324.274719238281
808,1123.11515,346.225311279297
809,1123.59115,334.695648193359
810,1123.91725,303.401092529297
811,1125.31255,305.730163574219
812,1125.58683,311.013885498047
813,1126.35604,332.833343505859
814,1126.91278,323.125
815,1127.03386,392.520843505859
816,1127.20519,320.916961669922
817,1127.39704,744.326599121094
818,1127.55587,516.930969238281
819,1127.61109,376.741241455078
820,1127.71861,730.302124023438
821,1127.85345,365.235473632813
822,1128.06480,671.589294433594
823,1128.13211,419.188751220703
824,1128.98793,325.083343505859
825,1129.95813,649.871520996094
826,1130.09822,470.026458740234
827,1131.07848,315.443786621094
828,1131.13457,500.770843505859
829,1131.43125,384.482147216797
830,1132.03941,320.020843505859
831,1132.34754,666.224975585938
832,1132.62073,330.786987304688
833,1132.76993,611.892333984375
834,1132.82976,520.053344726563
835,1132.89612,313.719116210938
836,1133.12910,440.415222167969
837,1133.35132,298.666656494141
838,1133.48779,653.045349121094
839,1133.54156,540.89013671875
840,1133.93626,306.271606445313
841,1134.08946,642.463134765625
842,1134.16736,785.069213867188
843,1134.33103,393.164123535156
844,1134.41057,493.007354736328
845,1134.91675,531.020446777344
846,1135.57294,697.3408203125
847,1135.69632,978.823547363281
848,1135.76518,961.767578125
849,1135.84797,1106.25903320313
850,1135.96912,494.486663818359
851,1136.15723,608.914123535156
852,1136.27730,589.179138183594
853,1136.38468,420.002746582031
854,1136.56727,489.629760742188
855,1136.82849,417.682250976563
856,1136.99595,389.822570800781
857,1137.06465,405.109588623047
858,1137.97071,439.681457519531
859,1138.64669,407.777984619141
860,1139.30175,408.881622314453
861,1139.49137,300.75390625
862,1139.88399,712.083557128906
863,1140.08062,397.214965820313
864,1141.30903,758.884643554688
865,1141.45195,339.166656494141
866,1141.57089,1716.47985839844
867,1141.67441,388.1884765625
868,1141.81191,2301.7412109375
869,1141.93855,378.657135009766
870,1142.06224,1489.7216796875
871,1142.15947,480.65625
872,1142.31006,1321.88012695313
873,1142.44334,409.896057128906
874,1142.57481,536.908630371094
875,1142.70743,486.105865478516
876,1142.81766,1286.25256347656
877,1143.33825,402.391204833984
878,1144.08933,369.014617919922
879,1144.22671,340.939514160156
880,1144.38217,470.835113525391
881,1144.65157,519.495849609375
882,1144.78682,360.514190673828
883,1145.17380,313.44140625
884,1145.54735,417.302368164063
885,1145.71414,697.1083984375
886,1146.28896,485.049987792969
887,1146.90562,383.451507568359
888,1147.21719,419.482513427734
889,1147.33349,360.529418945313
890,1147.50549,1003.00750732422
891,1148.08039,366.062255859375
892,1148.25025,443.071838378906
893,1148.72521,674.001892089844
894,1148.87797,1034.91735839844
895,1149.06896,500.031372070313
896,1149.22796,926.810974121094
897,1149.29983,503.504638671875
898,1149.38001,511.361114501953
899,1149.54258,464.171478271484
900,1149.75601,331.588226318359
901,1149.84462,342.338897705078
902,1150.03014,552.901306152344
903,1150.13274,621.340087890625
904,1150.24085,394.173767089844
905,1150.58408,623.712829589844
906,1150.97271,379.4453125
907,1151.04927,348.597625732422
908,1151.36743,552.125
909,1151.57377,767.008605957031
910,1151.84720,467.597625732422
911,1153.21251,633.885375976563
912,1153.41501,324.333343505859
913,1153.57060,627.224975585938
914,1153.68395,529.038513183594
915,1153.93258,400.440490722656
916,1154.44828,301.550567626953
917,1154.60715,575.793395996094
918,1154.67215,461.371948242188
919,1155.27998,578.790405273438
920,1155.39299,424.875
921,1155.53123,550.408935546875
922,1155.59801,398.209991455078
923,1157.50204,648.204833984375
924,1158.09356,334.025634765625
925,1158.36180,749.507019042969
926,1160.71128,564.057983398438
927,1160.84440,369.432098388672
928,1161.12556,460.782592773438
929,1161.42061,573.976379394531
930,1162.69581,549.752807617188
931,1162.78772,338.195648193359
932,1163.42720,507.049865722656
933,1163.55813,524.377807617188
934,1163.69359,323.572357177734
935,1163.88972,365.931213378906
936,1164.25603,317.100616455078
937,1164.84607,540.334655761719
938,1165.08181,347.047882080078
939,1165.20261,313.334594726563
940,1165.60722,470.444458007813
941,1166.21377,323.297790527344
942,1166.28052,432.377014160156
943,1166.82195,812.643188476563
944,1166.90611,593.380615234375
945,1167.06260,357.742431640625
946,1167.38000,366.446441650391
947,1167.57605,639.046630859375
948,1167.75026,731.00048828125
949,1167.90437,1106.796875
950,1168.07213,466.260406494141
951,1168.27270,433.136291503906
952,1168.47961,665.446533203125
953,1168.59240,594.145385742188
954,1168.87856,300.636352539063
955,1169.11413,445.781768798828
956,1169.27062,456.920288085938
957,1169.42083,830.111206054688
958,1169.59313,745.3740234375
