#"+ Scan (rt: 15.421 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
281,657.56859,671.8173828125
282,657.63343,867.630187988281
283,657.70498,560.125
284,657.86961,642.001770019531
285,658.01110,643.274353027344
286,658.09181,835.915893554688
287,658.17832,631.346801757813
288,658.31754,922.630126953125
289,658.39837,668.444580078125
290,658.49829,641.759033203125
291,658.58666,660.027770996094
292,658.65807,448.699615478516
293,658.79784,841.573486328125
294,658.84935,768.699584960938
295,658.92942,407.627227783203
296,659.03044,539.13037109375
297,659.07418,458.288452148438
298,659.23101,725.599975585938
299,659.35794,589.000610351563
300,659.65013,1714.875
301,659.78473,683.065307617188
302,659.85867,912.062316894531
303,659.98474,820.695495605469
304,660.26333,2245.5615234375
305,660.39428,412.028839111328
306,660.64991,584.53125
307,660.79065,475.455413818359
308,660.88422,806.538330078125
309,661.07461,1022.13800048828
310,661.11394,838.159790039063
311,661.15907,602.530883789063
312,661.29232,1401.15270996094
313,661.48031,418.582244873047
314,661.56051,1184.4580078125
315,661.65143,846.398498535156
316,661.75090,519.0400390625
317,661.81758,1492.92260742188
318,661.90841,434.352935791016
319,662.06012,947.028381347656
320,662.15953,367.054046630859
321,662.24090,714.140808105469
322,662.31425,1362.05126953125
323,662.54956,794.912048339844
324,662.83702,1404.17651367188
325,662.92073,653.221618652344
326,662.96782,552.622497558594
327,663.25168,710.670166015625
328,663.33200,1005.24395751953
329,663.39348,699.833801269531
330,663.45570,665.072082519531
331,663.54505,723.75
332,663.72156,788.845153808594
333,663.81213,403.556030273438
334,664.01075,538.578918457031
335,664.05766,427.790313720703
336,664.12463,509.325592041016
337,664.33721,1458.55749511719
338,664.40248,671.491638183594
339,664.46498,574.10302734375
340,664.56264,595.2607421875
341,664.65832,910.608703613281
342,664.70107,603.105834960938
343,664.75543,539.017639160156
344,664.83417,1114.9775390625
345,665.02170,784.93896484375
346,665.22156,608.174377441406
347,665.33857,1142.86999511719
348,665.55746,560.777770996094
349,665.65459,540.291076660156
350,665.74319,429.431060791016
351,665.83726,500.205139160156
352,666.15101,391.765960693359
353,666.31503,1181.79443359375
354,666.37169,523.578674316406
355,666.58995,1196.31640625
356,666.64650,967.451110839844
357,666.81655,397.617980957031
358,666.87349,378.602264404297
359,666.93364,542.267456054688
360,667.10405,376.449035644531
361,667.16573,530.75
362,667.32618,589.450012207031
363,667.43490,415.880004882813
364,667.58090,420.200714111328
365,667.65499,505.451599121094
366,667.91805,418.490386962891
367,668.08498,548.181823730469
368,668.31862,1173.52905273438
369,668.44146,393.612274169922
370,668.60537,710.885864257813
371,668.70094,484.710845947266
372,668.75660,671.651062011719
373,668.85019,982.972961425781
374,668.95870,532.977294921875
375,669.00588,381.735534667969
376,669.20453,660.412353515625
377,669.29443,534.016784667969
378,669.35556,366.446441650391
379,669.42693,432.230010986328
380,669.54169,356.01220703125
381,669.84987,978.00146484375
382,669.99542,545.826416015625
383,670.09223,576.5537109375
384,670.33859,1618.98937988281
385,670.54050,827.000610351563
386,670.68550,966.684326171875
387,670.81146,1382.53063964844
388,670.95334,1354.41015625
389,671.02430,958.781799316406
390,671.22444,407.001983642578
391,671.33221,1445.13317871094
392,671.52370,1237.88012695313
393,671.59502,889.768005371094
394,671.85319,938.325134277344
395,671.93410,543.8642578125
396,672.03640,932.405517578125
397,672.13903,449.404846191406
398,672.26103,1042.81018066406
399,672.33159,1650.22631835938
400,672.47789,740.416687011719
401,672.53369,473.555541992188
402,672.60428,527.852355957031
403,672.78198,388
404,672.86115,487.726593017578
405,672.96074,930.880065917969
406,673.31500,1224.51330566406
407,673.40929,604.736389160156
408,673.53406,803.388916015625
409,673.70935,485.871124267578
410,673.76460,407.482757568359
411,673.88932,460.408325195313
412,674.32425,1043.43017578125
413,674.82516,1380.74584960938
414,674.94025,671.050842285156
415,675.07036,1171.42797851563
416,675.22633,754.243896484375
417,675.32741,2338.33618164063
418,675.44528,466.684722900391
419,675.57096,1216.46179199219
420,675.64211,586.391479492188
421,675.68085,473.46240234375
422,675.82286,597.457641601563
423,675.88220,461.363647460938
424,676.04275,2373.14575195313
425,676.14501,988.041687011719
426,676.20990,1231.0625
427,676.32199,1245.51245117188
428,676.36545,923.2666015625
429,676.55412,509.625
430,676.65068,1426.07141113281
431,676.72071,1233.53503417969
432,676.83851,2031.59301757813
433,677.07655,597.669128417969
434,677.19408,923.560546875
435,677.32004,1001.48028564453
436,677.46195,1724.25805664063
437,677.60018,1136.46520996094
438,677.74126,1294.5927734375
439,677.85042,1345.06665039063
440,677.96553,1030.5537109375
441,678.08043,402.391143798828
442,678.19994,1503.29943847656
443,678.30814,2631.04345703125
444,678.44195,2179.26879882813
445,678.57086,1884.11767578125
446,679.00244,21580.82421875
447,679.16300,15880.9267578125
448,679.26736,8455.830078125
449,679.35118,5203.77783203125
450,679.55895,3897.98852539063
451,679.67076,1817.60949707031
452,679.72143,2002.06372070313
453,679.79656,2300
454,679.86410,1930.42370605469
455,679.99312,1859.29248046875
456,680.07486,1128.93896484375
457,680.21477,2167.2060546875
458,680.34617,2539.12377929688
459,680.46762,942.385620117188
460,680.60874,1645.62902832031
461,680.69889,1250.45715332031
462,680.84122,1276.96435546875
463,680.95584,1235.82397460938
464,681.02878,1111.189453125
465,681.14133,636.346252441406
466,681.33436,2455.20458984375
467,681.42393,1098.01196289063
468,681.55733,1532.63623046875
469,681.63707,1030.34411621094
470,681.80943,1773.73559570313
471,682.00969,1579.31359863281
472,682.09193,820.57861328125
473,682.15043,826.556457519531
474,682.30801,1297.68957519531
475,682.41608,1352.20812988281
476,682.49747,911.025634765625
477,682.65773,868.746520996094
478,682.81238,1345.25793457031
479,682.87111,665.802490234375
480,682.95462,1068.68591308594
481,683.01893,732.817321777344
482,683.11735,421.157897949219
483,683.34565,1248.9423828125
484,683.43897,899.149230957031
485,683.54709,528.08154296875
486,683.65076,856.105346679688
487,683.90490,725.103454589844
488,684.16728,1055.26745605469
489,684.35486,1246.07177734375
490,684.47871,486.305877685547
491,684.61565,659.028198242188
492,684.67743,550.778930664063
493,684.80948,1201.88903808594
494,684.87306,821.157897949219
495,685.11603,1251.19519042969
496,685.21841,1277.02880859375
497,685.28969,1066.48449707031
498,685.34565,1597.1005859375
499,685.43011,1232.44555664063
500,685.48851,571.364929199219
501,685.55174,651.757568359375
502,685.67486,802.716979980469
503,685.77984,931.89208984375
504,685.86123,816.364868164063
505,686.21573,435.901306152344
506,686.34874,1553.18176269531
507,686.41032,920.77783203125
508,686.50591,800.420471191406
509,686.56640,634.405029296875
510,686.67591,1123.01782226563
511,686.78483,673.018127441406
512,687.02225,1235.7783203125
513,687.18893,705.976440429688
514,687.33606,1362.77941894531
515,687.68702,1088.14990234375
516,687.97293,500.015869140625
517,688.12046,895.571105957031
518,688.24075,684.911376953125
519,688.37948,363.041656494141
520,688.65575,627.446899414063
521,688.73828,371.357391357422
522,688.83195,883.204162597656
523,688.87271,665.342590332031
524,688.95906,534.011901855469
525,689.30671,1446.62731933594
526,689.43655,803.835266113281
527,689.48661,1013.00701904297
528,689.57168,1590.27368164063
529,689.72481,950.6279296875
530,689.82521,1724.26159667969
531,690.08535,1697.57788085938
532,690.19140,1290.26721191406
533,690.31618,1464.38208007813
534,690.63591,472.479278564453
535,690.82008,1067.79443359375
536,690.88328,655.520812988281
537,690.96656,511.252868652344
538,691.09793,817.204162597656
539,691.17352,420.014495849609
540,691.26698,598.260864257813
541,691.34184,1003.49450683594
542,691.45830,606.161193847656
543,691.69706,1064.62744140625
544,691.86471,1156.03442382813
545,691.95146,1061.0537109375
546,692.02318,657.064758300781
547,692.08500,662.790893554688
548,692.18968,513.889404296875
549,692.38785,728.242858886719
550,692.51687,533.049987792969
551,692.57366,550.107421875
552,692.68094,1404.04040527344
553,692.82114,1204.63708496094
554,692.89671,811.880187988281
555,692.97848,1066.59460449219
556,693.06770,615.764343261719
557,693.14153,510.549987792969
558,693.35240,1753.8642578125
559,693.43541,384.149993896484
560,693.57600,2828.51342773438
561,693.68538,510.777984619141
