#"+ BPC Scan nostir_50um_sp-r015.d "
#Point,X(Minutes),Y(Counts)
0,0.054,463
1,0.071,415
2,0.087,417
3,0.104,502
4,0.121,411
5,0.137,454
6,0.154,614
7,0.170,496
8,0.187,361
9,0.204,511
10,0.220,398
11,0.237,486
12,0.254,389
13,0.270,433
14,0.287,357
15,0.304,548
16,0.320,571
17,0.337,427
18,0.353,434
19,0.370,408
20,0.387,411
21,0.403,503
22,0.420,494
23,0.437,499
24,0.453,520
25,0.470,382
26,0.486,529
27,0.503,469
28,0.520,481
29,0.536,527
30,0.553,550
31,0.570,525
32,0.586,382
33,0.603,409
34,0.620,518
35,0.636,462
36,0.653,729
37,0.669,348
38,0.686,654
39,0.703,388
40,0.719,601
41,0.736,464
42,0.753,380
43,0.769,483
44,0.786,369
45,0.803,510
46,0.819,450
47,0.836,594
48,0.852,641
49,0.869,485
50,0.886,501
51,0.902,423
52,0.919,456
53,0.936,517
54,0.952,467
55,0.969,521
56,0.985,535
57,1.002,470
58,1.019,389
59,1.035,806
60,1.052,476
61,1.069,478
62,1.085,524
63,1.102,510
64,1.119,510
65,1.135,484
66,1.152,468
67,1.168,574
68,1.185,455
69,1.202,510
70,1.218,615
71,1.235,391
72,1.252,496
73,1.268,510
74,1.285,419
75,1.302,510
76,1.318,510
77,1.335,438
78,1.351,509
79,1.368,437
80,1.385,461
81,1.401,525
82,1.418,410
83,1.435,420
84,1.451,641
85,1.468,480
86,1.484,354
87,1.501,506
88,1.518,583
89,1.534,495
90,1.551,510
91,1.568,775
92,1.584,437
93,1.601,434
94,1.618,346
95,1.634,437
96,1.651,629
97,1.667,510
98,1.684,510
99,1.701,384
100,1.717,510
101,1.734,631
102,1.751,806
103,1.767,632
104,1.784,511
105,1.801,498
106,1.817,399
107,1.834,433
108,1.850,357
109,1.867,418
110,1.884,449
111,1.900,423
112,1.917,425
113,1.934,510
114,1.950,542
115,1.967,510
116,1.983,390
117,2.000,492
118,2.017,449
119,2.033,759
120,2.050,454
121,2.067,520
122,2.083,661
123,2.100,568
124,2.117,446
125,2.133,502
126,2.150,512
127,2.166,452
128,2.183,473
129,2.200,496
130,2.216,494
131,2.233,450
132,2.250,510
133,2.266,626
134,2.283,510
135,2.300,498
136,2.316,610
137,2.333,510
138,2.349,510
139,2.366,574
140,2.383,677
141,2.399,411
142,2.416,593
143,2.433,523
144,2.449,445
145,2.466,891
146,2.482,657
147,2.499,624
148,2.516,536
149,2.532,579
150,2.549,588
151,2.566,632
152,2.582,633
153,2.599,1103
154,2.616,629
155,2.632,766
156,2.649,495
157,2.665,451
158,2.682,510
159,2.699,459
160,2.715,571
161,2.732,545
162,2.749,450
163,2.765,452
164,2.782,784
165,2.799,793
166,2.815,1113
167,2.832,640
168,2.848,593
169,2.865,902
170,2.882,1301
171,2.898,643
172,2.915,811
173,2.932,1127
174,2.948,623
175,2.965,937
176,2.981,590
177,2.998,649
178,3.015,497
179,3.031,1093
180,3.048,713
181,3.065,531
182,3.081,1165
183,3.098,905
184,3.115,727
185,3.131,813
186,3.148,692
187,3.164,1444
188,3.181,975
189,3.198,709
190,3.214,984
191,3.231,593
192,3.248,1029
193,3.264,925
194,3.281,651
195,3.297,922
196,3.314,781
197,3.331,627
198,3.347,671
199,3.364,680
200,3.381,804
201,3.397,789
202,3.414,1069
203,3.431,1110
204,3.447,1582
205,3.464,1170
206,3.480,921
207,3.497,1024
208,3.514,503
209,3.530,519
210,3.547,510
211,3.564,756
212,3.580,397
213,3.597,636
214,3.614,755
215,3.630,401
216,3.647,563
217,3.663,735
218,3.680,411
219,3.697,1109
220,3.713,605
221,3.730,574
222,3.747,549
223,3.763,454
