#"+ BPC Scan nostir_50um_sp-r008.d "
#Point,X(Minutes),Y(Counts)
0,0.053,772
1,0.070,536
2,0.087,628
3,0.103,596
4,0.120,510
5,0.137,564
6,0.153,510
7,0.170,607
8,0.187,502
9,0.203,580
10,0.220,511
11,0.236,820
12,0.253,601
13,0.270,751
14,0.286,841
15,0.303,711
16,0.320,890
17,0.336,957
18,0.353,674
19,0.370,673
20,0.386,742
21,0.403,510
22,0.419,669
23,0.436,829
24,0.453,654
25,0.469,541
26,0.486,559
27,0.503,587
28,0.519,537
29,0.536,532
30,0.552,591
31,0.569,430
32,0.586,495
33,0.602,554
34,0.619,528
35,0.636,681
36,0.652,510
37,0.669,511
38,0.686,871
39,0.702,620
40,0.719,639
41,0.735,589
42,0.752,848
43,0.769,741
44,0.785,500
45,0.802,557
46,0.819,510
47,0.835,823
48,0.852,702
49,0.869,505
50,0.885,521
51,0.902,527
52,0.918,510
53,0.935,515
54,0.952,573
55,0.968,560
56,0.985,616
57,1.002,1184
58,1.018,387
59,1.035,548
60,1.051,527
61,1.068,528
62,1.085,647
63,1.101,554
64,1.118,701
65,1.135,703
66,1.151,474
67,1.168,576
68,1.185,639
69,1.201,414
70,1.218,555
71,1.234,531
72,1.251,813
73,1.268,633
74,1.284,512
75,1.301,485
76,1.318,560
77,1.334,997
78,1.351,481
79,1.368,709
80,1.384,441
81,1.401,652
82,1.417,551
83,1.434,661
84,1.451,549
85,1.467,760
86,1.484,752
87,1.501,556
88,1.517,592
89,1.534,510
90,1.550,637
91,1.567,622
92,1.584,506
93,1.600,680
94,1.617,685
95,1.634,734
96,1.650,634
97,1.667,447
98,1.684,597
99,1.700,715
100,1.717,911
101,1.733,572
102,1.750,602
103,1.767,510
104,1.783,560
105,1.800,826
106,1.817,666
107,1.833,515
108,1.850,560
109,1.867,557
110,1.883,593
111,1.900,555
112,1.916,577
113,1.933,636
114,1.950,731
115,1.966,647
116,1.983,500
117,2.000,536
118,2.016,482
119,2.033,880
120,2.049,442
121,2.066,532
122,2.083,546
123,2.099,811
124,2.116,748
125,2.133,501
126,2.149,510
127,2.166,597
128,2.183,747
129,2.199,508
130,2.216,667
131,2.232,486
132,2.249,520
133,2.266,880
134,2.282,1042
135,2.299,930
136,2.316,651
137,2.332,661
138,2.349,573
139,2.366,824
140,2.382,510
141,2.399,738
142,2.415,815
143,2.432,642
144,2.449,598
145,2.465,485
146,2.482,452
147,2.499,876
148,2.515,554
149,2.532,667
150,2.548,456
151,2.565,576
152,2.582,479
153,2.598,797
154,2.615,879
155,2.632,528
156,2.648,501
157,2.665,673
158,2.682,704
159,2.698,920
160,2.715,415
161,2.731,745
162,2.748,628
163,2.765,510
164,2.781,510
165,2.798,569
166,2.815,640
167,2.831,648
168,2.848,487
169,2.865,485
170,2.881,577
