#"+ BPC Scan nostir_50um_sp-r012.d "
#Point,X(Minutes),Y(Counts)
0,0.052,706
1,0.069,510
2,0.085,423
3,0.102,510
4,0.119,444
5,0.135,436
6,0.152,427
7,0.169,455
8,0.185,489
9,0.202,473
10,0.219,518
11,0.235,476
12,0.252,489
13,0.268,429
14,0.285,650
15,0.302,437
16,0.318,442
17,0.335,510
18,0.352,510
19,0.368,556
20,0.385,432
21,0.402,464
22,0.418,510
23,0.435,417
24,0.451,453
25,0.468,388
26,0.485,446
27,0.501,452
28,0.518,510
29,0.535,474
30,0.551,387
31,0.568,465
32,0.584,521
33,0.601,880
34,0.618,509
35,0.634,644
36,0.651,672
37,0.668,394
38,0.684,408
39,0.701,410
40,0.718,526
41,0.734,518
42,0.751,510
43,0.767,384
44,0.784,481
45,0.801,528
46,0.817,544
47,0.834,679
48,0.851,643
49,0.867,543
50,0.884,600
51,0.901,462
52,0.917,579
53,0.934,492
54,0.950,356
55,0.967,459
56,0.984,511
57,1.000,393
58,1.017,471
59,1.034,526
60,1.050,479
61,1.067,429
62,1.083,510
63,1.100,510
64,1.117,537
65,1.133,519
66,1.150,492
67,1.167,547
68,1.183,617
69,1.200,510
70,1.217,503
71,1.233,813
72,1.250,456
73,1.266,504
74,1.283,510
75,1.300,453
76,1.316,480
77,1.333,522
78,1.350,524
79,1.366,579
80,1.383,486
81,1.400,546
82,1.416,456
83,1.433,406
84,1.449,509
85,1.466,677
86,1.483,510
87,1.499,482
88,1.516,510
89,1.533,556
90,1.549,580
91,1.566,448
92,1.582,638
93,1.599,736
94,1.616,533
95,1.632,724
96,1.649,685
97,1.666,691
98,1.682,598
99,1.699,527
100,1.716,677
101,1.732,464
102,1.749,377
103,1.765,444
104,1.782,530
105,1.799,473
106,1.815,799
107,1.832,494
108,1.849,415
109,1.865,482
110,1.882,513
111,1.899,367
112,1.915,510
113,1.932,510
114,1.948,471
115,1.965,513
116,1.982,645
117,1.998,470
118,2.015,539
119,2.032,441
120,2.048,524
121,2.065,416
122,2.081,593
123,2.098,747
124,2.115,592
125,2.131,965
126,2.148,577
127,2.165,544
128,2.181,510
129,2.198,470
130,2.215,510
131,2.231,510
132,2.248,396
133,2.264,527
134,2.281,498
135,2.298,572
136,2.314,474
137,2.331,532
138,2.348,492
139,2.364,615
140,2.381,423
141,2.398,477
142,2.414,466
143,2.431,636
144,2.447,510
145,2.464,403
146,2.481,582
147,2.497,575
148,2.514,485
149,2.531,554
150,2.547,516
151,2.564,459
152,2.580,468
153,2.597,582
154,2.614,495
155,2.630,476
156,2.647,612
157,2.664,506
158,2.680,773
159,2.697,402
160,2.714,617
161,2.730,510
162,2.747,543
163,2.763,616
164,2.780,662
165,2.797,510
166,2.813,510
167,2.830,526
168,2.847,487
169,2.863,510
170,2.880,651
171,2.897,609
172,2.913,474
173,2.930,712
174,2.946,1033
175,2.963,646
176,2.980,510
177,2.996,589
178,3.013,1016
179,3.030,415
180,3.046,697
181,3.063,433
182,3.080,564
183,3.096,411
184,3.113,544
185,3.129,803
186,3.146,760
187,3.163,628
188,3.179,498
189,3.196,780
190,3.213,499
191,3.229,687
192,3.246,612
193,3.262,620
194,3.279,685
195,3.296,935
196,3.312,435
197,3.329,630
198,3.346,822
199,3.362,1644
200,3.379,1089
201,3.396,577
202,3.412,977
203,3.429,898
204,3.445,967
205,3.462,886
206,3.479,1245
207,3.495,749
208,3.512,643
209,3.529,543
210,3.545,932
211,3.562,637
212,3.579,590
213,3.595,719
214,3.612,611
215,3.628,816
216,3.645,698
217,3.662,594
218,3.678,605
219,3.695,522
220,3.712,630
221,3.728,582
222,3.745,523
223,3.761,705
224,3.778,534
225,3.795,686
226,3.811,584
227,3.828,483
228,3.845,652
229,3.861,780
230,3.878,479
231,3.895,518
232,3.911,671
233,3.928,452
234,3.944,692
235,3.961,409
236,3.978,378
237,3.994,639
238,4.011,478
239,4.028,607
240,4.044,1166
241,4.061,1016
242,4.078,870
243,4.094,937
244,4.111,535
245,4.127,658
246,4.144,507
247,4.161,358
248,4.177,636
249,4.194,478
250,4.211,481
251,4.227,504
252,4.244,519
253,4.260,774
254,4.277,509
255,4.294,619
256,4.310,510
257,4.327,661
258,4.344,615
259,4.360,702
260,4.377,555
261,4.394,580
262,4.410,519
263,4.427,498
264,4.443,561
265,4.460,644
266,4.477,548
267,4.493,536
268,4.510,525
269,4.527,421
270,4.543,668
271,4.560,558
272,4.577,556
273,4.593,446
274,4.610,488
275,4.626,493
276,4.643,600
277,4.660,579
278,4.676,530
279,4.693,775
280,4.710,510
281,4.726,610
282,4.743,510
283,4.759,468
284,4.776,641
285,4.793,652
286,4.809,603
287,4.826,576
288,4.843,539
289,4.859,553
290,4.876,1041
291,4.893,5309
292,4.909,6264
293,4.926,1973
294,4.942,933
295,4.959,1043
296,4.976,387
297,4.992,510
298,5.009,462
299,5.026,515
300,5.042,606
301,5.059,644
302,5.076,527
303,5.092,701
304,5.109,566
305,5.125,745
306,5.142,579
307,5.159,510
308,5.175,555
309,5.192,601
310,5.209,432
311,5.225,539
312,5.242,510
313,5.258,541
314,5.275,497
315,5.292,510
316,5.308,491
317,5.325,533
318,5.342,546
319,5.358,515
320,5.375,491
321,5.392,534
322,5.408,509
323,5.425,669
324,5.441,510
325,5.458,633
326,5.475,510
327,5.491,847
328,5.508,593
329,5.525,679
330,5.541,580
331,5.558,539
332,5.575,510
333,5.591,510
334,5.608,474
335,5.624,514
336,5.641,616
337,5.658,507
338,5.674,510
339,5.691,510
340,5.708,480
341,5.724,580
342,5.741,527
343,5.757,510
344,5.774,814
345,5.791,492
346,5.807,675
347,5.824,625
348,5.841,495
349,5.857,530
350,5.874,575
351,5.891,639
352,5.907,510
353,5.924,573
354,5.940,604
355,5.957,519
356,5.974,792
357,5.990,510
358,6.007,532
359,6.024,570
360,6.040,593
361,6.057,499
362,6.074,510
363,6.090,515
364,6.107,626
365,6.123,510
366,6.140,510
367,6.157,518
368,6.173,685
369,6.190,510
370,6.207,523
371,6.223,747
372,6.240,538
373,6.256,655
374,6.273,572
375,6.290,546
376,6.306,606
377,6.323,609
378,6.340,463
379,6.356,521
380,6.373,480
381,6.390,538
382,6.406,668
383,6.423,511
384,6.439,735
385,6.456,566
386,6.473,803
387,6.489,581
388,6.506,563
389,6.523,504
390,6.539,732
391,6.556,757
392,6.573,594
393,6.589,512
394,6.606,521
395,6.622,547
396,6.639,664
397,6.656,510
398,6.672,517
399,6.689,421
400,6.706,532
401,6.722,480
402,6.739,759
403,6.755,664
404,6.772,578
405,6.789,390
406,6.805,604
407,6.822,427
408,6.839,510
409,6.855,478
410,6.872,509
411,6.889,594
412,6.905,444
413,6.922,510
414,6.938,523
415,6.955,507
416,6.972,675
417,6.988,470
418,7.005,528
419,7.022,439
420,7.038,514
421,7.055,510
422,7.072,510
423,7.088,703
424,7.105,517
425,7.121,466
426,7.138,476
427,7.155,683
428,7.171,487
429,7.188,510
430,7.205,503
431,7.221,817
432,7.238,714
433,7.254,881
434,7.271,653
435,7.288,463
436,7.304,510
437,7.321,475
438,7.338,684
439,7.354,604
440,7.371,579
441,7.388,572
442,7.404,494
443,7.421,510
444,7.437,634
445,7.454,471
446,7.471,552
447,7.487,546
448,7.504,510
449,7.521,510
450,7.537,619
451,7.554,731
452,7.571,692
453,7.587,550
454,7.604,510
455,7.620,527
456,7.637,625
457,7.654,615
458,7.670,615
459,7.687,552
460,7.704,725
461,7.720,732
462,7.737,545
463,7.753,979
464,7.770,704
465,7.787,538
466,7.803,543
