#"+ BPC Scan nostir_50um_sp-r006.d "
#Point,X(Minutes),Y(Counts)
0,0.052,832
1,0.069,520
2,0.085,735
3,0.102,524
4,0.118,555
5,0.135,951
6,0.152,829
7,0.168,831
8,0.185,706
9,0.202,791
10,0.218,580
11,0.235,676
12,0.252,758
13,0.268,510
14,0.285,1119
15,0.301,850
16,0.318,915
17,0.335,701
18,0.351,634
19,0.368,559
20,0.385,834
21,0.401,762
22,0.418,723
23,0.435,927
24,0.451,947
25,0.468,1037
26,0.484,884
27,0.501,785
28,0.518,713
29,0.534,709
30,0.551,892
31,0.568,727
32,0.584,576
33,0.601,1421
34,0.617,649
35,0.634,898
36,0.651,749
37,0.667,634
38,0.684,697
39,0.701,816
40,0.717,852
41,0.734,868
42,0.751,710
43,0.767,728
44,0.784,750
45,0.800,876
46,0.817,1054
47,0.834,779
48,0.850,804
49,0.867,649
50,0.884,775
51,0.900,1087
52,0.917,769
53,0.934,621
54,0.950,934
55,0.967,913
56,0.983,843
57,1.000,833
58,1.017,634
59,1.033,766
60,1.050,894
61,1.067,792
62,1.083,774
63,1.100,948
64,1.116,880
65,1.133,1096
66,1.150,954
67,1.166,786
68,1.183,787
69,1.200,926
70,1.216,893
71,1.233,676
72,1.250,605
73,1.266,959
74,1.283,642
75,1.299,693
76,1.316,754
77,1.333,868
78,1.349,663
79,1.366,729
80,1.383,632
81,1.399,667
82,1.416,652
83,1.433,611
84,1.449,652
85,1.466,738
86,1.482,624
87,1.499,510
88,1.516,707
89,1.532,945
90,1.549,688
91,1.566,647
92,1.582,1255
93,1.599,577
94,1.615,789
95,1.632,748
96,1.649,656
97,1.665,825
98,1.682,677
99,1.699,603
100,1.715,857
101,1.732,795
102,1.749,742
103,1.765,788
104,1.782,529
105,1.798,711
106,1.815,983
107,1.832,775
108,1.848,662
109,1.865,684
110,1.882,510
111,1.898,896
112,1.915,770
113,1.932,740
114,1.948,1151
115,1.965,821
116,1.981,618
117,1.998,883
118,2.015,926
119,2.031,625
120,2.048,859
121,2.065,1038
122,2.081,598
123,2.098,748
124,2.114,561
125,2.131,588
126,2.148,831
127,2.164,703
128,2.181,845
129,2.198,669
130,2.214,931
131,2.231,1008
132,2.248,1158
133,2.264,592
134,2.281,990
135,2.297,763
136,2.314,674
137,2.331,889
138,2.347,548
139,2.364,622
140,2.381,661
141,2.397,1152
142,2.414,821
143,2.431,655
144,2.447,520
145,2.464,1255
146,2.480,918
147,2.497,1043
148,2.514,797
149,2.530,510
150,2.547,977
151,2.564,535
152,2.580,739
153,2.597,598
154,2.613,595
155,2.630,770
156,2.647,695
157,2.663,791
158,2.680,607
159,2.697,708
160,2.713,839
161,2.730,529
162,2.747,510
163,2.763,711
164,2.780,855
165,2.796,795
166,2.813,914
167,2.830,867
168,2.846,794
169,2.863,617
170,2.880,720
171,2.896,616
172,2.913,767
173,2.930,870
174,2.946,510
175,2.963,655
176,2.979,852
177,2.996,548
178,3.013,967
179,3.029,627
180,3.046,695
181,3.063,841
182,3.079,885
183,3.096,510
184,3.112,766
185,3.129,1030
186,3.146,882
187,3.162,706
188,3.179,522
189,3.196,613
