#"+ BPC Scan nostir_50um_sp-r020.d "
#Point,X(Minutes),Y(Counts)
0,0.068,399
1,0.085,434
2,0.102,465
3,0.118,397
4,0.135,342
5,0.152,433
6,0.168,523
7,0.185,423
8,0.201,475
9,0.218,510
10,0.235,546
11,0.251,390
12,0.268,365
13,0.285,825
14,0.301,393
15,0.318,510
16,0.335,484
17,0.351,371
18,0.368,461
19,0.384,609
20,0.401,378
21,0.418,502
22,0.434,482
23,0.451,482
24,0.468,495
25,0.484,447
26,0.501,510
27,0.518,355
28,0.534,495
29,0.551,388
30,0.567,587
31,0.584,436
32,0.601,541
33,0.617,399
34,0.634,439
35,0.651,472
36,0.667,426
37,0.684,451
38,0.700,845
39,0.717,487
40,0.734,426
41,0.750,341
42,0.767,510
43,0.784,480
44,0.800,510
45,0.817,624
46,0.834,686
47,0.850,879
48,0.867,448
49,0.883,382
50,0.900,661
51,0.917,516
52,0.933,510
53,0.950,484
54,0.967,510
55,0.983,434
56,1.000,447
57,1.017,359
58,1.033,510
59,1.050,510
60,1.066,373
61,1.083,385
62,1.100,413
63,1.116,517
64,1.133,612
65,1.150,466
66,1.166,560
67,1.183,676
68,1.199,430
69,1.216,436
70,1.233,437
71,1.249,470
72,1.266,495
73,1.283,420
74,1.299,466
75,1.316,438
76,1.333,384
77,1.349,422
78,1.366,381
79,1.382,510
80,1.399,488
81,1.416,350
82,1.432,510
83,1.449,510
84,1.466,510
85,1.482,510
86,1.499,515
87,1.516,439
88,1.532,445
89,1.549,473
90,1.565,467
91,1.582,440
92,1.599,494
93,1.615,451
94,1.632,509
95,1.649,599
96,1.665,355
97,1.682,416
98,1.698,668
99,1.715,452
100,1.732,350
101,1.748,510
102,1.765,438
103,1.782,412
104,1.798,429
105,1.815,339
106,1.832,510
107,1.848,539
108,1.865,744
109,1.881,610
110,1.898,514
111,1.915,469
112,1.931,512
113,1.948,559
114,1.965,414
115,1.981,393
116,1.998,482
117,2.015,609
118,2.031,357
119,2.048,392
120,2.064,499
121,2.081,344
122,2.098,371
123,2.114,478
124,2.131,531
125,2.148,419
126,2.164,547
127,2.181,361
128,2.197,538
129,2.214,510
130,2.231,357
131,2.247,541
132,2.264,510
133,2.281,510
134,2.297,384
135,2.314,505
136,2.331,510
137,2.347,545
138,2.364,493
139,2.380,677
140,2.397,478
141,2.414,428
142,2.430,503
143,2.447,379
144,2.464,581
145,2.480,337
146,2.497,370
147,2.514,479
148,2.530,675
149,2.547,442
150,2.563,330
151,2.580,424
152,2.597,323
153,2.613,472
154,2.630,388
155,2.647,419
156,2.663,510
157,2.680,637
158,2.696,448
159,2.713,415
160,2.730,494
161,2.746,510
162,2.763,506
163,2.780,518
164,2.796,543
165,2.813,428
166,2.830,510
167,2.846,508
168,2.863,366
169,2.879,433
170,2.896,510
171,2.913,374
172,2.929,510
173,2.946,450
174,2.963,432
175,2.979,412
176,2.996,358
177,3.013,539
178,3.029,536
179,3.046,510
180,3.062,334
181,3.079,510
182,3.096,398
183,3.112,424
184,3.129,396
185,3.146,510
186,3.162,510
187,3.179,417
188,3.195,480
189,3.212,393
190,3.229,415
191,3.245,448
192,3.262,510
193,3.279,434
194,3.295,484
195,3.312,512
196,3.329,551
197,3.345,438
198,3.362,474
199,3.378,510
200,3.395,510
201,3.412,457
202,3.428,325
203,3.445,467
204,3.462,471
205,3.478,344
206,3.495,485
207,3.512,688
208,3.528,600
209,3.545,536
