#"+ BPC Scan nostir_50um_sp-r005.d "
#Point,X(Minutes),Y(Counts)
0,0.056,1014
1,0.072,775
2,0.089,978
3,0.106,894
4,0.122,925
5,0.139,1322
6,0.156,653
7,0.172,1085
8,0.189,773
9,0.205,520
10,0.222,900
11,0.239,877
12,0.255,948
13,0.272,822
14,0.289,1112
15,0.305,815
16,0.322,897
17,0.338,829
18,0.355,720
19,0.372,1099
20,0.388,535
21,0.405,1135
22,0.422,670
23,0.438,806
24,0.455,1196
25,0.472,1370
26,0.488,678
27,0.505,568
28,0.521,627
29,0.538,1114
30,0.555,792
31,0.571,1333
32,0.588,959
33,0.605,630
34,0.621,802
35,0.638,933
36,0.655,970
37,0.671,803
38,0.688,1347
39,0.704,891
40,0.721,718
41,0.738,612
42,0.754,671
43,0.771,708
44,0.788,635
45,0.804,1032
46,0.821,933
47,0.837,876
48,0.854,644
49,0.871,668
50,0.887,797
51,0.904,833
52,0.921,837
53,0.937,510
54,0.954,1190
55,0.971,1074
56,0.987,964
57,1.004,885
58,1.020,1236
59,1.037,665
60,1.054,562
61,1.070,1033
62,1.087,510
63,1.104,794
64,1.120,800
65,1.137,1329
66,1.154,804
67,1.170,888
68,1.187,631
69,1.203,709
70,1.220,742
71,1.237,1155
72,1.253,769
73,1.270,938
74,1.287,984
75,1.303,1111
76,1.320,718
77,1.336,671
78,1.353,718
79,1.370,511
80,1.386,1217
81,1.403,975
82,1.420,906
83,1.436,1146
84,1.453,748
85,1.470,758
86,1.486,510
87,1.503,664
88,1.519,646
89,1.536,1035
90,1.553,655
91,1.569,787
92,1.586,627
93,1.603,815
94,1.619,948
95,1.636,853
96,1.653,711
97,1.669,517
98,1.686,700
99,1.702,878
100,1.719,972
101,1.736,772
102,1.752,897
103,1.769,775
104,1.786,708
105,1.802,700
106,1.819,706
107,1.835,616
108,1.852,625
109,1.869,734
110,1.885,618
111,1.902,852
112,1.919,790
113,1.935,668
114,1.952,640
115,1.969,893
116,1.985,791
117,2.002,1014
118,2.018,623
119,2.035,815
120,2.052,596
121,2.068,1085
122,2.085,722
123,2.102,786
124,2.118,590
125,2.135,836
126,2.151,530
127,2.168,933
128,2.185,913
129,2.201,680
130,2.218,756
131,2.235,980
132,2.251,1045
