#"+ BPC Scan nostir_50um_sp-r009.d "
#Point,X(Minutes),Y(Counts)
0,0.067,534
1,0.083,1163
2,0.100,1037
3,0.117,663
4,0.133,897
5,0.150,850
6,0.167,494
7,0.183,842
8,0.200,643
9,0.216,732
10,0.233,758
11,0.250,723
12,0.266,936
13,0.283,838
14,0.300,815
15,0.316,1452
16,0.333,989
17,0.350,958
18,0.366,894
19,0.383,1065
20,0.399,986
21,0.416,953
22,0.433,841
23,0.449,1106
24,0.466,737
25,0.483,811
26,0.499,879
27,0.516,934
28,0.532,834
29,0.549,1022
30,0.566,659
31,0.582,1406
32,0.599,901
33,0.616,786
34,0.632,496
35,0.649,781
36,0.666,510
37,0.682,635
38,0.699,521
39,0.715,510
40,0.732,547
41,0.749,788
42,0.765,864
43,0.782,632
44,0.799,952
45,0.815,614
46,0.832,711
47,0.849,831
48,0.865,876
49,0.882,636
50,0.898,436
51,0.915,631
52,0.932,390
53,0.948,601
54,0.965,510
55,0.982,514
56,0.998,567
57,1.015,608
58,1.031,530
59,1.048,707
60,1.065,576
61,1.081,755
62,1.098,746
63,1.115,535
64,1.131,579
65,1.148,539
66,1.165,451
67,1.181,602
68,1.198,578
69,1.214,663
70,1.231,562
71,1.248,663
72,1.264,480
73,1.281,699
74,1.298,557
75,1.314,513
76,1.331,572
77,1.347,683
78,1.364,486
79,1.381,533
80,1.397,722
81,1.414,676
82,1.431,532
83,1.447,886
84,1.464,640
85,1.481,627
86,1.497,939
87,1.514,851
88,1.530,485
89,1.547,592
90,1.564,930
91,1.580,578
92,1.597,510
93,1.614,796
94,1.630,1252
95,1.647,573
96,1.664,879
97,1.680,601
98,1.697,624
99,1.713,548
100,1.730,724
101,1.747,704
102,1.763,629
103,1.780,520
104,1.797,558
105,1.813,771
106,1.830,514
107,1.846,440
108,1.863,533
109,1.880,550
110,1.896,600
111,1.913,516
112,1.930,481
113,1.946,851
114,1.963,630
115,1.980,592
116,1.996,469
117,2.013,558
118,2.029,519
119,2.046,596
120,2.063,537
121,2.079,532
122,2.096,746
123,2.113,533
124,2.129,504
125,2.146,575
126,2.163,674
127,2.179,524
128,2.196,665
129,2.212,615
130,2.229,499
131,2.246,428
132,2.262,510
133,2.279,677
134,2.296,497
135,2.312,510
136,2.329,679
137,2.345,417
138,2.362,540
139,2.379,496
140,2.395,504
141,2.412,687
142,2.429,623
143,2.445,510
144,2.462,690
145,2.479,880
146,2.495,747
147,2.512,513
148,2.528,812
149,2.545,969
150,2.562,665
151,2.578,546
152,2.595,534
153,2.612,773
154,2.628,490
155,2.645,506
156,2.662,455
157,2.678,560
158,2.695,505
159,2.711,510
160,2.728,619
161,2.745,510
162,2.761,524
163,2.778,603
164,2.795,698
165,2.811,632
166,2.828,737
167,2.844,746
168,2.861,484
169,2.878,723
170,2.894,705
171,2.911,513
172,2.928,555
173,2.944,637
174,2.961,568
175,2.978,507
176,2.994,511
177,3.011,741
178,3.027,510
179,3.044,522
180,3.061,587
181,3.077,586
182,3.094,550
183,3.111,785
184,3.127,461
