#"+ BPC(1331.49046) Scan unstir_75_Ecoli-r016.d "
#Point,X(Minutes),Y(Counts)
0,0.066,0
1,0.083,0
2,0.099,0
3,0.116,0
4,0.133,0
5,0.149,0
6,0.166,0
7,0.183,0
8,0.199,0
9,0.216,0.361798034726978
10,0.232,0
11,0.249,0
12,0.266,0
13,0.282,0
14,0.299,0
15,0.316,0
16,0.332,0
17,0.349,0
18,0.366,0
19,0.382,0
20,0.399,0
21,0.415,0
22,0.432,0.45971004032451
23,0.449,0
24,0.465,0
25,0.482,0
26,0.499,0
27,0.515,0
28,0.532,0
29,0.549,0
30,0.565,0
31,0.582,0
32,0.598,0
33,0.615,0
34,0.632,0
35,0.648,0
36,0.665,0
37,0.682,0
38,0.698,0
39,0.715,0
40,0.731,0
41,0.748,0
42,0.765,0
43,0.781,0
44,0.798,0
45,0.815,0
46,0.831,0
47,0.848,0
48,0.865,0
49,0.881,0
50,0.898,0
51,0.914,0
52,0.931,0
53,0.948,0
54,0.964,0
55,0.981,0
56,0.998,0
57,1.014,0
58,1.031,0
59,1.048,0
60,1.064,0
61,1.081,0
62,1.097,0
63,1.114,0
64,1.131,0
65,1.147,0
66,1.164,0
67,1.181,0
68,1.197,0.580112556853373
69,1.214,0
70,1.230,0
71,1.247,0
72,1.264,0
73,1.280,0
74,1.297,0
75,1.314,0
76,1.330,0
77,1.347,0
78,1.364,0
79,1.380,0
80,1.397,0
81,1.413,0
82,1.430,0
83,1.447,0
84,1.463,0
85,1.480,0
86,1.497,0
87,1.513,0
88,1.530,0
89,1.547,0
90,1.563,0.411891488540261
91,1.580,0
92,1.596,0
93,1.613,0
94,1.630,0
95,1.646,0
96,1.663,0
97,1.680,0
98,1.696,0
99,1.713,0
100,1.729,0.406060005210117
101,1.746,0
102,1.763,0
103,1.779,0
104,1.796,0.428140820359707
105,1.813,0
106,1.829,0
107,1.846,0
108,1.863,0.370014791829794
109,1.879,0.34336890399821
110,1.896,0
111,1.912,0.342314655919863
112,1.929,0
113,1.946,0
114,1.962,0
115,1.979,0
116,1.996,0
117,2.012,0
118,2.029,0
119,2.046,0
120,2.062,0
121,2.079,0
122,2.095,0
123,2.112,0
124,2.129,0
125,2.145,0
126,2.162,0
127,2.179,0
128,2.195,0
129,2.212,0
130,2.228,0
131,2.245,0
132,2.262,0
133,2.278,0
134,2.295,0
135,2.312,0
136,2.328,0
137,2.345,0
138,2.362,0
139,2.378,0
140,2.395,0
141,2.411,0
142,2.428,0
143,2.445,0
144,2.461,0
145,2.478,0
146,2.495,0
147,2.511,0
148,2.528,0
149,2.545,0
150,2.561,0
151,2.578,0
152,2.594,0
153,2.611,0
154,2.628,0
155,2.644,0
156,2.661,0
157,2.678,0
158,2.694,0
159,2.711,0
160,2.727,0
161,2.744,0
162,2.761,0
163,2.777,0
164,2.794,0
165,2.811,0
166,2.827,0
167,2.844,0
168,2.861,0
169,2.877,0
170,2.894,0
171,2.910,0
172,2.927,0
173,2.944,0
174,2.960,0
175,2.977,0
176,2.994,0
177,3.010,0
178,3.027,0
179,3.043,0
180,3.060,0
181,3.077,0.382432510420233
182,3.093,0
183,3.110,0
184,3.127,0
185,3.143,0.413297652583563
186,3.160,0
187,3.177,0
188,3.193,0
189,3.210,0
190,3.226,0
191,3.243,0
192,3.260,0
193,3.276,0
194,3.293,0
195,3.310,0
196,3.326,0
197,3.343,0
198,3.360,0
199,3.376,0
200,3.393,0
201,3.409,0
202,3.426,0
203,3.443,0
204,3.459,0
205,3.476,0
206,3.493,0
207,3.509,0
208,3.526,0
209,3.542,0
210,3.559,0
211,3.576,0
212,3.592,0
213,3.609,0
214,3.626,0
215,3.642,0.355401317265738
216,3.659,0
217,3.676,0
218,3.692,0
219,3.709,0
220,3.725,0
221,3.742,0
222,3.759,0
223,3.775,0.338659160489849
224,3.792,0
225,3.809,0
226,3.825,0
227,3.842,0
228,3.859,0
229,3.875,0
230,3.892,0
231,3.908,0
232,3.925,0
233,3.942,0.466911765862925
234,3.958,0
235,3.975,0
236,3.992,0
237,4.008,0
238,4.025,0
239,4.041,0
240,4.058,0
241,4.075,0
242,4.091,0
243,4.108,0
244,4.125,0
245,4.141,0
246,4.158,0
247,4.175,0
248,4.191,0.428007361276512
249,4.208,0
250,4.225,0
251,4.241,0
252,4.258,0
253,4.274,0
254,4.291,0
255,4.308,0
256,4.324,0.336889770389794
257,4.341,0
258,4.358,0
259,4.374,0
260,4.391,0
261,4.407,0
262,4.424,0
263,4.441,0
264,4.457,0
265,4.474,0
266,4.491,0
267,4.507,0
268,4.524,0
269,4.541,0
270,4.557,0
271,4.574,0
272,4.590,0
273,4.607,0
274,4.624,0
275,4.640,0
276,4.657,0
277,4.674,0
278,4.690,0
279,4.707,0
280,4.724,0
281,4.740,0
282,4.757,0
283,4.773,0
284,4.790,0
285,4.807,0
286,4.823,0
287,4.840,0
288,4.857,0
289,4.873,0
290,4.890,0
291,4.906,0
292,4.923,0
293,4.940,0
294,4.956,0
295,4.973,0
296,4.990,0
297,5.006,0
298,5.023,0
299,5.040,0
300,5.056,0.440732886473901
301,5.073,0
302,5.089,0
303,5.106,0
304,5.123,0
305,5.139,0
306,5.156,0
307,5.173,0
308,5.189,0.367409954753338
309,5.206,0
310,5.223,0
311,5.239,0.326653498048134
312,5.256,0
313,5.272,0
314,5.289,0
315,5.306,0
316,5.322,0
317,5.339,0
318,5.356,0
319,5.372,0
320,5.389,0.354675086436639
321,5.405,0
322,5.422,0
323,5.439,0
324,5.455,0
325,5.472,0
