#"+ BPC Scan stir_75um_sp-r018.d "
#Point,X(Minutes),Y(Counts)
0,0.063,1232
1,0.080,1118
2,0.097,1243
3,0.113,826
4,0.130,904
5,0.147,1556
6,0.163,1307
7,0.180,1072
8,0.196,737
9,0.213,1127
10,0.230,766
11,0.246,627
12,0.263,1013
13,0.280,982
14,0.296,728
15,0.313,658
16,0.330,1012
17,0.346,984
18,0.363,1207
19,0.379,974
20,0.396,724
21,0.413,904
22,0.429,1084
23,0.446,862
24,0.463,1023
25,0.479,1032
26,0.496,853
27,0.513,1210
28,0.529,597
29,0.546,1527
30,0.562,1512
31,0.579,839
32,0.596,922
33,0.612,876
34,0.629,790
35,0.646,1136
36,0.662,1503
37,0.679,1205
38,0.695,608
39,0.712,1080
40,0.729,1181
41,0.745,966
42,0.762,894
43,0.779,1100
44,0.795,840
45,0.812,1378
46,0.829,986
47,0.845,826
48,0.862,1073
49,0.878,1166
50,0.895,1042
51,0.912,902
52,0.928,885
53,0.945,1020
54,0.962,1165
55,0.978,1204
56,0.995,990
57,1.012,601
58,1.028,1043
59,1.045,628
60,1.061,710
61,1.078,1063
62,1.095,921
63,1.111,1292
64,1.128,1078
65,1.145,946
66,1.161,839
67,1.178,1568
68,1.194,928
69,1.211,1159
70,1.228,1092
71,1.244,822
72,1.261,1502
73,1.278,1008
74,1.294,1080
75,1.311,1616
76,1.328,1446
77,1.344,774
78,1.361,1794
79,1.378,963
80,1.394,1535
81,1.411,1301
82,1.427,1157
83,1.444,1067
84,1.461,1249
85,1.477,1101
86,1.494,1447
87,1.511,880
88,1.527,1138
89,1.544,1280
90,1.560,983
91,1.577,1166
92,1.594,1023
93,1.610,937
94,1.627,778
95,1.644,1246
96,1.660,1056
97,1.677,1216
98,1.694,1016
99,1.710,1178
100,1.727,1291
101,1.743,1043
102,1.760,888
103,1.777,741
104,1.793,987
105,1.810,876
106,1.827,1051
107,1.843,817
108,1.860,813
109,1.877,862
110,1.893,1058
111,1.910,973
112,1.926,1184
113,1.943,667
114,1.960,937
115,1.976,1013
116,1.993,1212
117,2.010,1343
118,2.026,1048
119,2.043,935
120,2.059,1136
121,2.076,1157
122,2.093,945
123,2.109,1120
124,2.126,967
125,2.143,929
126,2.159,1003
127,2.176,971
128,2.193,1170
129,2.209,894
130,2.226,983
131,2.242,1048
132,2.259,791
133,2.276,1539
134,2.292,932
135,2.309,1099
136,2.326,923
137,2.342,889
138,2.359,1266
139,2.376,821
140,2.392,829
141,2.409,1266
142,2.425,795
143,2.442,920
144,2.459,915
145,2.475,895
146,2.492,1022
147,2.509,1082
148,2.525,1136
149,2.542,1087
150,2.558,1087
151,2.575,1074
152,2.592,1069
153,2.608,1163
154,2.625,1241
155,2.642,1060
156,2.658,909
157,2.675,802
158,2.692,984
159,2.708,1622
160,2.725,653
161,2.741,1149
162,2.758,781
163,2.775,934
164,2.791,725
165,2.808,1191
166,2.825,959
167,2.841,771
168,2.858,781
169,2.875,980
170,2.891,1227
171,2.908,1110
172,2.924,953
173,2.941,1262
174,2.958,726
175,2.974,1226
176,2.991,1303
177,3.008,1319
178,3.024,1211
179,3.041,870
180,3.057,858
181,3.074,1216
182,3.091,1388
183,3.107,1302
184,3.124,1075
185,3.141,848
186,3.157,1172
187,3.174,911
188,3.191,962
189,3.207,738
190,3.224,1049
191,3.240,896
192,3.257,1027
193,3.274,1008
194,3.290,1018
195,3.307,1000
196,3.324,1035
197,3.340,1098
198,3.357,1162
199,3.374,893
200,3.390,1265
201,3.407,891
202,3.423,784
203,3.440,1206
204,3.457,918
205,3.473,1062
206,3.490,1291
207,3.507,939
208,3.523,858
209,3.540,1281
210,3.556,1112
211,3.573,1398
212,3.590,1339
213,3.606,1224
214,3.623,1671
215,3.640,1360
216,3.656,1393
217,3.673,867
218,3.690,1173
219,3.706,1050
220,3.723,1086
221,3.739,1141
222,3.756,833
223,3.773,1062
224,3.789,949
225,3.806,1025
226,3.823,1332
227,3.839,1143
228,3.856,760
229,3.873,791
230,3.889,1191
231,3.906,1079
232,3.922,879
233,3.939,1096
234,3.956,1124
235,3.972,916
236,3.989,1010
237,4.006,916
238,4.022,938
239,4.039,862
240,4.055,1198
241,4.072,915
242,4.089,1156
243,4.105,1505
244,4.122,1300
245,4.139,897
246,4.155,912
247,4.172,976
248,4.189,1140
249,4.205,2145
250,4.222,1094
251,4.238,1090
252,4.255,931
253,4.272,976
254,4.288,1270
255,4.305,797
256,4.322,966
257,4.338,864
258,4.355,1525
259,4.371,1016
260,4.388,1227
261,4.405,890
262,4.421,1167
263,4.438,1187
264,4.455,945
265,4.471,1117
266,4.488,644
267,4.505,1249
268,4.521,1224
269,4.538,863
270,4.554,1345
271,4.571,1109
272,4.588,1291
273,4.604,970
274,4.621,863
275,4.638,1288
276,4.654,1052
277,4.671,1066
278,4.688,925
279,4.704,1382
280,4.721,926
281,4.737,1138
282,4.754,1603
283,4.771,1208
284,4.787,1021
285,4.804,1658
286,4.821,900
287,4.837,914
288,4.854,1011
289,4.870,1117
290,4.887,1204
291,4.904,985
292,4.920,1175
293,4.937,1225
294,4.954,1461
295,4.970,867
296,4.987,1366
297,5.004,1452
298,5.020,1021
299,5.037,1189
300,5.053,963
301,5.070,1287
302,5.087,1691
303,5.103,684
304,5.120,951
305,5.137,858
306,5.153,1324
307,5.170,986
308,5.187,679
309,5.203,885
310,5.220,1209
311,5.236,1146
312,5.253,992
313,5.270,850
314,5.286,1123
315,5.303,1046
316,5.320,984
317,5.336,1133
318,5.353,1208
319,5.369,743
320,5.386,1453
321,5.403,1131
322,5.419,1231
323,5.436,1211
324,5.453,1074
325,5.469,1105
326,5.486,1381
327,5.503,978
328,5.519,1249
329,5.536,1430
330,5.552,751
331,5.569,1413
332,5.586,1094
333,5.602,1184
334,5.619,1700
335,5.636,958
336,5.652,815
337,5.669,1404
338,5.686,1043
339,5.702,1276
340,5.719,1162
341,5.735,1172
342,5.752,928
343,5.769,1437
344,5.785,1093
345,5.802,1312
346,5.819,967
347,5.835,1482
348,5.852,1076
349,5.868,1095
350,5.885,921
351,5.902,1209
352,5.918,981
353,5.935,1336
354,5.952,1258
355,5.968,1333
356,5.985,1081
357,6.002,1078
358,6.018,1579
359,6.035,1057
360,6.051,1086
361,6.068,1474
362,6.085,1213
363,6.101,1217
364,6.118,1279
365,6.135,1039
366,6.151,1233
367,6.168,1040
368,6.185,1159
369,6.201,1402
370,6.218,984
371,6.234,1049
372,6.251,1122
373,6.268,1239
374,6.284,1092
375,6.301,1340
376,6.318,1270
377,6.334,964
378,6.351,1008
379,6.367,1102
380,6.384,1175
381,6.401,1123
382,6.417,1140
383,6.434,1149
384,6.451,1345
385,6.467,1180
386,6.484,813
387,6.501,1156
388,6.517,1194
389,6.534,1002
390,6.550,1164
391,6.567,1108
392,6.584,1028
393,6.600,918
394,6.617,923
395,6.634,863
396,6.650,1103
397,6.667,1225
398,6.684,1012
399,6.700,1199
400,6.717,1387
401,6.733,985
402,6.750,1063
403,6.767,675
404,6.783,1684
405,6.800,1044
406,6.817,974
407,6.833,1457
408,6.850,1018
409,6.866,1317
410,6.883,1317
411,6.900,827
412,6.916,1768
413,6.933,1269
414,6.950,1192
415,6.966,1014
416,6.983,1229
417,7.000,1291
418,7.016,1375
419,7.033,1072
420,7.049,795
421,7.066,1112
422,7.083,1129
423,7.099,1236
424,7.116,988
425,7.133,1286
426,7.149,1171
427,7.166,1392
428,7.183,1203
429,7.199,1122
430,7.216,1885
431,7.232,1065
432,7.249,1606
433,7.266,1518
434,7.282,1062
435,7.299,1099
436,7.316,1008
437,7.332,1669
438,7.349,1148
439,7.365,1235
440,7.382,1547
441,7.399,756
442,7.415,1013
443,7.432,1010
444,7.449,1193
445,7.465,982
446,7.482,823
447,7.499,951
448,7.515,1235
449,7.532,1917
450,7.548,1013
451,7.565,934
452,7.582,852
453,7.598,915
454,7.615,956
455,7.632,1209
456,7.648,1052
457,7.665,1017
458,7.682,758
459,7.698,1239
460,7.715,1189
461,7.731,1416
462,7.748,1506
463,7.765,1053
464,7.781,1311
465,7.798,825
466,7.815,1373
467,7.831,1049
468,7.848,1018
469,7.864,1049
470,7.881,1251
471,7.898,1610
472,7.914,1402
473,7.931,967
474,7.948,1178
475,7.964,1234
476,7.981,940
477,7.998,1037
478,8.014,1138
479,8.031,1403
480,8.047,991
481,8.064,1655
482,8.081,974
483,8.097,1515
484,8.114,1216
485,8.131,1514
486,8.147,1104
487,8.164,1166
488,8.181,1043
489,8.197,1131
490,8.214,1174
491,8.230,1117
492,8.247,1488
493,8.264,1133
494,8.280,823
495,8.297,1186
496,8.314,1067
497,8.330,1679
498,8.347,1284
499,8.363,944
500,8.380,1108
501,8.397,1105
502,8.413,1270
503,8.430,968
504,8.447,976
505,8.463,685
506,8.480,1060
507,8.497,1417
508,8.513,1246
509,8.530,877
510,8.546,1386
511,8.563,986
512,8.580,918
513,8.596,987
514,8.613,1155
515,8.630,846
516,8.646,1155
517,8.663,1174
518,8.680,765
519,8.696,970
520,8.713,1123
521,8.729,1669
522,8.746,999
523,8.763,1246
524,8.779,1099
525,8.796,1110
526,8.813,1281
527,8.829,1364
528,8.846,965
529,8.862,1124
530,8.879,1298
531,8.896,1139
532,8.912,1120
533,8.929,1037
534,8.946,942
535,8.962,975
536,8.979,1692
537,8.996,1552
538,9.012,1961
539,9.029,946
540,9.046,1007
541,9.062,1143
542,9.079,939
543,9.095,968
544,9.112,1243
545,9.129,1396
546,9.145,989
547,9.162,1004
548,9.179,1124
549,9.195,1093
550,9.212,1251
551,9.228,1146
552,9.245,963
553,9.262,1101
554,9.278,1172
555,9.295,1172
556,9.312,1258
557,9.328,1293
558,9.345,1207
559,9.362,1255
560,9.378,1275
561,9.395,1379
562,9.411,1301
563,9.428,1191
564,9.445,1293
565,9.461,1360
566,9.478,887
567,9.495,1035
568,9.511,1722
569,9.528,1084
570,9.545,1185
571,9.561,977
572,9.578,1160
573,9.594,1275
574,9.611,1210
575,9.628,910
576,9.644,1086
577,9.661,852
578,9.678,1372
579,9.694,1481
580,9.711,1402
581,9.727,918
582,9.744,1581
583,9.761,929
584,9.777,1334
585,9.794,1282
586,9.811,1193
587,9.827,1264
588,9.844,942
589,9.861,1197
590,9.877,925
591,9.894,1174
592,9.910,681
593,9.927,1205
594,9.944,964
595,9.960,967
596,9.977,1136
597,9.994,1100
598,10.010,1201
599,10.027,1004
600,10.044,667
601,10.060,1097
602,10.077,1254
603,10.093,771
604,10.110,1099
605,10.127,986
606,10.143,1593
607,10.160,1303
608,10.177,1165
609,10.193,1096
610,10.210,1353
611,10.226,1168
612,10.243,1602
613,10.260,1550
614,10.276,1248
615,10.293,1068
616,10.310,1079
617,10.326,1229
618,10.343,1156
619,10.360,1174
620,10.376,1357
621,10.393,1492
622,10.409,1286
623,10.426,1456
624,10.443,1512
625,10.459,1099
626,10.476,980
627,10.493,1222
628,10.509,1227
629,10.526,1407
630,10.543,1015
631,10.559,1181
632,10.576,1194
633,10.592,1254
634,10.609,1010
635,10.626,1306
636,10.642,1249
637,10.659,1091
638,10.676,1679
639,10.692,859
640,10.709,1108
641,10.725,1210
642,10.742,1245
643,10.759,1129
644,10.775,1089
645,10.792,1639
646,10.809,1340
647,10.825,1710
648,10.842,1147
649,10.859,818
650,10.875,1055
651,10.892,1129
652,10.908,990
653,10.925,1646
654,10.942,1516
655,10.958,967
656,10.975,1255
657,10.992,1100
658,11.008,789
659,11.025,1239
660,11.041,1051
661,11.058,930
662,11.075,1238
663,11.091,1144
664,11.108,1161
665,11.125,1772
666,11.141,823
667,11.158,954
668,11.175,1021
669,11.191,1164
670,11.208,1293
671,11.224,1394
672,11.241,933
673,11.258,1002
674,11.274,1170
675,11.291,930
676,11.308,2045
677,11.324,1122
678,11.341,1074
679,11.358,1501
680,11.374,1124
681,11.391,1118
682,11.407,1433
683,11.424,1216
684,11.441,1118
685,11.457,1189
686,11.474,1350
687,11.491,1072
688,11.507,1060
689,11.524,947
690,11.540,1303
691,11.557,1115
692,11.574,1337
693,11.590,1170
694,11.607,1345
695,11.624,1008
696,11.640,1302
697,11.657,1763
698,11.674,1025
699,11.690,960
700,11.707,1257
701,11.723,860
702,11.740,1050
703,11.757,1475
704,11.773,1145
705,11.790,1161
706,11.807,1082
707,11.823,1088
708,11.840,1106
709,11.857,1132
710,11.873,1491
711,11.890,1340
712,11.906,926
713,11.923,824
714,11.940,1198
715,11.956,1636
716,11.973,1585
717,11.990,996
718,12.006,1470
719,12.023,1168
720,12.039,989
721,12.056,1259
722,12.073,1019
723,12.089,1280
724,12.106,793
725,12.123,881
726,12.139,1185
727,12.156,1205
728,12.173,874
729,12.189,972
730,12.206,948
731,12.222,1553
732,12.239,1298
733,12.256,1429
734,12.272,1216
735,12.289,1129
736,12.306,1044
737,12.322,1224
738,12.339,992
739,12.356,1012
740,12.372,723
741,12.389,1811
742,12.405,1309
743,12.422,915
744,12.439,1200
745,12.455,1139
746,12.472,1150
747,12.489,1028
748,12.505,1064
749,12.522,951
750,12.538,1292
751,12.555,1049
752,12.572,982
753,12.588,1290
754,12.605,937
755,12.622,911
756,12.638,1704
757,12.655,1070
758,12.672,1238
759,12.688,1310
760,12.705,1191
761,12.721,1042
762,12.738,1312
763,12.755,961
764,12.771,798
765,12.788,833
766,12.805,896
767,12.821,1458
768,12.838,954
769,12.855,1355
770,12.871,846
771,12.888,1288
772,12.904,1156
773,12.921,1052
774,12.938,1174
775,12.954,1252
776,12.971,1923
777,12.988,1245
778,13.004,903
779,13.021,1078
780,13.037,1144
781,13.054,1038
782,13.071,1492
783,13.087,1189
784,13.104,969
785,13.121,1114
786,13.137,770
787,13.154,1058
788,13.171,973
789,13.187,1259
790,13.204,1369
791,13.220,848
792,13.237,1030
793,13.254,1280
794,13.270,984
795,13.287,1765
796,13.304,1466
797,13.320,1049
798,13.337,1237
799,13.354,1332
800,13.370,1173
801,13.387,1164
802,13.403,988
803,13.420,1015
804,13.437,1150
805,13.453,1461
806,13.470,1178
807,13.487,1787
808,13.503,991
809,13.520,1199
810,13.536,1245
811,13.553,1352
812,13.570,982
813,13.586,1310
814,13.603,1039
815,13.620,717
816,13.636,1672
817,13.653,1301
818,13.670,1169
819,13.686,1045
820,13.703,962
821,13.719,902
822,13.736,1262
823,13.753,1183
824,13.769,880
825,13.786,1180
826,13.803,1218
827,13.819,1605
828,13.836,1101
829,13.853,818
830,13.869,1175
831,13.886,1012
832,13.902,1189
833,13.919,1670
834,13.936,978
835,13.952,620
836,13.969,1091
837,13.986,657
838,14.002,999
839,14.019,1196
840,14.035,1019
841,14.052,941
842,14.069,888
843,14.085,1021
844,14.102,1161
845,14.119,1020
846,14.135,735
847,14.152,1307
848,14.169,902
849,14.185,1037
850,14.202,1118
851,14.218,924
852,14.235,898
853,14.252,773
854,14.268,529
855,14.285,879
856,14.302,931
857,14.318,782
858,14.335,1195
859,14.352,592
860,14.368,746
861,14.385,901
862,14.401,1164
863,14.418,895
864,14.435,754
865,14.451,865
866,14.468,906
867,14.485,798
868,14.501,893
869,14.518,1300
870,14.534,588
871,14.551,904
872,14.568,1070
873,14.584,906
874,14.601,826
875,14.618,918
876,14.634,919
877,14.651,1572
878,14.668,1110
879,14.684,728
880,14.701,954
881,14.717,1004
882,14.734,1691
883,14.751,1140
884,14.767,1150
885,14.784,1220
886,14.801,995
887,14.817,1350
888,14.834,817
889,14.851,1089
890,14.867,1283
891,14.884,918
892,14.900,1198
893,14.917,1298
894,14.934,961
895,14.950,1163
896,14.967,1279
897,14.984,1311
898,15.000,1036
899,15.017,1453
900,15.033,871
901,15.050,1089
902,15.067,1273
903,15.083,1018
904,15.100,1174
905,15.117,1297
906,15.133,1150
907,15.150,1172
908,15.167,1280
909,15.183,1233
910,15.200,952
911,15.216,1389
912,15.233,1042
913,15.250,1159
914,15.266,1226
915,15.283,825
916,15.300,1108
917,15.316,1253
918,15.333,994
919,15.350,1032
920,15.366,898
921,15.383,910
922,15.399,1135
923,15.416,1720
924,15.433,1324
925,15.449,887
926,15.466,1333
927,15.483,1737
928,15.499,984
929,15.516,1118
930,15.532,1448
931,15.549,1855
932,15.566,1645
933,15.582,1483
934,15.599,1086
935,15.616,1087
936,15.632,1321
937,15.649,1514
938,15.666,1502
939,15.682,1199
940,15.699,1233
941,15.715,1868
942,15.732,1209
943,15.749,1183
944,15.765,1197
945,15.782,1209
946,15.799,1592
947,15.815,1506
948,15.832,1117
949,15.849,1416
950,15.865,1320
951,15.882,1375
952,15.898,1693
953,15.915,1726
954,15.932,1067
955,15.948,1479
956,15.965,1371
957,15.982,1729
958,15.998,1211
959,16.015,2131
960,16.031,1227
961,16.048,1663
962,16.065,1286
963,16.081,830
964,16.098,1237
965,16.115,952
966,16.131,1324
967,16.148,1273
968,16.165,1070
969,16.181,1104
970,16.198,1661
971,16.214,1398
972,16.231,1187
973,16.248,1514
974,16.264,1557
975,16.281,908
976,16.298,1034
977,16.314,1471
978,16.331,1055
979,16.348,938
980,16.364,1063
981,16.381,1356
982,16.397,956
983,16.414,1392
984,16.431,1372
985,16.447,1034
986,16.464,1454
987,16.481,1513
988,16.497,2057
989,16.514,2242
990,16.530,2762
991,16.547,2789
992,16.564,3045
993,16.580,3365
994,16.597,3669
995,16.614,4076
996,16.630,4314
997,16.647,4746
998,16.664,4525
999,16.680,5098
1000,16.697,5282
1001,16.714,5532
1002,16.730,5446
1003,16.747,5818
1004,16.763,6136
1005,16.780,6412
1006,16.797,7291
1007,16.813,6549
1008,16.830,7149
1009,16.847,7207
1010,16.863,7599
1011,16.880,7562
1012,16.896,7388
1013,16.913,8059
1014,16.930,8533
1015,16.946,7659
1016,16.963,8006
1017,16.980,8775
1018,16.996,7587
1019,17.013,8101
1020,17.030,7907
1021,17.046,8826
1022,17.063,8369
1023,17.079,7771
1024,17.096,8073
1025,17.113,7267
1026,17.129,7165
1027,17.146,6890
1028,17.163,7169
1029,17.179,6635
1030,17.196,6710
1031,17.213,6684
1032,17.229,6665
1033,17.246,6779
1034,17.262,6606
1035,17.279,6311
1036,17.296,5558
1037,17.312,6260
1038,17.329,5703
1039,17.346,8162
1040,17.362,10604
1041,17.379,17543
1042,17.395,22638
1043,17.412,33505
1044,17.429,46348
1045,17.445,62072
1046,17.462,83198
1047,17.479,103952
1048,17.495,112476
1049,17.512,136345
1050,17.529,151846
1051,17.545,176518
1052,17.562,191675
1053,17.578,205740
1054,17.595,218088
1055,17.612,225582
1056,17.628,239208
1057,17.645,260179
1058,17.662,267607
1059,17.678,266609
1060,17.695,281598
1061,17.712,279442
1062,17.728,278929
1063,17.745,281439
1064,17.761,279656
1065,17.778,279263
1066,17.795,274636
1067,17.811,287210
1068,17.828,283505
1069,17.845,276087
1070,17.861,258039
1071,17.878,247416
1072,17.894,239316
1073,17.911,218209
1074,17.928,200159
1075,17.944,184547
1076,17.961,157451
1077,17.978,143383
1078,17.994,124543
1079,18.011,104326
1080,18.028,88019
1081,18.044,69626
1082,18.061,59176
1083,18.077,52642
1084,18.094,43554
1085,18.111,38433
1086,18.127,33643
1087,18.144,29335
1088,18.161,22118
1089,18.177,20637
1090,18.194,18544
1091,18.210,17825
1092,18.227,15726
1093,18.244,15485
1094,18.260,14187
1095,18.277,13366
1096,18.294,13892
1097,18.310,13582
1098,18.327,11491
1099,18.344,10783
1100,18.360,11156
1101,18.377,10424
1102,18.393,8203
1103,18.410,8672
1104,18.427,7706
1105,18.443,8354
1106,18.460,7073
1107,18.477,7549
1108,18.493,6822
1109,18.510,7439
1110,18.527,7059
1111,18.543,8399
1112,18.560,6839
1113,18.576,7970
1114,18.593,6972
1115,18.610,8071
1116,18.626,7946
1117,18.643,8593
1118,18.660,8922
1119,18.676,8275
1120,18.693,8927
1121,18.709,8167
1122,18.726,7944
1123,18.743,8865
1124,18.759,9407
1125,18.776,9188
1126,18.793,9330
1127,18.809,9384
1128,18.826,7685
1129,18.843,9820
1130,18.859,10757
1131,18.876,9698
1132,18.892,9354
1133,18.909,10460
1134,18.926,10203
1135,18.942,13662
1136,18.959,14664
1137,18.976,13991
1138,18.992,14564
1139,19.009,25076
1140,19.026,23006
1141,19.042,24618
1142,19.059,29138
1143,19.075,37159
1144,19.092,38283
1145,19.109,35836
1146,19.125,33428
1147,19.142,37267
1148,19.159,35729
1149,19.175,47443
1150,19.192,43015
1151,19.208,47153
1152,19.225,50070
1153,19.242,53057
1154,19.258,50259
1155,19.275,46248
1156,19.292,52355
1157,19.308,49023
1158,19.325,47854
1159,19.342,48141
1160,19.358,50340
1161,19.375,50588
1162,19.391,51099
1163,19.408,42361
1164,19.425,37235
1165,19.441,38531
1166,19.458,38794
1167,19.475,37376
1168,19.491,34773
1169,19.508,35971
1170,19.525,34828
1171,19.541,30469
1172,19.558,29917
1173,19.574,28065
1174,19.591,29617
1175,19.608,25438
1176,19.624,22148
1177,19.641,22198
1178,19.658,19504
1179,19.674,15589
1180,19.691,14921
1181,19.707,18455
1182,19.724,13658
1183,19.741,10761
1184,19.757,11268
1185,19.774,8507
1186,19.791,7680
1187,19.807,7089
1188,19.824,7479
1189,19.841,4538
1190,19.857,4631
1191,19.874,3869
1192,19.890,3893
1193,19.907,3985
1194,19.924,4266
1195,19.940,3278
1196,19.957,3218
1197,19.974,2896
1198,19.990,3455
1199,20.007,2808
1200,20.024,2382
1201,20.040,3055
1202,20.057,2836
1203,20.073,1999
1204,20.090,2281
1205,20.107,2087
1206,20.123,1587
1207,20.140,1548
