#"+ BPC Scan stir_75um_sp-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.066,887
1,0.082,1341
2,0.099,1096
3,0.115,1542
4,0.132,1289
5,0.149,1422
6,0.165,1312
7,0.182,1844
8,0.199,994
9,0.215,953
10,0.232,973
11,0.249,1394
12,0.265,1177
13,0.282,1330
14,0.298,1347
15,0.315,1362
16,0.332,1490
17,0.348,1170
18,0.365,1483
19,0.382,1024
20,0.398,1394
21,0.415,824
22,0.431,1603
23,0.448,1163
24,0.465,1522
25,0.481,1030
26,0.498,1013
27,0.515,1355
28,0.531,1360
29,0.548,1253
30,0.565,1318
31,0.581,1947
32,0.598,1143
33,0.614,1097
34,0.631,1213
35,0.648,1714
36,0.664,1110
37,0.681,949
38,0.698,1166
39,0.714,1473
40,0.731,781
41,0.748,1115
42,0.764,1649
43,0.781,1564
44,0.797,895
45,0.814,1086
46,0.831,1449
47,0.847,1053
48,0.864,1432
49,0.881,941
50,0.897,1152
51,0.914,1136
52,0.930,1629
53,0.947,850
54,0.964,1609
55,0.980,1310
56,0.997,1644
57,1.014,1460
58,1.030,1189
59,1.047,1369
60,1.064,1181
61,1.080,1142
62,1.097,1096
63,1.113,1504
64,1.130,1459
65,1.147,1442
66,1.163,1363
67,1.180,1224
68,1.197,1027
69,1.213,1033
70,1.230,1231
71,1.247,1275
72,1.263,1461
73,1.280,1516
74,1.296,1249
75,1.313,1133
76,1.330,1263
77,1.346,1156
78,1.363,1491
79,1.380,1121
80,1.396,1630
81,1.413,1822
82,1.429,2003
83,1.446,1188
84,1.463,1559
85,1.479,1177
86,1.496,1771
87,1.513,1265
88,1.529,1119
89,1.546,1346
90,1.563,1208
91,1.579,994
92,1.596,1504
93,1.612,1765
94,1.629,1397
95,1.646,1361
96,1.662,1539
97,1.679,1387
98,1.696,1054
99,1.712,1103
100,1.729,1480
101,1.746,1834
102,1.762,1428
103,1.779,1604
104,1.795,1244
105,1.812,1011
106,1.829,1070
107,1.845,1408
108,1.862,1589
109,1.879,1609
110,1.895,1563
111,1.912,1447
112,1.928,1088
113,1.945,1383
114,1.962,901
115,1.978,1077
116,1.995,1477
117,2.012,1421
118,2.028,1053
119,2.045,1250
120,2.062,1339
121,2.078,1502
122,2.095,1183
123,2.111,1377
124,2.128,1037
125,2.145,1766
126,2.161,1229
127,2.178,1493
128,2.195,862
129,2.211,1001
130,2.228,1369
131,2.245,1328
132,2.261,1527
133,2.278,1335
134,2.294,1318
135,2.311,1335
136,2.328,1197
137,2.344,1237
138,2.361,1140
139,2.378,1613
140,2.394,902
141,2.411,1224
142,2.427,1352
143,2.444,1606
144,2.461,983
145,2.477,1299
146,2.494,1033
147,2.511,889
148,2.527,1533
149,2.544,1127
150,2.561,1204
151,2.577,1398
152,2.594,1544
153,2.610,1387
154,2.627,1428
155,2.644,1250
156,2.660,1467
157,2.677,1242
158,2.694,1607
159,2.710,1471
160,2.727,1470
161,2.744,1395
162,2.760,1846
163,2.777,1244
164,2.793,2145
165,2.810,1131
166,2.827,1235
167,2.843,1173
168,2.860,1096
