#"+ BPC Scan stir_75um_sp-r019.d "
#Point,X(Minutes),Y(Counts)
0,0.052,981
1,0.069,731
2,0.085,1506
3,0.102,742
4,0.119,930
5,0.135,645
6,0.152,1315
7,0.169,1324
8,0.185,1299
9,0.202,1047
10,0.218,802
11,0.235,1021
12,0.252,677
13,0.268,1129
14,0.285,1270
15,0.302,1069
16,0.318,812
17,0.335,1335
18,0.352,1129
19,0.368,944
20,0.385,1356
21,0.401,1257
22,0.418,916
23,0.435,849
24,0.451,972
25,0.468,948
26,0.485,1004
27,0.501,1046
28,0.518,1574
29,0.535,1031
30,0.551,909
31,0.568,682
32,0.584,946
33,0.601,800
34,0.618,802
35,0.634,994
36,0.651,718
37,0.668,1051
38,0.684,979
39,0.701,1224
40,0.717,743
41,0.734,717
42,0.751,598
43,0.767,1499
44,0.784,1243
45,0.801,1305
46,0.817,1011
47,0.834,966
48,0.851,1001
49,0.867,1201
50,0.884,1562
51,0.900,1185
52,0.917,821
53,0.934,1285
54,0.950,1006
55,0.967,1084
56,0.984,932
57,1.000,1112
58,1.017,1057
59,1.034,1108
60,1.050,1104
61,1.067,1304
62,1.083,1240
63,1.100,1390
64,1.117,786
65,1.133,1616
66,1.150,1384
67,1.167,966
68,1.183,1188
69,1.200,938
70,1.216,1009
71,1.233,844
72,1.250,1674
73,1.266,821
74,1.283,621
75,1.300,591
76,1.316,910
77,1.333,1261
78,1.350,1232
79,1.366,789
80,1.383,1056
81,1.399,995
82,1.416,1033
83,1.433,859
84,1.449,757
85,1.466,862
86,1.483,758
87,1.499,1396
88,1.516,816
89,1.533,1082
90,1.549,1150
91,1.566,1233
92,1.582,1174
93,1.599,879
94,1.616,1376
95,1.632,1006
96,1.649,951
97,1.666,1519
98,1.682,1209
99,1.699,933
100,1.715,1384
101,1.732,645
102,1.749,1092
103,1.765,1289
104,1.782,1053
105,1.799,983
106,1.815,930
107,1.832,1470
108,1.849,938
109,1.865,1104
110,1.882,783
111,1.898,731
112,1.915,1012
113,1.932,1218
114,1.948,1053
115,1.965,1143
116,1.982,1796
117,1.998,1256
118,2.015,711
119,2.032,810
120,2.048,1047
121,2.065,1116
122,2.081,1079
123,2.098,791
124,2.115,1410
125,2.131,1278
126,2.148,1278
127,2.165,903
128,2.181,771
129,2.198,808
130,2.214,825
131,2.231,1122
132,2.248,1042
133,2.264,856
134,2.281,660
135,2.298,1151
136,2.314,1028
137,2.331,1076
138,2.348,1235
139,2.364,958
140,2.381,904
141,2.397,1018
142,2.414,918
143,2.431,778
144,2.447,874
145,2.464,1155
146,2.481,995
147,2.497,1147
148,2.514,884
149,2.531,1460
150,2.547,1035
151,2.564,1095
152,2.580,840
153,2.597,1310
154,2.614,861
155,2.630,1055
156,2.647,1162
157,2.664,1156
158,2.680,864
159,2.697,900
160,2.713,1098
161,2.730,1216
162,2.747,896
163,2.763,891
164,2.780,1164
165,2.797,904
166,2.813,1298
167,2.830,1275
168,2.847,681
169,2.863,1133
170,2.880,1352
171,2.896,898
172,2.913,896
173,2.930,1042
174,2.946,734
175,2.963,907
176,2.980,1250
177,2.996,1173
178,3.013,1188
179,3.029,865
180,3.046,894
181,3.063,709
182,3.079,903
183,3.096,751
184,3.113,890
185,3.129,800
186,3.146,1160
187,3.163,841
188,3.179,1192
189,3.196,1042
190,3.212,913
191,3.229,888
192,3.246,741
193,3.262,818
194,3.279,1440
195,3.296,734
196,3.312,923
197,3.329,1075
198,3.346,1358
199,3.362,881
200,3.379,1581
201,3.395,1029
202,3.412,988
203,3.429,898
204,3.445,1377
205,3.462,1161
206,3.479,1054
207,3.495,1208
208,3.512,1178
209,3.528,1183
210,3.545,1500
211,3.562,1525
212,3.578,1325
213,3.595,1055
214,3.612,1282
215,3.628,1178
216,3.645,1183
217,3.662,1083
218,3.678,827
219,3.695,1283
220,3.712,1183
221,3.728,1724
222,3.745,1741
223,3.761,1114
224,3.778,1175
225,3.795,1106
226,3.811,1222
227,3.828,1425
228,3.845,937
229,3.861,913
230,3.878,1509
231,3.894,842
232,3.911,1091
233,3.928,816
234,3.944,1030
235,3.961,808
236,3.978,817
237,3.994,990
238,4.011,746
239,4.028,1122
240,4.044,847
241,4.061,1018
242,4.077,825
243,4.094,1049
244,4.111,1173
245,4.127,1125
246,4.144,890
247,4.161,907
248,4.177,1228
249,4.194,1116
250,4.211,829
251,4.227,891
252,4.244,1108
253,4.260,1093
254,4.277,855
255,4.294,987
256,4.310,875
257,4.327,1006
258,4.344,1039
259,4.360,1321
260,4.377,955
261,4.393,852
262,4.410,1097
263,4.427,1342
264,4.443,945
265,4.460,1435
266,4.477,1024
267,4.493,1531
268,4.510,1344
269,4.527,1007
270,4.543,1277
271,4.560,1047
272,4.576,1399
273,4.593,1212
274,4.610,1384
275,4.626,1268
276,4.643,937
277,4.660,1096
278,4.676,1524
279,4.693,1045
280,4.710,1019
281,4.726,987
282,4.743,915
283,4.759,1647
284,4.776,1721
285,4.793,993
286,4.809,1732
287,4.826,1019
288,4.843,896
289,4.859,889
290,4.876,1196
291,4.892,1030
292,4.909,1998
293,4.926,1257
294,4.942,1536
295,4.959,889
296,4.976,1205
297,4.992,1069
298,5.009,903
299,5.026,901
300,5.042,1222
301,5.059,902
302,5.075,1116
303,5.092,922
304,5.109,645
