#"+ BPC Scan stir_75um_sp-r013.d "
#Point,X(Minutes),Y(Counts)
0,0.051,1126
1,0.068,1568
2,0.084,1430
3,0.101,1181
4,0.118,1286
5,0.134,964
6,0.151,1289
7,0.167,1663
8,0.184,1422
9,0.201,1653
10,0.217,971
11,0.234,1000
12,0.251,1212
13,0.267,1395
14,0.284,1147
15,0.300,901
16,0.317,1276
17,0.334,1021
18,0.350,1430
19,0.367,1018
20,0.384,1081
21,0.400,1189
22,0.417,1079
23,0.434,1081
24,0.450,825
25,0.467,1308
26,0.483,1376
27,0.500,1532
28,0.517,1422
29,0.533,1007
30,0.550,1658
31,0.567,1295
32,0.583,1089
33,0.600,883
34,0.617,1079
35,0.633,1961
36,0.650,1429
37,0.666,1319
38,0.683,1133
39,0.700,1225
40,0.716,1473
41,0.733,1608
42,0.750,1438
43,0.766,792
44,0.783,983
45,0.799,1350
46,0.816,952
47,0.833,1148
48,0.849,1008
49,0.866,1646
50,0.883,1229
51,0.899,1180
52,0.916,1174
53,0.933,1339
54,0.949,1536
55,0.966,1076
56,0.982,1025
57,0.999,1132
58,1.016,1159
59,1.032,1359
60,1.049,1372
61,1.066,981
62,1.082,998
63,1.099,1217
64,1.116,1372
65,1.132,1466
66,1.149,1183
67,1.165,1226
68,1.182,1162
69,1.199,1116
70,1.215,1548
71,1.232,1797
72,1.249,684
73,1.265,998
74,1.282,1475
75,1.298,1406
76,1.315,1197
77,1.332,1118
78,1.348,925
79,1.365,1229
80,1.382,1222
81,1.398,1258
82,1.415,1158
83,1.432,1373
84,1.448,958
85,1.465,1575
86,1.481,1423
87,1.498,1356
88,1.515,1259
89,1.531,1566
90,1.548,1294
91,1.565,1022
92,1.581,1051
93,1.598,902
94,1.615,1143
95,1.631,893
96,1.648,1184
97,1.664,1158
98,1.681,1420
99,1.698,1038
100,1.714,1077
101,1.731,1277
102,1.748,1307
103,1.764,1165
104,1.781,1681
105,1.797,1498
106,1.814,1003
107,1.831,1369
108,1.847,1059
109,1.864,1724
110,1.881,1021
111,1.897,1196
112,1.914,1645
113,1.931,906
114,1.947,1395
115,1.964,1146
116,1.980,1337
117,1.997,1362
118,2.014,1155
119,2.030,1682
120,2.047,1317
121,2.064,996
122,2.080,1317
123,2.097,862
124,2.114,1442
125,2.130,829
126,2.147,1238
127,2.163,1159
128,2.180,872
129,2.197,927
130,2.213,1034
131,2.230,1237
132,2.247,787
133,2.263,1247
134,2.280,1163
135,2.296,1409
136,2.313,1185
137,2.330,1371
138,2.346,875
139,2.363,1376
140,2.380,1364
141,2.396,1136
142,2.413,1387
143,2.430,1186
144,2.446,2164
145,2.463,892
146,2.479,1471
147,2.496,1839
148,2.513,965
149,2.529,947
150,2.546,728
151,2.563,875
152,2.579,918
153,2.596,1113
154,2.612,1502
155,2.629,807
156,2.646,1056
157,2.662,1341
158,2.679,1552
159,2.696,1130
160,2.712,879
161,2.729,991
162,2.746,1176
163,2.762,1194
164,2.779,1281
165,2.795,1279
166,2.812,1171
167,2.829,712
168,2.845,1056
169,2.862,1273
170,2.879,1474
171,2.895,908
172,2.912,791
173,2.929,1628
174,2.945,1085
175,2.962,1221
176,2.978,1154
177,2.995,1047
178,3.012,1654
179,3.028,1123
180,3.045,893
181,3.062,1055
182,3.078,1143
183,3.095,1451
184,3.111,1205
185,3.128,1370
186,3.145,1641
187,3.161,1010
188,3.178,1239
189,3.195,1079
190,3.211,844
191,3.228,1788
192,3.245,1210
193,3.261,932
194,3.278,1091
195,3.294,1170
196,3.311,844
197,3.328,895
198,3.344,1114
199,3.361,1051
200,3.378,1683
201,3.394,1446
202,3.411,1224
203,3.428,1122
204,3.444,1572
205,3.461,1202
206,3.477,1305
207,3.494,1778
208,3.511,1540
209,3.527,936
210,3.544,1452
211,3.561,1448
212,3.577,1460
213,3.594,1944
214,3.610,1155
215,3.627,1293
216,3.644,916
217,3.660,1422
218,3.677,1500
219,3.694,1304
220,3.710,1249
221,3.727,1115
222,3.744,958
223,3.760,1487
224,3.777,1070
225,3.793,1183
226,3.810,1174
227,3.827,1047
228,3.843,1299
229,3.860,1582
230,3.877,976
231,3.893,1479
232,3.910,1133
233,3.927,1498
234,3.943,1126
235,3.960,1188
236,3.976,1405
237,3.993,981
238,4.010,1627
239,4.026,879
240,4.043,1416
241,4.060,1290
242,4.076,1550
243,4.093,1238
244,4.109,1592
245,4.126,1440
246,4.143,1309
247,4.159,1171
248,4.176,1081
249,4.193,1138
250,4.209,1012
251,4.226,1413
252,4.243,968
253,4.259,1697
254,4.276,1369
255,4.292,2048
256,4.309,1243
257,4.326,1361
258,4.342,1556
259,4.359,1154
260,4.376,997
261,4.392,1127
262,4.409,1010
263,4.426,1237
264,4.442,1383
265,4.459,1094
266,4.475,1109
267,4.492,1939
268,4.509,1759
269,4.525,1484
270,4.542,1513
271,4.559,1861
272,4.575,1294
273,4.592,1222
274,4.608,1557
275,4.625,1470
276,4.642,1665
277,4.658,1544
278,4.675,1336
279,4.692,855
280,4.708,989
281,4.725,1052
282,4.742,1026
283,4.758,721
284,4.775,1586
285,4.791,1463
286,4.808,1232
287,4.825,1007
288,4.841,1361
289,4.858,1499
290,4.875,1256
291,4.891,897
292,4.908,821
293,4.925,1117
294,4.941,1213
295,4.958,1087
296,4.974,2268
297,4.991,1013
298,5.008,1310
299,5.024,1492
300,5.041,1119
301,5.058,1035
302,5.074,1325
303,5.091,1239
304,5.108,1353
305,5.124,1343
306,5.141,1270
307,5.157,1742
308,5.174,1496
309,5.191,996
310,5.207,1025
311,5.224,1264
312,5.241,1152
313,5.257,1140
314,5.274,1225
315,5.291,1551
316,5.307,1810
317,5.324,987
318,5.340,2283
319,5.357,1987
320,5.374,1597
321,5.390,1216
322,5.407,1186
323,5.424,1466
324,5.440,1016
325,5.457,1646
326,5.473,1877
327,5.490,1239
328,5.507,1191
329,5.523,1485
330,5.540,1768
331,5.557,1466
332,5.573,1412
333,5.590,1277
334,5.607,1489
335,5.623,1157
336,5.640,1502
337,5.656,954
338,5.673,970
339,5.690,1479
340,5.706,1375
341,5.723,1265
342,5.740,1391
343,5.756,1869
344,5.773,1508
345,5.790,842
346,5.806,1165
347,5.823,1344
348,5.839,1115
349,5.856,1729
350,5.873,1360
351,5.889,1289
352,5.906,937
353,5.923,1146
354,5.939,1464
355,5.956,1063
356,5.972,1329
357,5.989,1462
358,6.006,1429
359,6.022,1532
360,6.039,1639
361,6.056,1447
362,6.072,1122
363,6.089,1024
364,6.106,1241
365,6.122,1561
366,6.139,1359
367,6.155,732
368,6.172,1460
369,6.189,1230
370,6.205,1406
371,6.222,1437
372,6.239,1119
373,6.255,1207
374,6.272,1200
375,6.289,1206
376,6.305,1846
377,6.322,1205
378,6.338,1098
379,6.355,1479
380,6.372,1002
381,6.388,1126
382,6.405,1309
383,6.422,1284
384,6.438,1489
385,6.455,1296
386,6.471,1386
387,6.488,1094
388,6.505,1303
389,6.521,1560
390,6.538,1221
391,6.555,1521
392,6.571,1140
393,6.588,1445
394,6.605,875
395,6.621,1260
396,6.638,996
397,6.654,1407
398,6.671,1183
399,6.688,1254
400,6.704,908
401,6.721,1290
402,6.738,1308
403,6.754,985
404,6.771,1363
405,6.788,1566
406,6.804,1054
407,6.821,1352
408,6.837,828
409,6.854,980
410,6.871,1153
411,6.887,1265
412,6.904,1480
413,6.921,1075
414,6.937,1359
415,6.954,952
416,6.970,966
417,6.987,1156
418,7.004,914
419,7.020,1062
420,7.037,1411
421,7.054,1363
422,7.070,1088
423,7.087,1805
424,7.104,1547
425,7.120,1006
426,7.137,1116
427,7.153,1199
428,7.170,1412
429,7.187,1257
430,7.203,1205
431,7.220,1264
432,7.237,1356
