#"+ BPC Scan stir_75um_sp-r006.d "
#Point,X(Minutes),Y(Counts)
0,0.068,995
1,0.085,1344
2,0.101,963
3,0.118,1607
4,0.135,1229
5,0.151,1278
6,0.168,1010
7,0.184,1233
8,0.201,1455
9,0.218,1171
10,0.234,1456
11,0.251,1121
12,0.268,1292
13,0.284,1000
14,0.301,1077
15,0.318,1080
16,0.334,1384
17,0.351,1501
18,0.367,1492
19,0.384,1180
20,0.401,1078
21,0.417,1582
22,0.434,894
23,0.451,1094
24,0.467,1144
25,0.484,1757
26,0.500,1641
27,0.517,1780
28,0.534,1409
29,0.550,1315
30,0.567,1014
31,0.584,1554
32,0.600,1330
33,0.617,1832
34,0.634,1419
35,0.650,1227
36,0.667,1337
37,0.683,1243
38,0.700,1598
39,0.717,831
40,0.733,1742
41,0.750,1493
42,0.767,891
43,0.783,1540
44,0.800,1990
45,0.817,1206
46,0.833,1178
47,0.850,1114
48,0.866,1376
49,0.883,958
50,0.900,956
51,0.916,1178
52,0.933,1298
53,0.950,1952
54,0.966,1008
55,0.983,1186
56,0.999,1034
57,1.016,1620
58,1.033,1293
59,1.049,1264
60,1.066,1515
61,1.083,1011
62,1.099,1406
63,1.116,1120
64,1.133,1372
65,1.149,1283
66,1.166,1411
67,1.182,1023
68,1.199,1111
69,1.216,1425
70,1.232,1750
71,1.249,1190
72,1.266,1217
73,1.282,1375
74,1.299,1034
75,1.316,1235
76,1.332,1138
77,1.349,1347
78,1.365,1263
79,1.382,1173
80,1.399,1194
81,1.415,1530
82,1.432,1186
83,1.449,1327
84,1.465,1187
85,1.482,1351
86,1.498,1124
87,1.515,1324
88,1.532,1474
89,1.548,929
90,1.565,1264
91,1.582,1123
92,1.598,988
93,1.615,877
94,1.632,841
95,1.648,1353
96,1.665,1184
97,1.681,1282
98,1.698,1253
99,1.715,1420
100,1.731,1278
101,1.748,1211
102,1.765,818
103,1.781,1301
104,1.798,1489
105,1.815,1117
106,1.831,1829
107,1.848,1157
108,1.864,1237
109,1.881,1120
110,1.898,1435
111,1.914,1067
112,1.931,1277
113,1.948,1366
114,1.964,1681
115,1.981,985
116,1.997,1141
117,2.014,1228
118,2.031,1363
119,2.047,1303
120,2.064,1077
121,2.081,1086
122,2.097,1101
123,2.114,2111
124,2.131,1347
125,2.147,1169
126,2.164,1365
127,2.180,1314
128,2.197,1435
129,2.214,942
130,2.230,1225
131,2.247,1095
132,2.264,1173
133,2.280,1091
134,2.297,1433
135,2.314,1628
136,2.330,1672
137,2.347,1633
138,2.363,1649
139,2.380,1460
140,2.397,1439
141,2.413,1491
142,2.430,1662
143,2.447,1042
144,2.463,1069
145,2.480,1388
146,2.497,1400
147,2.513,1122
148,2.530,1578
149,2.546,782
150,2.563,1446
151,2.580,1014
152,2.596,1195
153,2.613,1233
154,2.630,1082
155,2.646,1184
156,2.663,1186
157,2.680,1703
158,2.696,1645
159,2.713,1607
160,2.729,903
161,2.746,1218
162,2.763,1192
163,2.779,1140
164,2.796,1112
165,2.813,1352
166,2.829,967
167,2.846,1438
168,2.862,889
169,2.879,1168
170,2.896,1272
171,2.912,1182
172,2.929,1008
173,2.946,1366
174,2.962,1028
175,2.979,910
176,2.996,1486
177,3.012,1334
178,3.029,1094
179,3.045,1005
180,3.062,1321
181,3.079,1354
182,3.095,2028
183,3.112,1041
184,3.129,1251
185,3.145,1527
186,3.162,1232
187,3.179,2153
188,3.195,1030
189,3.212,1203
190,3.228,1575
191,3.245,1277
192,3.262,1453
193,3.278,1548
194,3.295,1607
195,3.312,1113
196,3.328,1207
197,3.345,1934
198,3.361,1632
199,3.378,1522
200,3.395,1358
201,3.411,1435
202,3.428,1526
203,3.445,1284
204,3.461,1069
205,3.478,1675
206,3.495,1814
207,3.511,1359
208,3.528,1227
209,3.544,1017
210,3.561,1219
211,3.578,1186
212,3.594,1679
213,3.611,733
214,3.628,1391
215,3.644,2081
216,3.661,882
217,3.677,1085
218,3.694,949
219,3.711,961
220,3.727,1013
221,3.744,1611
222,3.761,727
223,3.777,1161
224,3.794,1491
225,3.811,1294
226,3.827,1083
227,3.844,1628
228,3.860,873
229,3.877,1377
230,3.894,1153
231,3.910,1327
232,3.927,1209
233,3.944,1417
234,3.960,1167
235,3.977,1180
236,3.994,1164
237,4.010,1501
238,4.027,1435
239,4.043,1285
240,4.060,853
241,4.077,1646
242,4.093,1386
243,4.110,1740
244,4.127,1069
245,4.143,1869
246,4.160,1420
247,4.176,1200
248,4.193,1412
249,4.210,1184
250,4.226,1541
251,4.243,1309
252,4.260,1587
253,4.276,1723
254,4.293,1439
255,4.310,1155
256,4.326,1152
257,4.343,1205
258,4.359,1630
259,4.376,1188
260,4.393,1754
261,4.409,1613
262,4.426,1039
263,4.443,1430
264,4.459,1538
265,4.476,1080
266,4.493,1382
