#"+ BPC Scan stir_75um_sp-r004.d "
#Point,X(Minutes),Y(Counts)
0,0.054,992
1,0.071,984
2,0.087,1385
3,0.104,1257
4,0.121,1146
5,0.137,914
6,0.154,1181
7,0.171,1446
8,0.187,1045
9,0.204,969
10,0.221,1211
11,0.237,728
12,0.254,1111
13,0.270,977
14,0.287,1362
15,0.304,991
16,0.320,1216
17,0.337,1604
18,0.354,1499
19,0.370,1124
20,0.387,1280
21,0.403,1510
22,0.420,950
23,0.437,1352
24,0.453,1289
25,0.470,1164
26,0.487,1085
27,0.503,1255
28,0.520,1036
29,0.537,1267
30,0.553,921
31,0.570,1042
32,0.586,1584
33,0.603,907
34,0.620,1148
35,0.636,1141
36,0.653,1581
37,0.670,1527
38,0.686,1676
39,0.703,1050
40,0.720,1125
41,0.736,1182
42,0.753,1192
43,0.769,1090
44,0.786,1128
45,0.803,996
46,0.819,1311
47,0.836,1136
48,0.853,1218
49,0.869,1343
50,0.886,1040
51,0.902,1187
52,0.919,1032
53,0.936,1060
54,0.952,1068
55,0.969,1299
56,0.986,1193
57,1.002,1073
58,1.019,989
59,1.036,1110
60,1.052,1122
61,1.069,1354
62,1.085,1412
63,1.102,1187
64,1.119,1622
65,1.135,1370
66,1.152,785
67,1.169,1026
68,1.185,986
69,1.202,1437
70,1.219,1000
71,1.235,843
72,1.252,1644
73,1.268,1215
74,1.285,1404
75,1.302,830
76,1.318,1411
77,1.335,1470
78,1.352,1374
79,1.368,846
80,1.385,1202
81,1.401,1038
82,1.418,1180
83,1.435,1064
84,1.451,1528
85,1.468,969
86,1.485,1055
87,1.501,1095
88,1.518,817
89,1.535,1423
90,1.551,792
91,1.568,983
92,1.584,1182
93,1.601,906
94,1.618,1400
95,1.634,1154
96,1.651,1259
97,1.668,1138
98,1.684,1131
99,1.701,1516
100,1.718,1120
101,1.734,1749
102,1.751,1064
103,1.767,1057
104,1.784,1191
105,1.801,1470
106,1.817,1534
107,1.834,1063
108,1.851,1017
109,1.867,1121
110,1.884,1116
111,1.900,1767
112,1.917,1308
113,1.934,1335
114,1.950,1376
115,1.967,1793
116,1.984,884
117,2.000,1463
118,2.017,1296
119,2.034,1365
120,2.050,1249
121,2.067,1271
122,2.083,1078
123,2.100,983
124,2.117,839
125,2.133,1057
126,2.150,1935
127,2.167,1082
128,2.183,1213
129,2.200,919
130,2.217,1695
131,2.233,1189
132,2.250,875
133,2.266,1182
134,2.283,1353
135,2.300,1092
136,2.316,1255
137,2.333,1033
138,2.350,1421
139,2.366,1468
140,2.383,1404
141,2.399,1600
142,2.416,1085
143,2.433,1320
144,2.449,847
145,2.466,1078
146,2.483,1867
147,2.499,1496
148,2.516,1380
149,2.533,1045
150,2.549,1348
151,2.566,1081
152,2.582,1468
153,2.599,1401
154,2.616,1289
155,2.632,1160
156,2.649,1300
157,2.666,1579
158,2.682,1246
159,2.699,1249
160,2.716,1604
161,2.732,945
162,2.749,1149
163,2.765,1608
164,2.782,1271
165,2.799,904
166,2.815,2010
167,2.832,1033
168,2.849,1506
169,2.865,1536
170,2.882,996
171,2.898,1091
172,2.915,1176
173,2.932,1133
174,2.948,1572
175,2.965,1079
176,2.982,1318
177,2.998,1149
