CHROMATOGRAM,
6.610038919,17193.44141
6.63715672,17497.39063
6.664269355,17305.33398
6.690755986,18942.5293
6.717270636,20410.02734
6.743185603,21179.21875
6.769217403,18745.50977
6.795567623,18612.58008
6.82181584,19730.32227
6.847416472,20103.89258
6.874445954,18715.83398
6.901268239,18259.39844
6.928996387,17697.74609
6.956989605,16522.07031
6.983329423,19247.03711
7.010389303,18413.03711
7.036748039,22770.38477
7.06321487,35554.91797
7.089157688,36711.5625
7.115143072,39931.33203
7.141719873,29109.74414
7.16929047,17572.08984
7.196981537,16790.0332
7.224887736,17583.45313
7.251560322,19304.67773
7.279706839,17269.58203
7.305637871,18731.7832
7.333497869,29981.50195
7.360970171,26019.88477
7.38737837,26903.93555
7.415072953,25477.97852
7.442359455,18145.44141
7.469354672,21823.51172
7.49609787,19022.10547
7.522720622,21860.71289
7.549295039,19337.75195
7.576536456,21435.66406
7.604099388,20028.75781
7.630826969,19487.75195
7.657977088,18781.24219
7.684130886,34456.03516
7.71105682,18716.66016
7.737982805,17556.3457
7.764344838,20826.53711
7.791029071,20341.24219
7.817752388,18786.60156
7.844821337,17971.08984
7.871828837,19054.02148
7.898457189,19014.42383
7.925615421,16919.5332
7.952798104,18122.27344
7.979575939,19956.31641
8.007488369,16721.18555
8.034833423,16717.04883
8.061502039,19371.73242
8.088429355,45192.35938
8.115560439,26197.08398
8.142552355,25011.99023
8.170762653,20968.66797
8.198342338,23190.58789
8.225792586,17511.44922
8.252271536,20428.32617
8.280448055,17217.15625
8.308236356,16817.36719
8.335965652,16530.31836
8.363438888,16878.57227
8.390480371,17304.56641
8.418019739,17041.95117
8.44540199,17088.59375
8.472477221,17540.92578
8.499443721,17349.88281
8.527447406,15447.89941
8.554728821,17282.04102
8.582599123,17316.71094
8.610635554,15434.53613
8.639274104,19261.52539
8.673871489,9986.235352
8.70847092,11153.47754
8.743070037,11187.05566
8.777669071,11160.13086
8.812268439,10664.56934
8.846867739,11289.32813
8.881466603,9510.462891
8.916065303,8980.066406
8.950664738,8532.59082
8.985264273,9840.351563
9.019863072,10081.96191
9.054462754,8909.485352
9.089061438,8532.550781
9.123660838,8958.197266
9.158259669,9021.125977
9.192859089,8224.269531
9.227458321,8700.634766
9.26205782,9856.244141
9.296656938,8675.241211
9.331255654,8957.378906
9.365854704,9173.84375
9.400454071,8856.293945
9.435053173,7518.188965
9.469652739,9461.431641
9.504251654,10759.01465
9.53885109,13547.67676
9.573449953,9590.569336
9.60804872,8918.791992
9.642648172,10737.59082
9.677247905,11490.89063
9.711846987,10185.62891
9.74644589,10464.12109
9.781045206,10205.64648
9.815643989,10281.72461
9.850243087,11355.37402
9.884842188,10008.86035
9.919441969,8829.088867
9.954041039,12504.99512
9.988639954,10024.41113
10.02323929,11509.7666
10.05783855,13300.22168
10.09243762,13877.50098
10.12703722,11057.65332
10.16163602,10334.81934
10.1962351,14421.09961
10.230834,11778.66016
10.26543377,10977.58496
10.30003337,12118.20996
10.33463187,11442.33887
10.36924642,9202.500977
10.40384701,10551.17969
10.43844604,10896.93262
10.47304511,12470.74902
10.50764474,11260.13281
10.54224384,9092.632813
10.57683727,6519.535645
10.60603737,14333.74805
10.63375365,22428.59375
10.6597487,25387.14648
10.68495434,22879.53516
10.70975597,24390.55664
10.73488532,22449.33398
10.76002094,20918.6543
10.78642426,19909.70703
10.81267397,21798.67578
10.83911126,20005.04883
10.86555734,20491.85156
10.89269226,40297.64453
10.92014067,17810.01172
10.94706937,19038.83984
10.97421741,20782.99609
11.00143267,18540.875
11.02914914,18094.75195
11.05787775,17415.03516
11.08597176,18115.40039
11.11404237,17363.52148
11.14164277,18212.66797
11.1687404,21385.36914
11.19760119,15447.68066
11.22654937,16733.42969
11.25479779,16998.34766
11.28359265,17041.05273
11.31143772,18735.38867
11.33865314,23564.5
11.3665742,19172.9668
11.39447325,18092.48438
11.42374604,17483.00977
11.45170157,18419.11523
11.47953174,18333.3457
11.50734254,20099.00391
11.5353681,18108.09375
11.56364929,16975.91211
11.59121294,19530.92578
11.61927147,18414.82227
11.64745289,18154.10156
11.67412812,20079.23828
11.70204215,18558.32617
11.72970072,18112.00977
11.75793257,16972.84766
11.78649159,44759.84375
11.81461137,21223.42578
11.84307491,28809.86328
11.87049607,19495.33594
11.89795089,19759.37891
11.92504862,20493.73828
11.95246886,24718.5918
11.97960664,19533.66016
12.00753814,19386.57422
12.0344975,20866.35742
12.06132317,24710.53906
12.08806049,20823.64648
12.11460292,29362.07031
12.14175344,22225.23828
12.16817959,22812.36523
12.19416627,23063.64258
12.22015277,33367.33594
12.24643477,24133.55078
12.27401015,19069.29883
12.30069277,21849.92188
12.32717544,27320.36133
12.35327017,22807.38086
12.38007675,20772.44922
12.40687367,22157.39844
12.43336484,20883.50977
12.46046449,19849.50586
12.48774275,21040.36133
12.51544674,19787.50977
12.54213442,21493.65039
12.56842606,23714.50977
12.59430489,25942.4043
12.62004762,24111.36328
12.64629745,24987.41797
12.67193849,26538.82617
12.69694204,28860.15039
12.72214115,26523.01172
12.74748877,32507.42773
12.77345395,22915.33789
12.79924891,25314.79883
12.82508902,23894.68164
12.8507689,25347.5293
12.87525955,29423.81836
12.8999113,38107.33203
12.92478487,25495.18164
12.94971217,33749.58203
12.97382039,39907.19141
12.99894134,25445.52734
13.02308116,27079.9707
13.04709262,28322.99023
13.07188709,3478.125244
13.09680885,3862.203125
13.12291844,3376.347656
13.14666222,3369.687012
13.16990871,6764.762695
13.19332479,13325.60254
13.2159849,27851.80859
13.23893181,26324.59766
13.2622756,23580.97656
13.28565389,23217.75781
13.30921249,22714.06641
13.33226079,26280.57617
13.35560942,22852.60352
13.37937206,22638.84766
13.40329527,22654.79883
13.42701356,23291.05273
13.45075239,22497.6543
13.47485725,24153.12109
13.49850417,23583.69727
13.52182715,27667.5
13.54657192,20100.57617
13.57100387,21484.85547
13.59525346,22748.24023
13.61937829,28803.54883
13.64342531,25728.09766
13.66747304,22948.9043
13.69152447,23291.97852
13.71680109,19356.16016
13.74087624,21858.50586
13.76463217,24627.58984
13.78868494,28971.41602
13.81306612,23776.0293
13.83804814,37910.94141
13.86229939,24602.89063
13.88652747,24025.02539
13.9110314,20485.18164
13.93487451,24548.96094
13.95923851,22343.4082
13.98467921,19685.46289
14.00851645,24372.48242
14.03306079,22572.30273
14.05704304,25118.61328
14.08175495,21472.5918
14.10550406,21831.74414
14.13024964,20160.22461
14.15450059,21815.54688
14.17897932,21491.43555
14.20354586,33468.41406
14.2280453,21367.85938
14.25199316,23336.26758
14.27592709,26429.3457
14.30004565,23114.75195
14.32435555,21651.07813
14.34864945,22941.56836
14.37266592,22139.09961
14.39645872,8020.604492
14.43105139,2436.70752
14.46565096,2699.710205
14.50024927,3137.522217
14.53486432,2518.13916
14.56946467,2781.744629
14.60040425,2604.685059
14.6294401,7793.29834
14.65248119,35822.33203
14.67615014,19834.50586
14.70240747,3907.911865
14.72658684,14730.79883
14.75295999,4140.362305
14.77416021,24640.80664
14.79590924,15878.42481
14.81659056,13493.04492
14.83677411,15363.05566
14.85779384,49714.37109
14.87818511,69755.70313
14.89943502,46193.59375
14.92191749,57709.39453
14.94693349,16478.9043
14.97190692,15766.42383
14.99640576,19280.33203
15.02051984,23735.71289
15.04376504,20747.50977
15.06649942,23047.50781
15.08985432,21936.59766
15.11340721,22317.4375
15.13674415,20014.88867
15.15985202,21121.48828
15.18309129,21549.20508
15.20611995,31558.15234
15.22918629,51969.28906
15.25211476,25924.03516
15.27553585,57205.75
15.29940882,34804.73047
15.32286576,22150.16016
15.34638697,30808.40625
15.36909219,47285.73828
15.39231511,21786.11914
15.41564789,31897.13672
15.43855427,20699.65625
15.46149209,22483.38477
15.48458511,20924.08203
15.50813994,19734.94531
15.53119097,25039.23047
15.55446285,17648.27344
15.57732644,24328.00977
15.60012827,27499.14063
15.62322804,41913.69531
15.64556697,26162.31445
15.66761757,41471.5625
15.69003012,23199.19922
15.71244309,40894.32813
15.73471744,36556.03906
15.75746622,35085.5625
15.78093816,19796.54297
15.80399752,34325.37109
15.82697515,20384.92188
15.84979179,22384.19727
15.87249316,27261.88867
15.89534787,21296.96484
15.91799849,22214.125
15.94107029,31966.70117
15.96437684,27642.7832
15.98757394,21765.7793
16.01058022,22131.23828
16.03333744,23520.14648
16.05623707,24435.68359
16.07933662,23510.28906
16.10241342,23178.72852
16.12528322,23747.05859
16.14813855,21885.68359
16.1709607,19872.33984
16.19395049,21168.43555
16.21657441,23644.82031
16.23961212,22323.79297
16.2627111,22985.58008
16.28534424,20165.45703
16.30870645,20385.51563
16.33151937,21361.66211
16.35448324,22747.46875
16.37753409,21206.16211
16.40053145,21830.02148
16.42418706,20766.44922
16.44662141,22805.25195
16.46927667,25839.68359
16.49222199,23882.35352
16.51557582,21625.66602
16.53861519,21979.42578
16.56199615,19291.62695
16.58513224,20266.71289
16.60818276,40107.26563
16.63105142,25950.82617
16.654012,21538.01758
16.67669472,24878.75781
16.70018047,19721.00781
16.72287066,22527.37695
16.74610332,20533.24219
16.7690955,21293.64063
16.79201042,25197.27734
16.81465392,24157.51563
16.83775272,24498.17383
16.86088007,20709.11719
16.88393826,22787.89453
16.90654939,20515.00195
16.92961812,21839.40234
16.95288035,21975.66797
16.97597982,21548.51367
16.99924129,20125.94141
17.02270054,20416.61719
17.04604627,19926.6543
17.0688477,21353.64648
17.09192712,20701.07227
17.1158257,26085.27344
17.13928781,21762.55859
17.16154025,25809.16211
17.18468206,20449.5918
17.20875326,18784.08398
17.23268119,24952.88281
17.25626807,19369.33008
17.28003391,18751.28711
17.30311652,23231.35742
17.32587506,23830.36523
17.3488977,22050.38086
17.37209616,19861.95508
17.39573819,22302.49609
17.4189434,21737.66016
17.44213515,22158.40234
17.46614954,19443.31055
17.48994141,19754.24805
17.51383184,19886.48438
17.53670722,42321.26953
17.55987299,21075.35547
17.58286362,21042.72656
17.60617452,24043.875
17.62945952,22702.42578
17.65301365,22439.29883
17.67681806,22426.81641
17.70104032,28737.42383
17.72451187,18944.14844
17.74759539,27153.09766
17.77106762,21181.55664
17.79459907,24194.47852
17.8177729,22267.375
17.84125862,19532.54688
17.86552054,20050.97656
17.88903297,20303.80859
17.91265012,22001.73438
17.93637527,24720.01758
17.96040214,17202.79102
17.98515987,17499.21289
18.00881476,18901.71289
18.0323,21978.12305
18.05556309,19780.48047
18.07944829,19285.75781
18.10351332,18984.13086
18.12736075,21182.52148
18.15053552,19643.74219
18.17385239,21464.03711
18.19726227,21184.17383
18.22089655,21584.5332
18.24465297,20212.52344
18.2683032,21828.22266
18.2919263,18153.75195
18.3151244,21251.59766
18.33877761,18593.58594
18.36325901,17621.46875
18.38692435,20506.26172
18.41003409,21909.1875
18.43375509,19149.96289
18.45776497,20211.1875
18.48167572,22141.95313
18.50569772,19247.41602
18.52929025,19534.93164
18.55297109,22373.36523
18.57681971,36286.07031
18.60036909,19899.06055
18.62359174,21038.41602
18.64710134,19684.46094
18.67108767,18071.12109
18.69438969,19663.89844
18.71789752,19470.79102
18.74173981,18739.7793
18.76506682,26980.11914
18.7885686,23273.76563
18.81312299,27601.0293
18.83671234,85997.1875
18.85913585,401710.1875
18.88137315,547779.0625
18.90358289,413219.8438
18.93545667,237292.8906
18.95765171,152237
18.97942197,98481.80469
19.00141974,47401.03125
19.02386844,33665.23438
19.04665294,22070.58203
19.06998185,32573.38281
19.09236107,87636.28906
19.11448224,125650.2109
19.13663867,124753.5156
19.15782942,125260.5625
19.19808547,73463.99219
19.24164597,56708.5625
19.27081029,38086.57031
19.29297049,27586.19336
19.31533929,29348.16406
19.33809752,26949.81445
19.36000206,68371.10938
19.38247381,39194.71875
19.40476517,27567.92969
19.42697414,44947.1875
19.4496231,38892.25781
19.47171936,75695.9375
19.49440944,150708.9531
19.51643077,217405.5469
19.53827307,213390.7813
19.57132374,128932.6797
19.59378952,72512.5625
19.61545582,81548.79688
19.63701826,100172.1406
19.6695967,137034.8281
19.6915024,148652.9844
19.71307922,135377.2813
19.73465604,140672.3125
19.75612619,144494.2969
19.77759139,128465.4219
19.79872586,150616.5156
19.83093769,160888.6875
19.8520291,159579.7969
19.87327347,153931.2969
19.89378512,164101.3438
19.93255642,110044.1641
19.99780914,64714.77734
20.03175732,65064.05469
20.05233309,68370.32813
20.07259597,74795.65625
20.09312329,81315.17969
20.12538392,55203.40234
20.15304369,38956.70703
20.17353491,50484.08984
20.19411122,39258.02734
20.21412749,68225.86719
20.23419167,104391.8984
20.25426819,102533.1406
20.27452464,99593.55469
20.30633079,66340.83594
20.33165052,690930.25
20.35018323,1428278.125
20.36839935,3782668.5
20.3863623,5601406
20.44649781,9937659
20.5065762,172593488
20.56737285,211338032
20.62530597,144258352
20.6852021,79568304
20.74517385,40037820
20.80612687,23756734
20.86550613,12537489
20.92547286,12730040
20.98438311,7889298.5
21.04443873,2615741
21.1045517,2450276
21.16305533,1531364.25
21.22176232,1210337.375
21.28405485,863929.25
21.30898592,3367110
21.35584987,12552693
21.41399448,15768313
21.47394987,8588984
21.53611952,3659311.5
21.59612952,1630086.5
21.6584867,1520965.375
21.72037778,3615889.75
21.78254153,4665602
21.84323127,3320628.25
21.90548027,2331659.75
21.96560566,2001586.125
22.02428333,1648017.5
22.08440828,1323038.5
22.14512648,983617.625
22.2075644,1052153.875
22.2662333,1794629.125
22.32572503,1233359.75
22.38542022,476475.375
22.44521776,442772.7813
22.50775775,452350.7188
22.55475378,342183.0313
22.6152357,347574.2813
22.65334803,1528668.625
22.71363625,2372339.75
22.77390293,1369181.625
22.81195192,673425.8125
22.8657009,260111.3438
22.91287438,185905.9219
22.96026146,223853.0938
22.99442302,697243.9375
23.02586797,916719.875
23.08450163,1370993.375
23.11589658,1001624.25
23.1696931,385398.75
23.20323282,342082.4375
23.24285725,770392.375
23.30325783,2064975.5
23.35578325,5622557
23.41421285,8620178
23.4763605,7670311
23.53629911,4529164.5
23.59624508,3129749.75
23.65548008,1896635.25
23.71638027,1406084.125
23.77604152,2299131.25
23.83823335,14852916
23.89814265,25013912
23.9580719,6558615.5
24.01666766,2146322.75
24.07725931,773824.4375
24.13741632,1058702.125
24.19759008,1206967.75
24.25628978,2013470.125
24.31554442,1814955.875
24.37772883,544751.5625
24.4392711,74884.28125
24.49345052,89566.35938
24.51166088,79509.125
24.52980298,65983.16406
24.54806447,92799.60156
24.57496935,69332.07813
24.60641633,129936.8984
24.63117398,272047
24.66918763,674635.0625
24.69373013,961237.4375
24.75384816,2033385.875
24.81396807,3569796.75
24.87402065,2626448.5
24.93636711,1265196.875
24.99498408,539867.75
25.05422566,580041.5
25.11277313,1687924
25.17286782,1827620.875
25.2347222,741327.5625
25.2971459,312409.9063
25.3507637,587843.8125
25.40974735,754612.4375
25.46934188,1017776.563
25.5300328,1806541.625
25.58806633,1710929.75
25.6467995,1132241
25.7067434,862655.3125
25.7650327,2051943.125
25.82327441,2562216.75
25.8813232,1615059.875
25.94127655,1630962.25
26.00118891,1223857.75
26.05918153,1562298.75
26.11765183,1192220.375
26.17573617,1705652.625
26.23405751,1168930.625
26.2925777,581250.875
26.3526365,504146.0938
26.41175385,718614.9375
26.4702288,1030177.063
26.53119011,764338.0625
26.5912606,637194.4375
26.65302885,577977.25
26.71199055,205365.375
26.77217443,561962.75
26.83307486,1216487.75
26.89222531,1595233.75
26.95223553,3007626.75
27.01219937,5043366
27.07093073,11941342
27.13082253,45421544
27.18872571,143628288
27.24670547,225927312
27.30457315,168392720
27.36355643,292923680
27.42154875,372417632
27.4801322,286126368
27.54021095,118183928
27.5997085,34244860
27.65774703,8157223.5
27.71578037,1930441.125
27.77570855,2522904.75
27.8359994,3199509.75
27.89593966,2590225
27.9554343,1192405.625
28.01543967,1156184.5
28.0766431,970877.5625
28.1350539,1316131.75
28.19410295,1108002.5
28.2540527,1006952.313
28.31221768,1384474.25
28.37026412,1366991.625
28.42828157,1219736.75
28.48820673,1367980.5
28.54650893,3162177.5
28.60640167,4958593.5
28.66455455,6271871.5
28.72387258,7969669
28.783619,12697972
28.84185791,29999190
28.90080841,48176476
28.95989132,60431084
29.01796063,68915008
29.07605892,60494072
29.13523928,34506452
29.19374135,15062225
29.25191013,6409971.5
29.31228428,3210171.25
29.3721878,1997373.375
29.43436672,1374122
29.49399302,1367030
29.55246763,1056977.375
29.61286581,1144524.25
29.6712472,914603.875
29.7312336,1019638.125
29.79024632,1087398
29.84965083,786102.9375
29.90859625,842898
29.96951938,1863299.875
30.0295144,2666064.75
30.08954492,3900712.5
30.14890732,4144082.5
30.20944568,3438035
30.2674823,2954611.25
30.32739681,4783535
30.38954458,5800810.5
30.4501617,6115824
30.51003493,7722140
30.56983008,6486718
30.62973472,5375281.5
30.68968062,4817193.5
30.74764353,6372336
30.80817158,4612725
30.86706802,3715256.5
30.92590357,3928641
30.98655275,3360470.5
31.04646407,2337152
31.1086156,2154379.25
31.17081192,2342821.5
31.2322032,1744198.625
31.29435722,1742439.75
31.35571882,1395698.5
31.41682318,1449986.625
31.47680283,1093742.75
31.5379079,964545.75
31.59838063,1104192.375
31.65836058,1777903.75
31.71946406,1652561
31.78138115,1622068
31.84173242,1832178.625
31.90224363,1001280.25
31.96228002,698825.8125
32.02461166,310583.8125
32.08715165,199368.3281
32.1251587,182728.5469
32.16313925,176755.4063
32.2033719,134071.1875
32.26521432,216560.3906
32.2965324,262208.6563
32.34346178,290796.4375
32.40602022,452738.7813
32.45887788,385894.4375
32.51252486,286533
32.56620996,206307.3438
32.59979392,184770.5625
32.6613882,213469.8594
32.72189682,232065.2031
32.76006998,216120.875
32.78716438,197297.0625
32.81196837,190211.8438
32.84350222,205417.0938
32.8616128,264924.8125
32.87970123,216853.0469
32.8977849,229788.5156
32.92477162,278497.6563
32.94946053,201278.7031
32.98094285,326752.6875
33.02780652,240928.6094
33.05924825,321592.875
33.07732478,431598.0313
33.0953278,422597.2188
33.11338575,501419.5938
33.15897788,687742.9375
33.19699255,692228.5625
33.23067205,518194.4063
33.25539707,454153.2813
33.27353512,498121.8438
33.29814873,402615.25
33.35853692,429823.875
33.39662561,361554.8125
33.4213911,421222.7188
33.43946765,346049
33.45759005,328934.5
33.47573395,374783.6875
33.50265953,387830.5938
33.52074327,330019.4063
33.5455647,411738.75
33.56369333,433063.2813
33.58178051,420393.3125
33.59988293,357360.625
33.61803737,335764.8438
33.65187277,342228.0313
33.68341635,499270.9688
33.70807643,399442.5625
33.77069783,394738.0313
33.78880337,397512.7188
33.80692221,345809.3125
33.83361943,378231.0313
33.85177373,420314.4688
33.86986446,464086.8125
33.88794673,462385.5313
33.91503907,440429.25
33.95554368,379154.7813
33.9936604,301658.3125
34.04089368,377240.75
34.08138525,276835.7813
34.12199192,236297.9688
34.14022406,270332.8438
34.1584394,340760.375
34.17651792,213619.1719
34.19486148,235010.7813
34.21312511,312513.9375
34.26240375,123453.8125
34.30979176,95240.22656
34.334944,119442.5313
34.35337011,172563.9688
34.37161566,136645.1719
34.39004825,115246.0859
34.418399,113014.1484
34.44357768,90974.75781
34.46215465,86503.07031
34.48075893,142686.2813
34.49912411,76127.78125
34.51777468,133161.5938
34.53599505,97446.75
34.56326424,84656.95313
34.59525603,150503.2969
34.6137299,153877.4844
34.6322357,175835.7813
34.65059295,190009.5625
34.67819221,181052.0469
34.70328853,207577.6094
34.72165962,232382.3281
34.73976245,245231.2656
34.75792335,304058.1875
34.775975,375738.25
34.83007878,820634.9375
34.87618923,1094212.25
34.93629768,1422555.25
34.99446838,1847829.625
35.05455786,1649677.25
35.11684693,1356301
35.17912108,812955.6875
35.2392556,486433.4688
35.29952536,298404.875
35.337632,175365.25
35.36477043,142309.8438
35.3829373,117511.8203
35.40789112,126552.5781
35.42606316,111540.7109
35.44430835,102485.6641
35.46254038,71527.55469
35.5018629,59946.59766
35.5365302,36685.57813
35.55518093,71464.92969
35.57351238,95731.52344
35.59178168,54914.59766
35.61030153,60036.10938
35.64604164,50860.08203
35.6646923,61104.28906
35.68304575,58465.99219
35.70151107,51736.07031
35.72009683,81536.95313
35.73857165,48462.36719
35.75711533,65316.08594
35.78714994,33365.34375
35.81246947,54539.95703
35.83105207,64685.6875
35.8496364,109741.7578
35.86814947,45895.33594
35.89564278,109550.3047
35.91415733,83029.19531
35.93271525,95765.61719
35.95115847,68907.39844
35.97999109,28902.6582
35.99864178,110872.5391
36.01690191,64596.85156
36.0355526,51396.36719
36.05418238,79641.07031
36.09016429,32157.29102
36.11549982,69322.92188
36.13415078,89761.03125
36.15272452,85575.64844
36.17126874,93263.72656
36.20206275,51722.55078
36.22071375,225265.7813
36.23915972,247537.8281
36.25777457,222297.6875
36.27642465,402982.2813
36.31999914,182053.5469
36.34531483,331958.9688
36.36393847,343380.3438
36.38266054,314803.1563
36.40131087,459973.0313
36.43176779,141014.5313
36.45041785,281540.7813
36.47630479,124789.875
36.4949555,254089.5469
36.51340472,142329.3906
36.53205503,161111.0625
36.55092241,60654.55078
36.58064018,81760.91406
36.59925787,62578.39063
36.6179086,86410.10156
36.63647897,64119.04688
36.66483351,46199.69531
36.68348407,75431.23438
36.70201377,82019.79688
36.72056308,88227.02344
36.73909593,79167.75781
36.77641259,55317.86328
36.80172846,106673.7031
36.820328,121264.7422
36.83894215,160324.1719
36.85740947,162342
36.88767172,112269.0234
36.91329934,127074.8203
36.93195067,134084.8594
36.95056079,144942.4063
36.96921118,127458.5938
36.98799534,84506.03906
37.00664568,90443.5
37.02521652,82185.54688
37.04395709,75811.47656
37.06282537,36173.92578
37.10067747,25559.37109
37.11932793,47785.24609
37.13818854,47642.36328
37.15696852,49628.05469
37.17564791,59763.11719
37.19450259,64922.36328
37.21315341,85784.52344
37.23204089,129330.7031
37.26239942,121216.6719
37.28773494,288799.25
37.30644565,363786.3125
37.32514852,462912.9063
37.34381929,515410.75
37.36246965,747001.5625
37.38089665,846738
37.41053018,1222569.875
37.42890426,1439061.375
37.44712871,1211567.375
37.46557723,1458706.875
37.50821353,1473013.375
37.53982488,1367288
37.57145603,1175180.75
37.58970323,927613.25
37.60806563,899341.875
37.62636937,697652.5625
37.6536906,465013.1875
37.6722671,368799.7188
37.69735061,267005.7813
