#"+ BPC Scan stir_50nm_sp-r013.d "
#Point,X(Minutes),Y(Counts)
0,0.055,1152
1,0.072,1530
2,0.088,1854
3,0.105,1846
4,0.122,1159
5,0.138,1170
6,0.155,773
7,0.172,1039
8,0.188,1352
9,0.205,1372
10,0.222,1447
11,0.238,936
12,0.255,1041
13,0.271,1194
14,0.288,1113
15,0.305,1023
16,0.321,821
17,0.338,1259
18,0.355,661
19,0.371,1148
20,0.388,1129
21,0.404,936
22,0.421,1262
23,0.438,1137
24,0.454,1229
25,0.471,1100
26,0.488,1484
27,0.504,1405
28,0.521,1159
29,0.538,884
30,0.554,818
31,0.571,1588
32,0.587,1354
33,0.604,984
34,0.621,765
35,0.637,1007
36,0.654,1011
37,0.671,1082
38,0.687,1092
39,0.704,978
40,0.721,776
41,0.737,1037
42,0.754,1042
43,0.770,1047
44,0.787,930
45,0.804,908
46,0.820,869
47,0.837,1323
48,0.854,719
49,0.870,1244
50,0.887,853
51,0.903,1190
52,0.920,1328
53,0.937,1255
54,0.953,915
55,0.970,894
56,0.987,1179
57,1.003,1409
58,1.020,822
59,1.037,906
60,1.053,1019
61,1.070,857
62,1.086,1097
63,1.103,868
64,1.120,581
65,1.136,798
66,1.153,739
67,1.170,954
68,1.186,898
69,1.203,993
70,1.220,792
71,1.236,846
72,1.253,1008
73,1.269,1108
74,1.286,988
75,1.303,1284
76,1.319,1067
77,1.336,1362
78,1.353,990
79,1.369,683
80,1.386,1061
81,1.403,1101
82,1.419,864
83,1.436,892
84,1.452,897
85,1.469,1144
86,1.486,913
87,1.502,944
88,1.519,1005
89,1.536,967
90,1.552,659
91,1.569,985
92,1.586,1151
93,1.602,1186
94,1.619,1182
95,1.635,1012
96,1.652,935
97,1.669,1032
98,1.685,950
99,1.702,1412
100,1.719,1310
101,1.735,1351
102,1.752,833
103,1.768,1134
104,1.785,954
105,1.802,992
106,1.818,987
107,1.835,934
108,1.852,872
109,1.868,967
110,1.885,1440
111,1.902,1286
112,1.918,1217
113,1.935,808
114,1.951,1076
115,1.968,971
116,1.985,1015
117,2.001,842
118,2.018,1024
119,2.035,1011
120,2.051,1160
121,2.068,969
122,2.085,888
123,2.101,1006
124,2.118,795
125,2.134,901
126,2.151,1484
127,2.168,1078
128,2.184,980
129,2.201,863
130,2.218,963
131,2.234,652
132,2.251,919
133,2.267,1309
134,2.284,1072
135,2.301,1251
136,2.317,737
137,2.334,1085
138,2.351,1077
139,2.367,998
140,2.384,1050
141,2.401,1290
142,2.417,1096
143,2.434,915
144,2.450,802
145,2.467,827
146,2.484,678
147,2.500,881
148,2.517,718
149,2.534,931
150,2.550,933
151,2.567,1189
152,2.584,858
153,2.600,1032
154,2.617,1075
155,2.633,1124
156,2.650,1128
157,2.667,1005
158,2.683,1509
159,2.700,952
160,2.717,629
161,2.733,794
162,2.750,1041
163,2.766,943
164,2.783,823
165,2.800,903
166,2.816,948
167,2.833,766
168,2.850,884
169,2.866,1028
170,2.883,834
171,2.900,1233
172,2.916,697
173,2.933,1330
174,2.949,1215
175,2.966,1033
176,2.983,753
177,2.999,1201
178,3.016,965
179,3.033,856
180,3.049,1032
181,3.066,977
182,3.083,853
183,3.099,936
184,3.116,953
185,3.132,1056
186,3.149,697
187,3.166,893
188,3.182,1077
189,3.199,661
190,3.216,1148
191,3.232,934
192,3.249,1258
193,3.265,1564
194,3.282,1062
195,3.299,1069
196,3.315,722
197,3.332,883
198,3.349,748
199,3.365,1142
200,3.382,1220
201,3.399,785
202,3.415,934
203,3.432,1424
204,3.448,919
205,3.465,999
206,3.482,1048
207,3.498,918
208,3.515,818
209,3.532,790
210,3.548,818
211,3.565,1039
212,3.582,1160
213,3.598,695
214,3.615,912
215,3.631,1038
216,3.648,999
217,3.665,1354
218,3.681,729
219,3.698,1054
220,3.715,1145
221,3.731,852
222,3.748,1166
223,3.764,1066
224,3.781,772
225,3.798,680
226,3.814,960
227,3.831,929
228,3.848,943
229,3.864,924
230,3.881,982
231,3.898,1438
232,3.914,826
233,3.931,966
234,3.947,951
235,3.964,995
236,3.981,866
237,3.997,1408
238,4.014,840
239,4.031,1218
240,4.047,1230
241,4.064,1210
242,4.081,842
243,4.097,815
244,4.114,1101
245,4.130,984
246,4.147,987
247,4.164,909
248,4.180,815
249,4.197,1040
250,4.214,863
251,4.230,1116
252,4.247,1249
253,4.263,965
254,4.280,890
255,4.297,1014
256,4.313,875
257,4.330,873
258,4.347,1057
259,4.363,752
260,4.380,931
261,4.397,772
262,4.413,892
263,4.430,850
264,4.446,1166
265,4.463,880
266,4.480,1529
267,4.496,1021
268,4.513,1363
269,4.530,836
270,4.546,1023
271,4.563,1049
272,4.580,1003
273,4.596,881
274,4.613,1227
275,4.629,876
276,4.646,1126
277,4.663,738
278,4.679,1025
279,4.696,1809
280,4.713,738
281,4.729,761
282,4.746,776
283,4.762,791
284,4.779,806
285,4.796,763
286,4.812,748
287,4.829,591
288,4.846,1082
289,4.862,1144
290,4.879,1024
291,4.896,780
292,4.912,935
293,4.929,1242
294,4.945,928
295,4.962,1277
296,4.979,1061
297,4.995,835
298,5.012,1140
299,5.029,1131
300,5.045,860
301,5.062,1034
302,5.079,1198
303,5.095,847
304,5.112,916
305,5.128,1134
306,5.145,1038
307,5.162,783
308,5.178,893
309,5.195,1026
310,5.212,724
311,5.228,874
312,5.245,971
313,5.261,1084
314,5.278,790
315,5.295,1186
316,5.311,905
317,5.328,964
318,5.345,887
319,5.361,1011
320,5.378,922
321,5.395,1053
322,5.411,1003
323,5.428,1332
324,5.444,1098
325,5.461,1011
326,5.478,922
327,5.494,930
328,5.511,834
329,5.528,1090
330,5.544,693
331,5.561,1142
332,5.578,938
333,5.594,967
334,5.611,899
335,5.627,881
336,5.644,760
337,5.661,851
338,5.677,1181
339,5.694,959
340,5.711,595
341,5.727,906
342,5.744,833
343,5.760,1111
344,5.777,1262
345,5.794,976
346,5.810,641
347,5.827,751
348,5.844,972
349,5.860,958
350,5.877,1233
351,5.894,686
352,5.910,1046
353,5.927,1030
354,5.943,1138
355,5.960,1476
356,5.977,893
357,5.993,750
358,6.010,986
359,6.027,774
360,6.043,809
361,6.060,1433
362,6.077,962
363,6.093,875
364,6.110,877
365,6.126,1102
366,6.143,656
367,6.160,968
368,6.176,1080
369,6.193,1352
370,6.210,972
371,6.226,905
372,6.243,1059
373,6.259,1221
374,6.276,789
375,6.293,1198
376,6.309,891
377,6.326,1044
378,6.343,1144
379,6.359,605
380,6.376,973
381,6.393,921
382,6.409,1080
383,6.426,884
384,6.442,801
385,6.459,1373
386,6.476,1205
387,6.492,1198
388,6.509,775
389,6.526,1101
390,6.542,1024
391,6.559,996
392,6.576,1073
393,6.592,846
394,6.609,704
395,6.625,859
396,6.642,1131
397,6.659,1021
398,6.675,1368
399,6.692,867
