#"+ BPC Scan stir_50nm_sp-r019.d "
#Point,X(Minutes),Y(Counts)
0,0.061,1274
1,0.077,1255
2,0.094,1320
3,0.110,1386
4,0.127,1127
5,0.144,1616
6,0.160,1312
7,0.177,1011
8,0.194,1036
9,0.210,1564
10,0.227,1436
11,0.243,1489
12,0.260,1049
13,0.277,1916
14,0.293,1170
15,0.310,1210
16,0.327,1380
17,0.343,1263
18,0.360,1315
19,0.377,1092
20,0.393,1377
21,0.410,1467
22,0.426,1436
23,0.443,1420
24,0.460,1218
25,0.476,1070
26,0.493,1262
27,0.510,1738
28,0.526,1229
29,0.543,1802
30,0.560,1449
31,0.576,1423
32,0.593,1337
33,0.609,1421
34,0.626,1350
35,0.643,1164
36,0.659,1531
37,0.676,1232
38,0.693,2046
39,0.709,1057
40,0.726,1213
41,0.742,1241
42,0.759,1020
43,0.776,1381
44,0.792,1013
45,0.809,1446
46,0.826,1013
47,0.842,972
48,0.859,1569
49,0.876,1314
50,0.892,1309
51,0.909,1934
52,0.925,1149
53,0.942,968
54,0.959,1674
55,0.975,1187
56,0.992,1648
57,1.009,1422
58,1.025,1868
59,1.042,1253
60,1.059,1545
61,1.075,1079
62,1.092,1228
63,1.108,1389
64,1.125,1336
65,1.142,1730
66,1.158,1408
67,1.175,939
68,1.192,963
69,1.208,1211
70,1.225,1098
71,1.241,1518
72,1.258,1536
73,1.275,1406
74,1.291,1218
75,1.308,1290
76,1.325,1334
77,1.341,1560
78,1.358,897
79,1.375,1483
80,1.391,1420
81,1.408,1312
82,1.424,1096
83,1.441,1389
84,1.458,1648
85,1.474,1005
86,1.491,1267
87,1.508,978
88,1.524,1118
89,1.541,965
90,1.558,1372
91,1.574,1305
92,1.591,1126
93,1.607,808
94,1.624,1233
95,1.641,1491
96,1.657,1236
97,1.674,1036
98,1.691,721
99,1.707,1110
100,1.724,1105
101,1.741,1272
102,1.757,901
103,1.774,1274
104,1.790,1221
105,1.807,1847
106,1.824,1280
107,1.840,955
108,1.857,1618
109,1.874,1292
110,1.890,1154
111,1.907,1070
112,1.924,1079
113,1.940,1323
114,1.957,1419
115,1.973,1390
116,1.990,1445
117,2.007,1342
118,2.023,1381
119,2.040,1082
120,2.057,1592
121,2.073,1135
122,2.090,1021
123,2.106,1195
124,2.123,968
125,2.140,2239
126,2.156,1590
127,2.173,1151
128,2.190,1125
129,2.206,1011
130,2.223,1162
131,2.240,1182
132,2.256,1090
133,2.273,1456
134,2.289,1461
135,2.306,1127
136,2.323,1286
137,2.339,1465
138,2.356,1397
139,2.373,1381
140,2.389,1197
141,2.406,1412
142,2.423,1101
143,2.439,1102
144,2.456,1004
