#"+ BPC Scan stir_50nm_sp-r004.d "
#Point,X(Minutes),Y(Counts)
0,0.055,288
1,0.072,255
2,0.088,283
3,0.105,378
4,0.122,293
5,0.138,439
6,0.155,810
7,0.171,384
8,0.188,411
9,0.205,357
10,0.221,255
11,0.238,350
12,0.255,271
13,0.271,326
14,0.288,310
15,0.305,388
16,0.321,255
17,0.338,276
18,0.354,318
19,0.371,255
20,0.388,347
21,0.404,271
22,0.421,399
23,0.438,304
24,0.454,369
25,0.471,295
26,0.488,323
27,0.504,280
28,0.521,426
29,0.537,674
30,0.554,408
31,0.571,255
32,0.587,313
33,0.604,259
34,0.621,309
35,0.637,333
36,0.654,295
37,0.670,267
38,0.687,262
39,0.704,327
40,0.720,381
41,0.737,297
42,0.754,301
43,0.770,322
44,0.787,294
45,0.804,289
46,0.820,278
47,0.837,300
48,0.853,469
49,0.870,335
50,0.887,352
51,0.903,296
52,0.920,278
53,0.937,300
54,0.953,290
55,0.970,281
56,0.987,309
57,1.003,308
58,1.020,493
59,1.036,256
60,1.053,325
61,1.070,268
62,1.086,294
63,1.103,287
64,1.120,291
65,1.136,282
66,1.153,283
67,1.169,307
68,1.186,255
69,1.203,255
70,1.219,373
71,1.236,268
72,1.253,327
73,1.269,412
74,1.286,273
75,1.303,341
76,1.319,255
77,1.336,294
78,1.352,273
79,1.369,310
80,1.386,255
81,1.402,264
82,1.419,333
83,1.436,303
84,1.452,565
85,1.469,345
86,1.486,368
87,1.502,435
88,1.519,325
89,1.535,345
90,1.552,386
91,1.569,1153
92,1.585,276
93,1.602,295
94,1.619,418
95,1.635,328
96,1.652,289
97,1.668,327
98,1.685,278
99,1.702,268
100,1.718,292
101,1.735,320
102,1.752,323
103,1.768,275
104,1.785,297
105,1.802,387
106,1.818,320
107,1.835,355
108,1.851,257
109,1.868,291
110,1.885,299
111,1.901,305
112,1.918,344
113,1.935,356
114,1.951,926
115,1.968,374
116,1.985,308
117,2.001,373
118,2.018,283
119,2.034,255
120,2.051,327
121,2.068,396
122,2.084,429
123,2.101,324
124,2.118,264
125,2.134,271
126,2.151,318
127,2.167,272
128,2.184,299
129,2.201,280
130,2.217,302
131,2.234,320
132,2.251,295
133,2.267,307
134,2.284,410
135,2.301,342
136,2.317,375
137,2.334,346
138,2.350,255
139,2.367,255
140,2.384,323
141,2.400,305
142,2.417,295
143,2.434,319
144,2.450,262
145,2.467,392
146,2.484,301
147,2.500,353
148,2.517,261
149,2.533,310
150,2.550,268
151,2.567,256
152,2.583,275
153,2.600,301
154,2.617,335
155,2.633,307
156,2.650,303
157,2.666,261
158,2.683,295
159,2.700,311
160,2.716,327
161,2.733,317
162,2.750,570
163,2.766,324
164,2.783,498
165,2.800,286
166,2.816,349
167,2.833,367
168,2.849,378
169,2.866,377
170,2.883,256
171,2.899,558
172,2.916,532
173,2.933,287
174,2.949,382
175,2.966,400
176,2.983,418
177,2.999,255
178,3.016,257
179,3.032,362
180,3.049,324
181,3.066,390
182,3.082,337
183,3.099,308
184,3.116,311
185,3.132,310
186,3.149,400
187,3.165,405
188,3.182,300
189,3.199,572
190,3.215,255
191,3.232,261
192,3.249,311
193,3.265,324
194,3.282,319
195,3.299,345
196,3.315,286
197,3.332,419
198,3.348,289
199,3.365,276
200,3.382,308
201,3.398,272
202,3.415,280
203,3.432,255
204,3.448,332
205,3.465,284
206,3.482,277
207,3.498,344
208,3.515,272
209,3.531,293
210,3.548,255
211,3.565,349
212,3.581,285
213,3.598,305
214,3.615,313
215,3.631,385
216,3.648,357
217,3.664,315
218,3.681,454
219,3.698,342
220,3.714,369
221,3.731,309
222,3.748,259
223,3.764,512
224,3.781,464
225,3.798,324
226,3.814,310
227,3.831,469
228,3.847,797
229,3.864,291
230,3.881,255
231,3.897,417
232,3.914,439
233,3.931,369
234,3.947,359
235,3.964,279
236,3.981,255
237,3.997,460
238,4.014,310
239,4.030,262
240,4.047,270
241,4.064,488
242,4.080,269
243,4.097,406
244,4.114,559
245,4.130,346
246,4.147,366
247,4.163,279
248,4.180,286
249,4.197,255
250,4.213,290
251,4.230,585
252,4.247,342
253,4.263,255
254,4.280,258
255,4.297,255
256,4.313,255
257,4.330,494
258,4.346,275
259,4.363,255
260,4.380,376
261,4.396,563
262,4.413,555
263,4.430,549
264,4.446,646
265,4.463,289
266,4.480,421
267,4.496,523
268,4.513,459
269,4.529,310
270,4.546,410
271,4.563,255
272,4.579,642
273,4.596,363
274,4.613,255
275,4.629,260
276,4.646,291
277,4.662,314
278,4.679,276
279,4.696,338
280,4.712,255
281,4.729,396
282,4.746,823
283,4.762,674
284,4.779,431
285,4.796,470
286,4.812,491
287,4.829,357
288,4.845,471
289,4.862,438
290,4.879,446
291,4.895,784
292,4.912,314
293,4.929,334
294,4.945,303
295,4.962,570
296,4.979,274
297,4.995,554
298,5.012,625
299,5.028,787
300,5.045,436
301,5.062,380
302,5.078,280
303,5.095,385
304,5.112,303
305,5.128,402
306,5.145,276
307,5.161,367
308,5.178,289
309,5.195,349
310,5.211,364
311,5.228,514
312,5.245,345
313,5.261,299
314,5.278,586
315,5.295,471
316,5.311,390
317,5.328,621
318,5.344,405
319,5.361,776
320,5.378,391
321,5.394,676
322,5.411,793
323,5.428,530
324,5.444,447
325,5.461,459
326,5.478,559
327,5.494,379
328,5.511,350
329,5.527,499
330,5.544,517
331,5.561,413
332,5.577,1005
333,5.594,444
334,5.611,394
335,5.627,817
336,5.644,676
337,5.660,558
338,5.677,522
339,5.694,580
340,5.710,468
341,5.727,276
342,5.744,406
343,5.760,278
344,5.777,255
345,5.794,255
346,5.810,428
347,5.827,362
348,5.843,415
349,5.860,372
350,5.877,540
351,5.893,355
352,5.910,318
353,5.927,409
354,5.943,340
355,5.960,877
356,5.977,637
357,5.993,380
358,6.010,568
359,6.026,290
360,6.043,270
361,6.060,659
362,6.076,680
363,6.093,546
364,6.110,366
365,6.126,474
366,6.143,615
367,6.160,392
368,6.176,649
369,6.193,529
370,6.209,387
371,6.226,321
372,6.243,473
373,6.259,540
374,6.276,293
375,6.293,427
376,6.309,308
377,6.326,279
378,6.342,763
379,6.359,355
380,6.376,297
381,6.392,345
382,6.409,362
383,6.426,283
384,6.442,299
385,6.459,306
386,6.476,407
387,6.492,317
388,6.509,255
389,6.525,262
390,6.542,289
391,6.559,300
392,6.575,306
393,6.592,293
394,6.609,293
395,6.625,259
396,6.642,336
397,6.659,333
398,6.675,289
399,6.692,465
400,6.708,314
401,6.725,255
402,6.742,306
403,6.758,429
404,6.775,297
405,6.792,292
406,6.808,286
407,6.825,284
408,6.841,311
409,6.858,255
410,6.875,379
