#"+ BPC Scan stir_50nm_sp-r014.d "
#Point,X(Minutes),Y(Counts)
0,0.051,1644
1,0.068,1924
2,0.084,1084
3,0.101,1310
4,0.118,1519
5,0.134,2022
6,0.151,1055
7,0.168,1354
8,0.184,1149
9,0.201,1177
10,0.218,1113
11,0.234,1102
12,0.251,1416
13,0.267,1138
14,0.284,1170
15,0.301,1396
16,0.317,1189
17,0.334,1132
18,0.351,1350
19,0.367,1179
20,0.384,1116
21,0.401,1384
22,0.417,954
23,0.434,1006
24,0.450,936
25,0.467,1224
26,0.484,1802
27,0.500,1042
28,0.517,1185
29,0.534,894
30,0.550,970
31,0.567,835
32,0.584,984
33,0.600,1217
34,0.617,851
35,0.633,963
36,0.650,1123
37,0.667,1435
38,0.683,839
39,0.700,900
40,0.717,1214
41,0.733,1142
42,0.750,1349
43,0.767,933
44,0.783,1085
45,0.800,1029
46,0.816,1415
47,0.833,1003
48,0.850,1133
49,0.866,1151
50,0.883,880
51,0.900,1338
52,0.916,1229
53,0.933,1128
54,0.949,980
55,0.966,1055
56,0.983,827
57,0.999,986
58,1.016,1014
59,1.033,1141
60,1.049,804
61,1.066,1157
62,1.083,1440
63,1.099,1339
64,1.116,1145
65,1.132,1117
66,1.149,967
67,1.166,915
68,1.182,904
69,1.199,1133
70,1.216,1053
71,1.232,1178
72,1.249,1017
73,1.266,827
74,1.282,828
75,1.299,843
76,1.315,1157
77,1.332,1423
78,1.349,1267
79,1.365,1079
80,1.382,870
81,1.399,1005
82,1.415,783
83,1.432,920
84,1.448,1053
85,1.465,1112
86,1.482,1033
87,1.498,1069
88,1.515,992
89,1.532,979
90,1.548,852
91,1.565,958
92,1.582,1093
93,1.598,1099
94,1.615,759
95,1.631,893
96,1.648,1260
97,1.665,1058
98,1.681,934
99,1.698,1177
100,1.715,1001
101,1.731,1200
102,1.748,1040
103,1.765,1083
104,1.781,1018
105,1.798,1335
106,1.814,1184
107,1.831,1029
108,1.848,769
109,1.864,1214
110,1.881,819
111,1.898,916
112,1.914,763
113,1.931,887
114,1.947,779
115,1.964,1622
116,1.981,893
117,1.997,1000
118,2.014,1299
119,2.031,952
120,2.047,1060
121,2.064,1050
122,2.081,1213
123,2.097,1235
124,2.114,1209
125,2.130,1112
126,2.147,1027
127,2.164,969
128,2.180,629
129,2.197,1066
130,2.214,981
131,2.230,1123
132,2.247,1271
133,2.263,974
134,2.280,971
135,2.297,1098
136,2.313,960
137,2.330,1144
138,2.347,1484
139,2.363,898
140,2.380,851
141,2.397,1043
142,2.413,1194
143,2.430,1406
144,2.446,841
145,2.463,1168
146,2.480,828
147,2.496,1001
148,2.513,1134
149,2.530,1366
150,2.546,1051
151,2.563,999
152,2.580,1634
153,2.596,898
154,2.613,1214
155,2.629,891
156,2.646,1384
157,2.663,917
158,2.679,1724
159,2.696,902
160,2.713,1024
161,2.729,980
162,2.746,860
163,2.762,927
164,2.779,1136
165,2.796,980
166,2.812,897
167,2.829,1024
168,2.846,844
169,2.862,897
170,2.879,928
171,2.896,983
172,2.912,965
173,2.929,874
174,2.945,971
175,2.962,1149
176,2.979,863
177,2.995,1070
178,3.012,929
179,3.029,1222
180,3.045,1332
181,3.062,933
182,3.079,1078
183,3.095,1056
184,3.112,977
185,3.128,1016
186,3.145,1071
187,3.162,1025
188,3.178,1340
189,3.195,881
190,3.212,1221
191,3.228,1150
192,3.245,963
193,3.261,955
194,3.278,943
195,3.295,1055
196,3.311,1265
197,3.328,800
198,3.345,1345
199,3.361,1289
200,3.378,1352
201,3.395,1029
202,3.411,1060
203,3.428,1388
204,3.444,1241
205,3.461,1082
206,3.478,778
207,3.494,838
208,3.511,1023
209,3.528,1226
210,3.544,940
211,3.561,1211
212,3.578,862
213,3.594,1205
214,3.611,1006
215,3.627,1109
216,3.644,1464
217,3.661,1130
218,3.677,1105
219,3.694,951
220,3.711,881
221,3.727,781
222,3.744,976
223,3.760,950
224,3.777,1140
225,3.794,1349
226,3.810,889
227,3.827,1634
228,3.844,821
229,3.860,1077
230,3.877,714
231,3.894,1019
232,3.910,810
233,3.927,838
234,3.943,1208
