#"+ BPC Scan stir_50nm_sp-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.055,366
1,0.072,283
2,0.089,400
3,0.105,372
4,0.122,345
5,0.139,339
6,0.155,292
7,0.172,307
8,0.188,398
9,0.205,445
10,0.222,255
11,0.238,403
12,0.255,389
13,0.272,317
14,0.288,271
15,0.305,510
16,0.322,358
17,0.338,315
18,0.355,395
19,0.371,279
20,0.388,278
21,0.405,264
22,0.421,324
23,0.438,310
24,0.455,304
25,0.471,335
26,0.488,282
27,0.504,322
28,0.521,290
29,0.538,309
30,0.554,270
31,0.571,276
32,0.588,321
33,0.604,354
34,0.621,274
35,0.638,255
36,0.654,273
37,0.671,285
38,0.687,255
39,0.704,272
40,0.721,256
41,0.737,273
42,0.754,281
43,0.771,259
44,0.787,510
45,0.804,266
46,0.821,350
47,0.837,281
48,0.854,340
49,0.870,257
50,0.887,454
51,0.904,388
52,0.920,329
53,0.937,304
54,0.954,344
55,0.970,455
56,0.987,803
57,1.003,280
58,1.020,315
59,1.037,295
60,1.053,299
61,1.070,306
62,1.087,341
63,1.103,303
64,1.120,311
65,1.137,266
66,1.153,482
67,1.170,267
68,1.186,258
69,1.203,331
70,1.220,305
71,1.236,318
72,1.253,255
73,1.270,263
74,1.286,291
75,1.303,268
76,1.320,316
77,1.336,304
78,1.353,318
79,1.369,289
80,1.386,415
81,1.403,270
82,1.419,344
83,1.436,281
84,1.453,269
85,1.469,438
86,1.486,345
87,1.502,326
88,1.519,276
89,1.536,357
90,1.552,261
91,1.569,301
92,1.586,510
93,1.602,283
94,1.619,255
95,1.636,256
96,1.652,284
97,1.669,271
98,1.685,260
99,1.702,291
100,1.719,293
101,1.735,267
102,1.752,258
103,1.769,272
104,1.785,280
105,1.802,304
106,1.819,359
107,1.835,269
108,1.852,420
109,1.868,283
110,1.885,260
111,1.902,288
112,1.918,255
113,1.935,274
114,1.952,258
115,1.968,266
116,1.985,510
117,2.001,276
118,2.018,285
119,2.035,313
120,2.051,322
121,2.068,262
122,2.085,293
123,2.101,268
124,2.118,326
125,2.135,292
126,2.151,308
127,2.168,264
128,2.184,293
129,2.201,280
130,2.218,326
131,2.234,255
132,2.251,269
133,2.268,356
134,2.284,314
135,2.301,285
136,2.318,331
137,2.334,289
138,2.351,292
139,2.367,352
140,2.384,328
141,2.401,284
142,2.417,327
143,2.434,312
144,2.451,273
145,2.467,268
146,2.484,260
147,2.500,306
148,2.517,311
149,2.534,296
150,2.550,271
151,2.567,259
152,2.584,273
153,2.600,315
154,2.617,267
155,2.634,284
156,2.650,256
157,2.667,302
158,2.683,256
159,2.700,309
160,2.717,281
161,2.733,255
162,2.750,278
163,2.767,278
164,2.783,255
165,2.800,322
166,2.816,280
167,2.833,255
168,2.850,293
169,2.866,266
170,2.883,276
171,2.900,283
172,2.916,311
173,2.933,261
174,2.950,259
175,2.966,255
176,2.983,279
177,2.999,325
178,3.016,441
179,3.033,267
180,3.049,257
181,3.066,399
182,3.083,296
183,3.099,382
184,3.116,291
185,3.133,302
186,3.149,308
187,3.166,255
188,3.182,317
189,3.199,311
190,3.216,266
191,3.232,281
192,3.249,262
193,3.266,282
194,3.282,283
195,3.299,255
196,3.316,256
197,3.332,416
198,3.349,266
199,3.365,299
200,3.382,322
201,3.399,291
202,3.415,256
203,3.432,267
204,3.449,300
205,3.465,315
206,3.482,424
207,3.499,337
208,3.515,293
209,3.532,315
210,3.548,267
211,3.565,278
212,3.582,255
213,3.598,255
214,3.615,275
215,3.632,260
216,3.648,274
217,3.665,338
218,3.681,276
219,3.698,323
220,3.715,272
221,3.731,256
222,3.748,260
223,3.765,259
224,3.781,278
225,3.798,257
226,3.815,314
227,3.831,283
228,3.848,322
229,3.864,271
230,3.881,263
231,3.898,292
232,3.914,756
233,3.931,271
234,3.948,282
235,3.964,334
236,3.981,366
237,3.998,283
238,4.014,331
239,4.031,305
240,4.047,343
241,4.064,299
242,4.081,318
243,4.097,365
244,4.114,282
245,4.131,264
246,4.147,301
247,4.164,277
248,4.180,262
249,4.197,359
250,4.214,272
251,4.230,300
252,4.247,269
253,4.264,313
254,4.280,269
255,4.297,311
256,4.314,354
257,4.330,309
258,4.347,417
259,4.363,399
260,4.380,303
261,4.397,308
262,4.413,310
263,4.430,333
264,4.447,349
265,4.463,331
266,4.480,325
267,4.497,377
268,4.513,261
269,4.530,296
270,4.546,282
271,4.563,281
272,4.580,413
273,4.596,349
274,4.613,347
275,4.630,319
276,4.646,268
277,4.663,272
278,4.679,303
279,4.696,255
280,4.713,434
281,4.729,370
282,4.746,270
283,4.763,260
284,4.779,313
285,4.796,422
286,4.813,255
287,4.829,296
288,4.846,277
289,4.862,262
290,4.879,350
291,4.896,446
292,4.912,510
293,4.929,255
294,4.946,299
295,4.962,304
296,4.979,273
297,4.996,258
298,5.012,460
299,5.029,747
300,5.045,520
301,5.062,362
302,5.079,272
303,5.095,318
304,5.112,304
305,5.129,383
306,5.145,307
307,5.162,348
308,5.178,399
309,5.195,290
310,5.212,295
311,5.228,388
312,5.245,315
313,5.262,303
314,5.278,288
315,5.295,281
316,5.312,277
317,5.328,273
318,5.345,255
319,5.361,300
320,5.378,289
321,5.395,259
322,5.411,291
323,5.428,279
324,5.445,340
325,5.461,285
326,5.478,287
327,5.495,255
328,5.511,325
329,5.528,302
330,5.544,255
331,5.561,363
332,5.578,326
333,5.594,278
334,5.611,283
335,5.628,355
336,5.644,285
337,5.661,294
338,5.677,431
339,5.694,277
340,5.711,317
341,5.727,324
342,5.744,292
343,5.761,289
344,5.777,261
345,5.794,320
346,5.811,277
347,5.827,307
348,5.844,283
349,5.860,415
350,5.877,283
351,5.894,299
352,5.910,255
353,5.927,294
354,5.944,255
355,5.960,279
356,5.977,387
357,5.994,290
358,6.010,284
359,6.027,284
360,6.043,298
361,6.060,338
362,6.077,356
363,6.093,292
364,6.110,331
365,6.127,255
366,6.143,306
367,6.160,255
368,6.176,375
369,6.193,255
370,6.210,287
371,6.226,313
372,6.243,277
373,6.260,324
374,6.276,510
375,6.293,269
376,6.310,287
377,6.326,323
378,6.343,266
379,6.359,271
380,6.376,286
381,6.393,326
382,6.409,255
383,6.426,383
384,6.443,261
385,6.459,255
386,6.476,518
387,6.493,297
388,6.509,278
389,6.526,371
390,6.542,297
391,6.559,287
392,6.576,359
393,6.592,255
394,6.609,325
395,6.626,280
396,6.642,290
397,6.659,348
398,6.675,272
399,6.692,262
400,6.709,262
401,6.725,280
402,6.742,292
403,6.759,321
404,6.775,255
405,6.792,255
406,6.809,258
407,6.825,274
408,6.842,259
409,6.858,392
410,6.875,294
411,6.892,285
412,6.908,299
413,6.925,263
414,6.942,267
415,6.958,288
416,6.975,259
417,6.992,271
418,7.008,297
419,7.025,334
420,7.041,343
421,7.058,280
422,7.075,431
423,7.091,385
424,7.108,793
425,7.125,811
426,7.141,337
427,7.158,504
428,7.174,350
429,7.191,310
430,7.208,349
431,7.224,350
432,7.241,326
433,7.258,287
434,7.274,298
435,7.291,311
436,7.308,329
437,7.324,375
438,7.341,497
439,7.357,582
440,7.374,381
441,7.391,320
442,7.407,305
443,7.424,282
444,7.441,321
445,7.457,335
446,7.474,278
447,7.491,334
448,7.507,516
449,7.524,275
450,7.540,276
451,7.557,336
452,7.574,264
453,7.590,270
454,7.607,279
455,7.624,360
456,7.640,303
457,7.657,329
458,7.673,350
459,7.690,299
460,7.707,261
461,7.723,381
462,7.740,287
463,7.757,267
464,7.773,269
465,7.790,385
466,7.807,288
467,7.823,261
468,7.840,389
469,7.856,255
470,7.873,272
471,7.890,285
472,7.906,308
473,7.923,298
474,7.940,510
475,7.956,391
476,7.973,510
477,7.990,510
478,8.006,508
479,8.023,425
480,8.039,552
481,8.056,543
482,8.073,545
483,8.089,717
484,8.106,562
485,8.123,680
486,8.139,765
487,8.156,635
488,8.172,569
489,8.189,635
490,8.206,575
491,8.222,593
492,8.239,640
493,8.256,620
494,8.272,628
495,8.289,528
496,8.306,888
497,8.322,739
498,8.339,552
499,8.355,531
500,8.372,534
501,8.389,520
502,8.405,665
503,8.422,540
504,8.439,526
505,8.455,604
506,8.472,754
507,8.489,510
508,8.505,671
509,8.522,541
510,8.538,510
511,8.555,514
512,8.572,546
513,8.588,510
514,8.605,523
515,8.622,532
516,8.638,510
517,8.655,507
518,8.671,512
519,8.688,510
520,8.705,560
521,8.721,765
522,8.738,343
523,8.755,510
524,8.771,545
525,8.788,333
526,8.805,510
527,8.821,511
528,8.838,358
529,8.854,510
530,8.871,510
531,8.888,510
532,8.904,510
533,8.921,465
534,8.938,500
535,8.954,345
536,8.971,313
537,8.988,485
538,9.004,331
539,9.021,510
540,9.037,327
541,9.054,530
542,9.071,510
543,9.087,337
544,9.104,328
545,9.121,330
546,9.137,421
547,9.154,370
548,9.170,510
549,9.187,485
550,9.204,482
551,9.220,368
552,9.237,328
553,9.254,286
554,9.270,276
555,9.287,326
556,9.304,326
557,9.320,455
558,9.337,274
559,9.353,474
560,9.370,510
561,9.387,425
562,9.403,358
563,9.420,491
564,9.437,482
565,9.453,323
566,9.470,385
567,9.486,326
568,9.503,326
569,9.520,510
570,9.536,362
571,9.553,268
572,9.570,442
573,9.586,415
574,9.603,279
575,9.620,302
576,9.636,332
577,9.653,309
578,9.669,351
579,9.686,284
580,9.703,344
581,9.719,301
582,9.736,309
583,9.753,368
584,9.769,342
585,9.786,459
586,9.803,324
587,9.819,348
588,9.836,335
589,9.852,372
590,9.869,291
591,9.886,303
592,9.902,292
593,9.919,394
594,9.936,433
595,9.952,280
596,9.969,273
597,9.985,332
598,10.002,349
599,10.019,386
600,10.035,319
601,10.052,365
602,10.069,387
603,10.085,312
604,10.102,453
605,10.119,510
606,10.135,317
607,10.152,259
608,10.168,326
609,10.185,311
610,10.202,294
611,10.218,328
612,10.235,306
613,10.252,309
614,10.268,354
615,10.285,300
616,10.302,388
617,10.318,292
618,10.335,289
619,10.351,321
620,10.368,279
621,10.385,372
622,10.401,316
623,10.418,336
624,10.435,423
625,10.451,287
626,10.468,296
627,10.484,272
628,10.501,510
629,10.518,510
630,10.534,291
631,10.551,371
632,10.568,337
633,10.584,310
634,10.601,268
635,10.618,336
636,10.634,318
637,10.651,445
638,10.667,423
639,10.684,295
640,10.701,302
641,10.717,304
642,10.734,265
643,10.751,359
644,10.767,297
645,10.784,266
646,10.801,278
647,10.817,283
648,10.834,293
649,10.850,344
650,10.867,346
651,10.884,616
652,10.900,343
653,10.917,348
654,10.934,442
655,10.950,431
656,10.967,375
657,10.984,421
658,11.000,335
659,11.017,323
660,11.033,383
661,11.050,413
662,11.067,309
663,11.083,306
664,11.100,284
665,11.117,287
666,11.133,315
667,11.150,283
668,11.167,276
669,11.183,325
670,11.200,302
671,11.216,337
672,11.233,365
673,11.250,315
674,11.266,291
675,11.283,346
676,11.300,389
677,11.316,283
678,11.333,289
679,11.349,295
680,11.366,340
681,11.383,367
682,11.399,328
683,11.416,372
684,11.433,306
685,11.449,350
686,11.466,313
687,11.483,304
688,11.499,346
689,11.516,310
690,11.532,357
691,11.549,367
692,11.566,390
693,11.582,289
694,11.599,312
695,11.616,419
696,11.632,326
697,11.649,331
698,11.666,510
699,11.682,606
700,11.699,450
701,11.715,324
702,11.732,552
703,11.749,645
704,11.765,514
705,11.782,760
706,11.799,385
707,11.815,439
708,11.832,417
709,11.848,489
710,11.865,613
711,11.882,513
712,11.898,510
713,11.915,722
714,11.932,367
715,11.948,515
716,11.965,401
717,11.982,530
718,11.998,648
719,12.015,510
720,12.031,546
721,12.048,730
722,12.065,411
723,12.081,487
724,12.098,454
725,12.115,775
726,12.131,652
727,12.148,673
728,12.165,540
729,12.181,629
730,12.198,510
731,12.214,580
732,12.231,838
733,12.248,543
734,12.264,627
735,12.281,510
736,12.298,616
737,12.314,510
738,12.331,765
739,12.347,764
740,12.364,586
741,12.381,551
742,12.397,800
743,12.414,777
744,12.431,579
745,12.447,624
746,12.464,784
747,12.481,693
748,12.497,449
749,12.514,627
750,12.530,881
751,12.547,747
752,12.564,510
753,12.580,789
754,12.597,563
755,12.614,658
756,12.630,612
757,12.647,465
758,12.664,608
759,12.680,694
760,12.697,671
761,12.713,637
762,12.730,781
763,12.747,567
764,12.763,677
765,12.780,507
766,12.797,657
767,12.813,615
768,12.830,545
769,12.846,724
770,12.863,719
771,12.880,691
772,12.896,571
773,12.913,550
774,12.930,563
775,12.946,900
776,12.963,546
777,12.980,510
778,12.996,862
779,13.013,510
780,13.029,632
781,13.046,586
782,13.063,651
783,13.079,555
784,13.096,765
785,13.113,730
786,13.129,641
787,13.146,627
788,13.163,725
789,13.179,526
790,13.196,512
791,13.212,540
792,13.229,681
793,13.246,515
794,13.262,609
795,13.279,524
796,13.296,478
797,13.312,773
798,13.329,407
799,13.345,574
800,13.362,650
801,13.379,673
802,13.395,698
803,13.412,581
804,13.429,538
805,13.445,715
806,13.462,534
807,13.479,555
808,13.495,832
809,13.512,510
810,13.528,639
811,13.545,628
812,13.562,446
813,13.578,478
814,13.595,548
815,13.612,584
816,13.628,573
817,13.645,510
818,13.662,847
819,13.678,520
820,13.695,510
821,13.711,574
822,13.728,650
823,13.745,552
824,13.761,775
825,13.778,510
826,13.795,611
827,13.811,797
828,13.828,503
829,13.844,436
830,13.861,614
831,13.878,591
832,13.894,514
833,13.911,500
834,13.928,557
835,13.944,576
836,13.961,523
837,13.978,637
838,13.994,528
839,14.011,510
840,14.027,798
841,14.044,534
842,14.061,376
843,14.077,575
844,14.094,570
845,14.111,536
846,14.127,538
847,14.144,527
848,14.161,644
849,14.177,685
850,14.194,408
851,14.210,371
852,14.227,582
853,14.244,566
854,14.260,526
855,14.277,601
856,14.294,587
857,14.310,529
858,14.327,510
859,14.343,491
860,14.360,684
861,14.377,673
862,14.393,592
863,14.410,530
864,14.427,461
865,14.443,496
866,14.460,534
867,14.477,595
868,14.493,480
869,14.510,422
870,14.526,547
871,14.543,510
872,14.560,503
873,14.576,633
874,14.593,679
875,14.610,491
876,14.626,831
877,14.643,492
878,14.660,473
879,14.676,612
880,14.693,683
881,14.709,561
882,14.726,562
883,14.743,364
884,14.759,569
885,14.776,510
886,14.793,501
887,14.809,525
888,14.826,524
889,14.842,613
890,14.859,517
891,14.876,510
892,14.892,679
893,14.909,661
894,14.926,624
895,14.942,492
896,14.959,535
897,14.976,557
898,14.992,574
899,15.009,524
900,15.025,532
901,15.042,542
902,15.059,648
903,15.075,506
904,15.092,504
905,15.109,751
906,15.125,596
907,15.142,558
908,15.159,510
909,15.175,532
910,15.192,530
911,15.208,525
912,15.225,567
913,15.242,902
914,15.258,578
915,15.275,601
916,15.292,337
917,15.308,574
918,15.325,510
