#"+ BPC Scan stir_50nm_sp-r017.d "
#Point,X(Minutes),Y(Counts)
0,0.058,1455
1,0.074,1138
2,0.091,1317
3,0.108,1345
4,0.124,1348
5,0.141,1194
6,0.158,1061
7,0.174,1224
8,0.191,1251
9,0.208,1971
10,0.224,1264
11,0.241,1402
12,0.257,1344
13,0.274,1119
14,0.291,1329
15,0.307,1248
16,0.324,1154
17,0.341,923
18,0.357,1263
19,0.374,1838
20,0.391,1657
21,0.407,1513
22,0.424,1372
23,0.440,1295
24,0.457,1526
25,0.474,1293
26,0.490,963
27,0.507,1379
28,0.524,1074
29,0.540,1331
30,0.557,1176
31,0.573,1139
32,0.590,954
33,0.607,1085
34,0.623,1265
35,0.640,1448
36,0.657,1406
37,0.673,1493
38,0.690,961
39,0.707,1268
40,0.723,1285
41,0.740,1592
42,0.756,1510
43,0.773,1171
44,0.790,847
45,0.806,1075
46,0.823,1264
47,0.840,1510
48,0.856,1022
49,0.873,1282
50,0.890,1590
51,0.906,1331
52,0.923,1397
53,0.939,1683
54,0.956,1604
55,0.973,1902
56,0.989,1157
57,1.006,1194
58,1.023,1375
59,1.039,1121
60,1.056,1057
61,1.072,1560
62,1.089,1112
63,1.106,1669
64,1.122,1845
65,1.139,1246
66,1.156,1336
67,1.172,1144
68,1.189,1296
69,1.206,1332
70,1.222,1171
71,1.239,1310
72,1.255,1315
73,1.272,1306
74,1.289,1318
75,1.305,1198
76,1.322,1160
77,1.339,1233
78,1.355,1245
79,1.372,1006
80,1.389,1723
81,1.405,1141
82,1.422,2036
83,1.438,1467
84,1.455,1471
85,1.472,1052
86,1.488,951
87,1.505,1614
88,1.522,1403
89,1.538,1685
90,1.555,1432
91,1.571,1437
92,1.588,1469
93,1.605,1392
94,1.621,1193
95,1.638,1241
96,1.655,1030
97,1.671,2084
98,1.688,1176
99,1.705,1443
100,1.721,1570
101,1.738,1425
102,1.754,994
103,1.771,1226
104,1.788,1235
105,1.804,1045
106,1.821,1169
107,1.838,1200
108,1.854,1137
109,1.871,1315
110,1.888,1481
111,1.904,1090
112,1.921,1174
113,1.937,1160
114,1.954,1159
115,1.971,1037
116,1.987,1131
117,2.004,1064
118,2.021,1389
119,2.037,1180
120,2.054,893
121,2.070,1177
122,2.087,885
123,2.104,979
124,2.120,1111
125,2.137,1391
126,2.154,1580
127,2.170,1275
128,2.187,1153
129,2.204,1594
130,2.220,1035
131,2.237,1255
132,2.253,1104
133,2.270,831
134,2.287,1052
135,2.303,1139
136,2.320,1340
137,2.337,1158
138,2.353,1024
139,2.370,829
140,2.387,1183
141,2.403,1383
142,2.420,1346
143,2.436,1208
144,2.453,1134
145,2.470,1247
146,2.486,1024
147,2.503,884
148,2.520,1737
149,2.536,1048
150,2.553,1335
151,2.569,1568
152,2.586,1340
153,2.603,907
154,2.619,1272
155,2.636,1251
156,2.653,1398
157,2.669,1601
158,2.686,1365
159,2.703,1130
160,2.719,972
161,2.736,1548
162,2.752,1172
163,2.769,1543
164,2.786,937
165,2.802,2205
166,2.819,1175
167,2.836,1275
168,2.852,1343
169,2.869,1305
170,2.885,1145
171,2.902,1207
172,2.919,1559
173,2.935,1462
174,2.952,1256
175,2.969,1846
176,2.985,1035
177,3.002,1402
178,3.019,1002
179,3.035,1363
180,3.052,1606
181,3.068,915
182,3.085,1061
183,3.102,1110
184,3.118,1085
185,3.135,1556
186,3.152,1230
187,3.168,1582
188,3.185,945
189,3.202,1459
190,3.218,1759
191,3.235,1412
192,3.251,1353
193,3.268,1453
194,3.285,1393
195,3.301,1286
196,3.318,1295
197,3.335,1242
198,3.351,1058
199,3.368,1323
200,3.384,1176
201,3.401,1370
202,3.418,1006
203,3.434,1401
204,3.451,1196
205,3.468,1502
206,3.484,1203
207,3.501,1171
208,3.518,1421
209,3.534,1169
210,3.551,1296
211,3.567,1320
212,3.584,1503
213,3.601,1060
214,3.617,1220
215,3.634,1562
216,3.651,1021
217,3.667,1620
218,3.684,1641
219,3.701,1194
220,3.717,1958
221,3.734,991
222,3.750,1019
223,3.767,1733
224,3.784,1127
225,3.800,1274
226,3.817,770
227,3.834,1442
228,3.850,1408
229,3.867,1413
230,3.883,868
231,3.900,1036
232,3.917,1297
233,3.933,1507
234,3.950,1227
235,3.967,1328
236,3.983,1303
237,4.000,1087
238,4.017,1573
239,4.033,1761
240,4.050,1357
241,4.066,1166
242,4.083,1142
243,4.100,1540
244,4.116,1326
245,4.133,1275
246,4.150,1025
247,4.166,1139
248,4.183,1180
249,4.200,2074
250,4.216,1123
251,4.233,1702
252,4.249,1200
253,4.266,1282
254,4.283,1142
255,4.299,1632
256,4.316,1400
257,4.333,1454
258,4.349,1079
259,4.366,1182
260,4.382,1084
261,4.399,1523
262,4.416,1256
263,4.432,1592
264,4.449,1256
265,4.466,1408
266,4.482,1683
267,4.499,1429
268,4.516,1318
269,4.532,1323
270,4.549,1257
271,4.566,2149
272,4.582,1246
273,4.599,1772
274,4.615,1216
275,4.632,1441
276,4.649,1253
277,4.665,1537
278,4.682,868
279,4.699,980
280,4.715,1174
281,4.732,887
282,4.748,1071
283,4.765,1084
284,4.782,1156
285,4.798,1244
286,4.815,1781
287,4.832,994
288,4.848,984
289,4.865,1324
290,4.882,1149
291,4.898,1067
292,4.915,1079
293,4.931,1433
294,4.948,1413
295,4.965,1401
296,4.981,1453
297,4.998,1632
298,5.015,1496
299,5.031,1124
300,5.048,1463
301,5.065,1667
302,5.081,1142
303,5.098,1250
304,5.114,1364
305,5.131,1147
306,5.148,1627
307,5.164,1174
308,5.181,1402
309,5.198,1646
310,5.214,1284
311,5.231,1130
312,5.247,1306
313,5.264,1824
314,5.281,1270
315,5.297,1926
316,5.314,875
317,5.331,1277
318,5.347,1560
319,5.364,1169
320,5.381,1743
321,5.397,1368
322,5.414,1362
323,5.430,1192
324,5.447,1064
325,5.464,1507
326,5.480,1789
327,5.497,1762
328,5.514,1131
329,5.530,1424
330,5.547,1345
331,5.564,1723
332,5.580,1802
333,5.597,1736
334,5.613,1398
335,5.630,1030
336,5.647,1015
337,5.663,1671
338,5.680,1121
339,5.697,1788
340,5.713,1125
341,5.730,1714
342,5.746,1301
