#"+ BPC Scan stir_50nm_sp-r009.d "
#Point,X(Minutes),Y(Counts)
0,0.057,808
1,0.073,493
2,0.090,523
3,0.107,750
4,0.123,809
5,0.140,739
6,0.156,916
7,0.173,904
8,0.190,868
9,0.206,1202
10,0.223,761
11,0.240,917
12,0.256,646
13,0.273,989
14,0.289,802
15,0.306,850
16,0.323,797
17,0.339,824
18,0.356,1048
19,0.373,1022
20,0.389,818
21,0.406,655
22,0.423,810
23,0.439,788
24,0.456,843
25,0.472,655
26,0.489,777
27,0.506,799
28,0.522,701
29,0.539,691
30,0.556,872
31,0.572,897
32,0.589,596
33,0.606,1164
34,0.622,1280
35,0.639,1030
36,0.655,1116
37,0.672,1128
38,0.689,616
39,0.705,1384
40,0.722,587
41,0.739,1062
42,0.755,500
43,0.772,701
44,0.788,917
45,0.805,572
46,0.822,599
47,0.838,1303
48,0.855,955
49,0.872,789
50,0.888,905
51,0.905,710
52,0.922,989
53,0.938,728
54,0.955,481
55,0.971,837
56,0.988,921
57,1.005,552
58,1.021,944
59,1.038,980
60,1.055,1033
61,1.071,775
62,1.088,950
63,1.105,573
64,1.121,549
65,1.138,675
66,1.154,630
67,1.171,972
68,1.188,632
69,1.204,574
70,1.221,869
71,1.238,816
72,1.254,799
73,1.271,821
74,1.287,585
75,1.304,1227
76,1.321,719
77,1.337,897
78,1.354,815
79,1.371,729
80,1.387,1010
81,1.404,683
82,1.421,696
83,1.437,652
84,1.454,866
85,1.470,917
86,1.487,773
87,1.504,634
88,1.520,807
89,1.537,680
90,1.554,1068
91,1.570,769
92,1.587,923
93,1.604,1071
94,1.620,758
95,1.637,510
96,1.653,510
97,1.670,490
98,1.687,602
99,1.703,728
100,1.720,747
101,1.737,969
102,1.753,762
103,1.770,943
104,1.786,609
105,1.803,1044
106,1.820,714
107,1.836,763
108,1.853,800
109,1.870,1034
110,1.886,1249
111,1.903,1100
112,1.920,755
113,1.936,872
114,1.953,744
115,1.969,592
116,1.986,752
117,2.003,510
118,2.019,586
119,2.036,465
120,2.053,694
121,2.069,536
122,2.086,559
123,2.103,596
124,2.119,517
125,2.136,518
126,2.152,700
127,2.169,652
128,2.186,631
129,2.202,501
130,2.219,734
131,2.236,721
132,2.252,615
133,2.269,510
134,2.285,564
135,2.302,798
136,2.319,1058
137,2.335,598
138,2.352,451
139,2.369,540
140,2.385,735
141,2.402,673
142,2.419,709
143,2.435,510
144,2.452,670
145,2.468,520
146,2.485,587
147,2.502,555
148,2.518,459
149,2.535,726
150,2.552,590
151,2.568,795
152,2.585,641
153,2.602,768
154,2.618,1019
155,2.635,475
156,2.651,527
157,2.668,630
158,2.685,675
159,2.701,507
160,2.718,521
161,2.735,532
162,2.751,780
163,2.768,840
164,2.784,649
165,2.801,578
166,2.818,469
167,2.834,528
168,2.851,595
169,2.868,592
170,2.884,936
171,2.901,547
172,2.918,726
173,2.934,616
174,2.951,425
175,2.967,444
176,2.984,579
177,3.001,948
178,3.017,797
179,3.034,772
180,3.051,605
181,3.067,517
182,3.084,649
183,3.101,675
184,3.117,560
185,3.134,682
186,3.150,541
187,3.167,1239
188,3.184,721
189,3.200,547
190,3.217,605
191,3.234,895
192,3.250,966
193,3.267,926
194,3.283,503
195,3.300,661
196,3.317,478
197,3.333,820
198,3.350,515
199,3.367,638
200,3.383,598
201,3.400,510
202,3.417,548
203,3.433,587
204,3.450,622
205,3.466,660
206,3.483,905
207,3.500,1013
208,3.516,613
209,3.533,474
210,3.550,504
211,3.566,486
212,3.583,659
213,3.600,517
214,3.616,598
215,3.633,638
216,3.649,893
217,3.666,507
218,3.683,814
219,3.699,702
220,3.716,908
221,3.733,766
222,3.749,786
223,3.766,587
224,3.782,745
225,3.799,570
226,3.816,575
227,3.832,698
228,3.849,826
229,3.866,825
230,3.882,661
231,3.899,767
232,3.916,802
233,3.932,528
234,3.949,423
235,3.966,435
236,3.982,761
237,3.999,709
238,4.015,755
239,4.032,663
240,4.049,687
241,4.065,536
242,4.082,626
243,4.099,514
244,4.115,442
245,4.132,798
246,4.148,510
247,4.165,649
248,4.182,1078
249,4.198,794
250,4.215,649
251,4.232,426
252,4.248,629
253,4.265,637
254,4.282,625
255,4.298,494
256,4.315,684
257,4.331,934
258,4.348,577
259,4.365,603
260,4.381,566
261,4.398,510
262,4.415,474
263,4.431,584
264,4.448,669
265,4.465,650
266,4.481,921
267,4.498,627
268,4.514,622
269,4.531,807
270,4.548,669
271,4.564,493
272,4.581,472
273,4.598,513
274,4.614,496
275,4.631,635
276,4.647,510
277,4.664,452
278,4.681,954
279,4.697,603
280,4.714,811
281,4.731,774
282,4.747,529
283,4.764,612
284,4.781,1009
285,4.797,606
286,4.814,670
287,4.830,708
288,4.847,538
289,4.864,616
290,4.880,592
291,4.897,719
292,4.914,522
293,4.930,601
294,4.947,488
295,4.964,711
296,4.980,712
297,4.997,830
298,5.013,941
299,5.030,871
300,5.047,632
301,5.063,494
302,5.080,511
303,5.097,616
304,5.113,705
305,5.130,737
306,5.146,761
307,5.163,669
308,5.180,408
309,5.196,654
310,5.213,550
311,5.230,746
312,5.246,788
313,5.263,697
314,5.280,662
315,5.296,763
316,5.313,492
317,5.329,679
318,5.346,524
319,5.363,660
320,5.379,571
321,5.396,739
322,5.413,593
323,5.429,1029
324,5.446,515
325,5.463,974
326,5.479,603
327,5.496,469
328,5.512,722
329,5.529,510
330,5.546,523
331,5.562,656
332,5.579,822
333,5.596,552
334,5.612,539
335,5.629,620
336,5.645,510
337,5.662,542
338,5.679,510
339,5.695,534
340,5.712,461
341,5.729,681
342,5.745,497
343,5.762,510
344,5.779,460
345,5.795,587
346,5.812,565
347,5.828,538
348,5.845,683
349,5.862,752
350,5.878,677
351,5.895,510
352,5.912,691
353,5.928,669
354,5.945,535
355,5.962,586
356,5.978,639
357,5.995,517
358,6.011,537
359,6.028,434
360,6.045,472
361,6.061,807
362,6.078,515
363,6.095,708
364,6.111,512
365,6.128,464
366,6.144,615
367,6.161,542
368,6.178,427
369,6.194,537
370,6.211,637
371,6.228,526
372,6.244,397
373,6.261,498
374,6.278,487
375,6.294,623
376,6.311,794
377,6.327,610
378,6.344,662
379,6.361,747
380,6.377,510
381,6.394,540
382,6.411,521
383,6.427,623
384,6.444,614
385,6.461,522
386,6.477,510
387,6.494,510
388,6.510,510
389,6.527,510
390,6.544,513
391,6.560,519
392,6.577,681
393,6.594,514
394,6.610,570
395,6.627,487
396,6.643,490
397,6.660,510
398,6.677,658
399,6.693,562
400,6.710,622
401,6.727,586
402,6.743,513
403,6.760,507
404,6.777,463
405,6.793,527
406,6.810,582
