#"+ BPC Scan stir_50nm_sp-r001.d "
#Point,X(Minutes),Y(Counts)
0,0.061,433
1,0.078,436
2,0.095,399
3,0.111,493
4,0.128,396
5,0.145,371
6,0.161,261
7,0.178,371
8,0.195,373
9,0.211,438
10,0.228,500
11,0.244,733
12,0.261,1071
13,0.278,1269
14,0.294,2169
15,0.311,1879
16,0.328,2397
17,0.344,2660
18,0.361,2094
19,0.378,2743
20,0.394,3042
21,0.411,4100
22,0.427,3184
23,0.444,3534
24,0.461,4614
25,0.477,4423
26,0.494,3816
27,0.511,3934
28,0.527,4932
29,0.544,3814
30,0.560,3639
31,0.577,4235
32,0.594,3233
33,0.610,4122
34,0.627,4269
35,0.644,3037
36,0.660,3532
37,0.677,4574
38,0.694,4872
39,0.710,3672
40,0.727,3184
41,0.743,3555
42,0.760,3546
43,0.777,5397
44,0.793,2259
45,0.810,3984
46,0.827,4476
47,0.843,3633
48,0.860,5262
49,0.877,4804
50,0.893,3791
51,0.910,5616
52,0.926,4181
53,0.943,5232
54,0.960,4858
55,0.976,5019
56,0.993,5009
57,1.010,2741
58,1.026,3700
59,1.043,3462
60,1.059,1740
61,1.076,4054
62,1.093,4735
63,1.109,5169
64,1.126,6658
65,1.143,5811
66,1.159,4886
67,1.176,5474
68,1.193,4840
69,1.209,5035
70,1.226,4372
71,1.242,4342
72,1.259,4355
73,1.276,3315
74,1.292,5104
75,1.309,4768
76,1.326,5305
77,1.342,4552
78,1.359,4961
79,1.375,4657
80,1.392,5033
81,1.409,5252
82,1.425,4454
83,1.442,4845
84,1.459,5676
85,1.475,6020
86,1.492,4909
87,1.509,5416
88,1.525,4813
89,1.542,5364
90,1.558,4354
91,1.575,5386
92,1.592,5921
93,1.608,4475
94,1.625,4864
95,1.642,3935
96,1.658,4604
97,1.675,4897
98,1.692,5461
99,1.708,5070
100,1.725,4281
101,1.741,5234
102,1.758,5607
103,1.775,4598
104,1.791,4374
105,1.808,4162
106,1.825,4675
107,1.841,4764
108,1.858,4262
109,1.874,4236
110,1.891,5168
111,1.908,4384
112,1.924,4289
113,1.941,4557
114,1.958,3968
115,1.974,5019
116,1.991,5183
117,2.008,4693
118,2.024,4302
119,2.041,4462
120,2.057,5334
121,2.074,4960
122,2.091,4854
123,2.107,4657
124,2.124,5095
125,2.141,5081
126,2.157,5621
127,2.174,4295
128,2.191,4708
129,2.207,4468
130,2.224,5296
131,2.240,3867
132,2.257,4958
133,2.274,4919
134,2.290,3870
135,2.307,4930
136,2.324,4225
137,2.340,4756
138,2.357,4807
139,2.373,3567
140,2.390,4374
141,2.407,4007
142,2.423,5054
143,2.440,3812
144,2.457,3842
145,2.473,4205
