#"+ BPC Scan stir_50nm_sp-r007.d "
#Point,X(Minutes),Y(Counts)
0,0.059,1359
1,0.076,772
2,0.093,926
3,0.109,812
4,0.126,1194
5,0.143,941
6,0.159,811
7,0.176,458
8,0.192,592
9,0.209,700
10,0.226,964
11,0.242,914
12,0.259,1120
13,0.276,681
14,0.292,712
15,0.309,609
16,0.325,663
17,0.342,638
18,0.359,659
19,0.375,790
20,0.392,640
21,0.409,596
22,0.425,558
23,0.442,765
24,0.459,545
25,0.475,420
26,0.492,627
27,0.508,376
28,0.525,672
29,0.542,768
30,0.558,515
31,0.575,752
32,0.592,899
33,0.608,1054
34,0.625,571
35,0.642,684
36,0.658,601
37,0.675,761
38,0.691,419
39,0.708,767
40,0.725,577
41,0.741,872
42,0.758,760
43,0.775,556
44,0.791,677
45,0.808,785
46,0.824,654
47,0.841,694
48,0.858,524
49,0.874,802
50,0.891,516
51,0.908,676
52,0.924,1158
53,0.941,812
54,0.958,765
55,0.974,817
56,0.991,707
57,1.007,521
58,1.024,675
59,1.041,649
60,1.057,590
61,1.074,595
62,1.091,536
63,1.107,998
64,1.124,1251
65,1.141,1069
66,1.157,1040
67,1.174,529
68,1.190,592
69,1.207,558
70,1.224,703
71,1.240,814
72,1.257,516
73,1.274,907
74,1.290,1377
75,1.307,1027
76,1.323,1390
77,1.340,1068
78,1.357,835
79,1.373,734
80,1.390,474
81,1.407,656
82,1.423,693
83,1.440,510
84,1.457,541
85,1.473,696
86,1.490,630
87,1.506,511
88,1.523,959
89,1.540,918
90,1.556,1067
91,1.573,723
92,1.590,1042
93,1.606,800
94,1.623,553
95,1.640,723
96,1.656,1131
97,1.673,1086
98,1.689,1082
99,1.706,850
100,1.723,1778
101,1.739,1706
102,1.756,1097
103,1.773,1309
104,1.789,797
105,1.806,1223
106,1.822,920
107,1.839,1027
108,1.856,853
109,1.872,732
110,1.889,1344
111,1.906,861
112,1.922,1765
113,1.939,1795
114,1.956,1821
115,1.972,2082
116,1.989,1731
117,2.005,1959
118,2.022,1342
119,2.039,1372
120,2.055,1238
121,2.072,955
122,2.089,1416
123,2.105,1044
124,2.122,829
125,2.139,1070
126,2.155,1173
127,2.172,799
128,2.188,1307
129,2.205,1475
130,2.222,1170
131,2.238,1461
132,2.255,1146
133,2.272,1205
134,2.288,1067
135,2.305,779
136,2.321,885
137,2.338,1186
138,2.355,988
139,2.371,1183
140,2.388,1242
141,2.405,1130
142,2.421,764
143,2.438,1215
144,2.455,785
145,2.471,909
146,2.488,564
147,2.504,1180
148,2.521,696
149,2.538,804
150,2.554,533
151,2.571,753
152,2.588,1325
153,2.604,1024
154,2.621,722
155,2.638,1439
156,2.654,716
157,2.671,649
158,2.687,1096
159,2.704,1526
160,2.721,1344
161,2.737,806
162,2.754,733
163,2.771,1139
164,2.787,845
165,2.804,835
166,2.820,892
167,2.837,803
168,2.854,822
169,2.870,827
170,2.887,423
171,2.904,464
172,2.920,581
173,2.937,628
174,2.954,633
175,2.970,522
176,2.987,1040
177,3.003,555
178,3.020,510
179,3.037,521
