#"+ BPC Scan nostir_75um_sp-r008.d "
#Point,X(Minutes),Y(Counts)
0,0.056,660
1,0.072,331
2,0.089,311
3,0.106,355
4,0.122,306
5,0.139,358
6,0.156,298
7,0.172,367
8,0.189,279
9,0.205,308
10,0.222,334
11,0.239,287
12,0.255,446
13,0.272,349
14,0.289,316
15,0.305,336
16,0.322,337
17,0.339,299
18,0.355,454
19,0.372,356
20,0.388,415
21,0.405,359
22,0.422,315
23,0.438,365
24,0.455,393
25,0.472,303
26,0.488,340
27,0.505,350
28,0.522,510
29,0.538,344
30,0.555,337
31,0.571,443
32,0.588,374
33,0.605,363
34,0.621,334
35,0.638,334
36,0.655,307
37,0.671,372
38,0.688,510
39,0.704,315
40,0.721,350
41,0.738,293
42,0.754,438
43,0.771,293
44,0.788,385
45,0.804,328
46,0.821,363
47,0.838,341
48,0.854,314
49,0.871,360
50,0.887,273
51,0.904,317
52,0.921,313
53,0.937,360
54,0.954,350
55,0.971,349
56,0.987,339
57,1.004,332
58,1.021,295
59,1.037,324
60,1.054,392
61,1.070,370
62,1.087,325
63,1.104,271
64,1.120,283
65,1.137,298
66,1.154,316
67,1.170,384
68,1.187,457
69,1.203,369
70,1.220,406
71,1.237,295
72,1.253,285
73,1.270,510
74,1.287,319
75,1.303,357
76,1.320,294
77,1.337,337
78,1.353,299
79,1.370,510
80,1.386,450
81,1.403,373
82,1.420,383
83,1.436,303
84,1.453,383
85,1.470,465
86,1.486,413
87,1.503,278
88,1.520,358
89,1.536,459
90,1.553,315
91,1.569,347
92,1.586,316
93,1.603,296
94,1.619,316
95,1.636,353
96,1.653,510
97,1.669,310
98,1.686,359
99,1.702,335
100,1.719,272
101,1.736,334
102,1.752,299
103,1.769,345
104,1.786,331
105,1.802,355
106,1.819,319
107,1.836,436
108,1.852,324
109,1.869,290
110,1.885,408
111,1.902,445
112,1.919,343
113,1.935,441
114,1.952,289
115,1.969,333
116,1.985,298
117,2.002,376
118,2.019,411
119,2.035,368
120,2.052,378
121,2.068,297
122,2.085,374
123,2.102,370
124,2.118,352
125,2.135,310
126,2.152,357
127,2.168,405
128,2.185,346
129,2.201,436
130,2.218,388
131,2.235,491
132,2.251,391
133,2.268,289
134,2.285,382
135,2.301,352
136,2.318,411
137,2.335,335
138,2.351,327
139,2.368,443
140,2.384,510
141,2.401,307
142,2.418,326
143,2.434,510
144,2.451,281
145,2.468,425
146,2.484,444
147,2.501,330
148,2.518,363
149,2.534,391
150,2.551,383
151,2.567,493
152,2.584,321
153,2.601,358
154,2.617,301
155,2.634,517
156,2.651,325
157,2.667,342
158,2.684,331
159,2.700,321
160,2.717,350
161,2.734,257
162,2.750,510
163,2.767,313
164,2.784,462
165,2.800,421
166,2.817,268
167,2.834,364
168,2.850,393
169,2.867,278
170,2.883,299
171,2.900,364
172,2.917,345
173,2.933,319
174,2.950,451
175,2.967,363
176,2.983,329
177,3.000,330
178,3.017,412
179,3.033,341
180,3.050,346
181,3.066,378
182,3.083,493
183,3.100,318
184,3.116,351
185,3.133,308
186,3.150,313
187,3.166,327
188,3.183,310
189,3.199,299
190,3.216,292
191,3.233,379
192,3.249,319
193,3.266,333
194,3.283,405
195,3.299,510
196,3.316,351
197,3.333,283
198,3.349,300
199,3.366,303
200,3.382,332
201,3.399,343
202,3.416,358
203,3.432,342
204,3.449,408
205,3.466,370
206,3.482,328
207,3.499,414
208,3.516,411
209,3.532,447
210,3.549,306
211,3.565,315
212,3.582,298
213,3.599,347
214,3.615,337
215,3.632,322
216,3.649,325
217,3.665,410
218,3.682,300
219,3.698,377
220,3.715,341
221,3.732,359
222,3.748,337
223,3.765,348
224,3.782,336
225,3.798,288
226,3.815,346
227,3.832,296
228,3.848,299
229,3.865,337
230,3.881,308
231,3.898,306
232,3.915,364
233,3.931,310
234,3.948,345
235,3.965,365
236,3.981,333
237,3.998,366
238,4.015,349
239,4.031,300
240,4.048,323
241,4.064,320
242,4.081,325
243,4.098,319
244,4.114,398
245,4.131,335
246,4.148,394
247,4.164,324
248,4.181,302
249,4.197,510
250,4.214,335
251,4.231,301
252,4.247,399
253,4.264,308
254,4.281,289
255,4.297,289
256,4.314,486
257,4.331,303
258,4.347,511
259,4.364,399
260,4.380,318
261,4.397,330
262,4.414,360
263,4.430,328
264,4.447,318
265,4.464,381
266,4.480,294
267,4.497,313
268,4.514,410
269,4.530,385
270,4.547,314
271,4.563,506
272,4.580,320
273,4.597,460
274,4.613,287
275,4.630,368
276,4.647,421
277,4.663,315
278,4.680,298
279,4.696,336
280,4.713,354
281,4.730,404
282,4.746,293
283,4.763,309
284,4.780,326
285,4.796,365
286,4.813,347
287,4.830,396
288,4.846,316
289,4.863,312
290,4.879,349
291,4.896,383
292,4.913,292
293,4.929,334
294,4.946,380
295,4.963,373
296,4.979,323
297,4.996,344
298,5.013,327
299,5.029,382
300,5.046,472
301,5.062,400
302,5.079,274
303,5.096,358
304,5.112,431
305,5.129,306
306,5.146,311
307,5.162,298
308,5.179,298
309,5.195,384
310,5.212,286
311,5.229,298
312,5.245,302
313,5.262,306
314,5.279,323
315,5.295,514
316,5.312,470
317,5.329,297
318,5.345,281
319,5.362,415
320,5.378,283
321,5.395,438
322,5.412,369
323,5.428,281
324,5.445,303
325,5.462,339
326,5.478,338
327,5.495,448
328,5.512,293
329,5.528,286
330,5.545,344
331,5.561,311
332,5.578,293
333,5.595,330
334,5.611,301
335,5.628,328
336,5.645,323
337,5.661,426
338,5.678,319
339,5.694,357
340,5.711,467
341,5.728,388
342,5.744,351
343,5.761,389
344,5.778,399
345,5.794,341
346,5.811,306
347,5.828,347
348,5.844,354
349,5.861,369
350,5.877,412
351,5.894,288
352,5.911,350
353,5.927,329
354,5.944,355
355,5.961,476
356,5.977,361
357,5.994,333
358,6.011,281
359,6.027,350
360,6.044,374
361,6.060,430
362,6.077,318
363,6.094,306
364,6.110,331
365,6.127,311
366,6.144,510
367,6.160,319
368,6.177,385
369,6.193,277
370,6.210,315
371,6.227,510
372,6.243,382
373,6.260,516
374,6.277,447
375,6.293,453
376,6.310,498
377,6.327,510
378,6.343,510
379,6.360,510
380,6.376,513
381,6.393,515
382,6.410,654
383,6.426,765
384,6.443,515
385,6.460,623
386,6.476,574
387,6.493,699
388,6.509,653
389,6.526,593
390,6.543,544
391,6.559,595
392,6.576,732
393,6.593,843
394,6.609,960
395,6.626,606
396,6.643,803
397,6.659,765
398,6.676,713
399,6.692,741
400,6.709,653
401,6.726,758
402,6.742,651
403,6.759,696
404,6.776,719
405,6.792,680
406,6.809,665
407,6.826,772
408,6.842,754
409,6.859,528
410,6.875,517
411,6.892,515
412,6.909,596
413,6.925,604
414,6.942,510
415,6.959,526
416,6.975,510
417,6.992,488
418,7.008,510
419,7.025,510
420,7.042,393
421,7.058,510
422,7.075,510
423,7.092,571
424,7.108,510
425,7.125,510
426,7.142,448
427,7.158,510
428,7.175,343
429,7.192,510
430,7.208,417
431,7.225,547
432,7.241,510
433,7.258,510
434,7.275,322
435,7.291,510
436,7.308,335
437,7.325,510
438,7.341,327
439,7.358,307
440,7.374,449
441,7.391,409
442,7.408,350
443,7.424,363
444,7.441,437
445,7.458,360
446,7.474,352
447,7.491,459
448,7.508,338
449,7.524,510
450,7.541,406
451,7.557,380
452,7.574,423
453,7.591,519
454,7.607,357
455,7.624,324
456,7.641,505
457,7.657,420
458,7.674,510
459,7.691,520
460,7.707,510
461,7.724,458
462,7.740,513
463,7.757,511
464,7.774,813
465,7.790,510
466,7.807,687
467,7.824,590
468,7.840,694
469,7.857,858
470,7.873,1063
471,7.890,1220
472,7.907,1342
473,7.923,1743
474,7.940,1724
475,7.957,2015
476,7.973,1837
477,7.990,1746
478,8.007,2064
479,8.023,2438
480,8.040,2327
481,8.056,2321
482,8.073,1813
483,8.090,2547
484,8.106,2039
485,8.123,2499
486,8.140,2442
487,8.156,2270
488,8.173,2466
489,8.190,2517
490,8.206,2251
491,8.223,2442
492,8.239,2312
493,8.256,2244
494,8.273,2079
495,8.289,2108
496,8.306,2240
497,8.323,1938
498,8.339,1643
499,8.356,1785
500,8.372,1661
501,8.389,1544
502,8.406,1730
503,8.422,1307
504,8.439,1257
505,8.456,1302
506,8.472,1595
507,8.489,1489
508,8.506,1163
509,8.522,1317
510,8.539,1394
511,8.555,1680
512,8.572,1113
513,8.589,1195
514,8.605,1041
515,8.622,995
516,8.639,1021
517,8.655,1124
518,8.672,850
519,8.689,905
520,8.705,785
521,8.722,1040
522,8.738,1318
523,8.755,920
524,8.772,900
525,8.788,940
526,8.805,1010
527,8.822,716
528,8.838,804
529,8.855,948
530,8.871,858
531,8.888,1031
532,8.905,859
533,8.921,798
534,8.938,939
535,8.955,738
536,8.971,788
537,8.988,758
538,9.005,822
539,9.021,939
