#"+ BPC Scan nostir_75um_sp-r020.d "
#Point,X(Minutes),Y(Counts)
0,0.053,1111
1,0.070,983
2,0.086,849
3,0.103,995
4,0.120,1256
5,0.136,1310
6,0.153,1038
7,0.170,952
8,0.186,1225
9,0.203,1091
10,0.220,822
11,0.236,743
12,0.253,1171
13,0.269,732
14,0.286,732
15,0.303,1026
16,0.319,1200
17,0.336,1032
18,0.353,965
19,0.369,1124
20,0.386,1078
21,0.402,1048
22,0.419,1153
23,0.436,1370
24,0.452,1276
25,0.469,956
26,0.486,980
27,0.502,1074
28,0.519,1030
29,0.536,693
30,0.552,983
31,0.569,1270
32,0.585,1170
33,0.602,1156
34,0.619,899
35,0.635,953
36,0.652,1023
37,0.669,899
38,0.685,1388
39,0.702,1154
40,0.719,1013
41,0.735,1033
42,0.752,1235
43,0.768,1079
44,0.785,1556
45,0.802,1556
46,0.818,1014
47,0.835,1131
48,0.852,2221
49,0.868,1058
50,0.885,872
51,0.901,1141
52,0.918,961
53,0.935,1207
54,0.951,948
55,0.968,929
56,0.985,930
57,1.001,835
58,1.018,1415
59,1.035,1697
60,1.051,754
61,1.068,1010
62,1.084,1389
63,1.101,593
64,1.118,1553
65,1.134,1336
66,1.151,1276
67,1.168,1556
68,1.184,958
69,1.201,1126
70,1.217,1519
71,1.234,862
72,1.251,872
73,1.267,1150
74,1.284,986
75,1.301,1054
76,1.317,1012
77,1.334,1018
78,1.351,1054
79,1.367,1488
80,1.384,1124
81,1.400,1396
82,1.417,1489
83,1.434,898
84,1.450,1001
85,1.467,1349
86,1.484,1060
87,1.500,1317
88,1.517,1338
89,1.534,977
90,1.550,1275
91,1.567,1544
92,1.583,1408
93,1.600,1251
94,1.617,1010
95,1.633,1137
96,1.650,804
97,1.667,1150
98,1.683,904
99,1.700,717
100,1.716,1272
101,1.733,990
102,1.750,786
103,1.766,1122
104,1.783,832
105,1.800,1018
106,1.816,1137
107,1.833,861
108,1.850,869
109,1.866,1295
110,1.883,1058
111,1.899,872
112,1.916,942
113,1.933,961
114,1.949,1465
115,1.966,1150
116,1.983,819
117,1.999,1380
118,2.016,1543
119,2.033,764
120,2.049,776
121,2.066,1000
122,2.082,819
123,2.099,979
124,2.116,1053
125,2.132,978
126,2.149,1556
127,2.166,769
128,2.182,1076
129,2.199,1215
130,2.215,1060
131,2.232,1047
132,2.249,677
133,2.265,1016
134,2.282,826
135,2.299,720
136,2.315,1000
137,2.332,922
138,2.349,967
139,2.365,1295
140,2.382,863
141,2.398,1217
142,2.415,841
143,2.432,1054
144,2.448,972
145,2.465,773
146,2.482,1115
147,2.498,978
148,2.515,975
149,2.532,916
150,2.548,1119
151,2.565,906
152,2.581,966
153,2.598,940
154,2.615,1116
155,2.631,1204
156,2.648,1068
157,2.665,1394
158,2.681,1216
159,2.698,821
160,2.714,1159
161,2.731,1154
162,2.748,728
163,2.764,1224
164,2.781,801
165,2.798,702
166,2.814,1102
167,2.831,788
168,2.848,1061
169,2.864,1544
170,2.881,733
171,2.897,1267
172,2.914,760
173,2.931,1335
174,2.947,1485
175,2.964,1133
176,2.981,1056
177,2.997,1179
178,3.014,871
179,3.031,1162
180,3.047,966
181,3.064,848
182,3.080,875
183,3.097,783
184,3.114,1081
185,3.130,1180
186,3.147,825
187,3.164,842
188,3.180,1295
189,3.197,1136
190,3.214,1297
191,3.230,897
192,3.247,658
193,3.263,1653
194,3.280,1255
195,3.297,1244
196,3.313,1098
197,3.330,1201
198,3.347,1087
199,3.363,1388
200,3.380,883
201,3.396,1121
202,3.413,1241
203,3.430,974
204,3.446,1020
205,3.463,1225
206,3.480,1158
207,3.496,1250
208,3.513,907
209,3.530,1023
210,3.546,1025
211,3.563,1188
212,3.579,1141
213,3.596,1480
214,3.613,1004
215,3.629,1346
216,3.646,1032
217,3.663,801
218,3.679,976
219,3.696,1230
220,3.713,1145
221,3.729,1320
222,3.746,819
223,3.762,1372
224,3.779,1067
225,3.796,841
226,3.812,823
227,3.829,1094
228,3.846,1218
229,3.862,1183
230,3.879,1173
231,3.895,894
232,3.912,1342
233,3.929,1547
234,3.945,814
235,3.962,1686
236,3.979,1360
237,3.995,950
238,4.012,807
239,4.029,1024
240,4.045,1530
241,4.062,1185
242,4.078,1338
243,4.095,1052
244,4.112,1059
245,4.128,1294
246,4.145,857
247,4.162,1204
248,4.178,643
249,4.195,1154
250,4.212,900
251,4.228,838
252,4.245,1461
253,4.261,1164
254,4.278,1312
255,4.295,914
256,4.311,1290
257,4.328,1610
258,4.345,1221
259,4.361,1209
260,4.378,945
261,4.394,1202
262,4.411,826
263,4.428,1608
264,4.444,967
265,4.461,1358
266,4.478,1031
267,4.494,1277
268,4.511,1177
269,4.528,1222
270,4.544,1125
271,4.561,1031
272,4.577,1095
273,4.594,1175
274,4.611,1558
275,4.627,1041
276,4.644,1048
277,4.661,1113
278,4.677,1263
279,4.694,1284
280,4.711,1379
281,4.727,869
282,4.744,903
283,4.760,1280
284,4.777,1677
285,4.794,1466
286,4.810,1347
287,4.827,1794
288,4.844,1533
289,4.860,983
290,4.877,1134
291,4.893,897
292,4.910,1082
293,4.927,1227
294,4.943,1377
295,4.960,1305
296,4.977,1045
297,4.993,953
298,5.010,1030
299,5.027,1142
300,5.043,1148
301,5.060,963
302,5.076,776
303,5.093,991
304,5.110,1757
305,5.126,1001
306,5.143,1189
307,5.160,911
308,5.176,1128
309,5.193,1521
310,5.210,1214
311,5.226,1328
312,5.243,1145
313,5.259,1189
314,5.276,1013
315,5.293,1543
316,5.309,921
317,5.326,1189
318,5.343,1065
319,5.359,1104
320,5.376,1112
321,5.392,1327
322,5.409,739
323,5.426,1128
324,5.442,1108
325,5.459,642
326,5.476,1128
327,5.492,1452
328,5.509,1023
329,5.526,1052
330,5.542,1709
331,5.559,846
332,5.575,1484
333,5.592,1487
334,5.609,1213
335,5.625,1210
336,5.642,1257
337,5.659,1436
338,5.675,1254
339,5.692,1146
340,5.709,1019
341,5.725,1225
342,5.742,811
343,5.758,1345
344,5.775,893
345,5.792,925
346,5.808,806
347,5.825,873
348,5.842,771
349,5.858,1136
350,5.875,941
351,5.891,1156
352,5.908,932
353,5.925,1073
354,5.941,1305
355,5.958,1942
356,5.975,879
357,5.991,1100
358,6.008,917
359,6.025,1318
360,6.041,1097
