#"+ BPC Scan nostir_75um_sp-r001.d "
#Point,X(Minutes),Y(Counts)
0,0.068,515
1,0.085,490
2,0.101,543
3,0.118,490
4,0.135,474
5,0.151,519
6,0.168,626
7,0.185,585
8,0.201,455
9,0.218,405
10,0.234,375
11,0.251,391
12,0.268,447
13,0.284,325
14,0.301,309
15,0.318,329
16,0.334,354
17,0.351,359
18,0.368,354
19,0.384,307
20,0.401,376
21,0.417,473
22,0.434,363
23,0.451,341
24,0.467,371
25,0.484,409
26,0.501,348
27,0.517,357
28,0.534,329
29,0.551,402
30,0.567,425
31,0.584,431
32,0.600,393
33,0.617,476
34,0.634,299
35,0.650,370
36,0.667,473
37,0.684,345
38,0.700,484
39,0.717,345
40,0.733,415
41,0.750,470
42,0.767,402
43,0.783,525
44,0.800,336
45,0.817,429
46,0.833,652
47,0.850,472
48,0.867,620
49,0.883,676
50,0.900,743
51,0.916,672
52,0.933,632
53,0.950,546
54,0.966,561
55,0.983,613
56,1.000,759
57,1.016,508
58,1.033,507
59,1.050,721
60,1.066,560
61,1.083,861
62,1.099,711
63,1.116,952
64,1.133,575
65,1.149,652
66,1.166,663
67,1.183,599
68,1.199,779
69,1.216,538
70,1.232,564
71,1.249,480
72,1.266,467
73,1.282,688
74,1.299,676
75,1.316,694
76,1.332,585
77,1.349,862
78,1.366,664
79,1.382,597
80,1.399,603
81,1.415,418
82,1.432,543
83,1.449,590
84,1.465,496
85,1.482,797
86,1.499,547
87,1.515,711
88,1.532,575
89,1.548,541
90,1.565,577
91,1.582,651
92,1.598,705
93,1.615,795
94,1.632,715
95,1.648,862
96,1.665,461
97,1.682,407
98,1.698,403
99,1.715,826
100,1.731,345
101,1.748,526
102,1.765,442
103,1.781,497
104,1.798,402
105,1.815,751
106,1.831,486
107,1.848,378
108,1.865,508
109,1.881,491
110,1.898,633
111,1.914,579
112,1.931,314
113,1.948,595
114,1.964,783
115,1.981,729
116,1.998,540
117,2.014,416
118,2.031,526
119,2.047,338
120,2.064,348
121,2.081,683
122,2.097,443
123,2.114,361
124,2.131,389
125,2.147,482
126,2.164,428
127,2.181,332
128,2.197,415
129,2.214,641
130,2.230,359
131,2.247,423
132,2.264,359
133,2.280,345
134,2.297,412
135,2.314,353
136,2.330,516
137,2.347,500
138,2.364,477
139,2.380,267
140,2.397,376
141,2.413,304
142,2.430,401
143,2.447,402
144,2.463,301
145,2.480,321
146,2.497,326
147,2.513,387
148,2.530,270
149,2.546,354
150,2.563,264
151,2.580,336
152,2.596,354
153,2.613,311
154,2.630,281
155,2.646,345
156,2.663,282
157,2.680,740
158,2.696,264
159,2.713,370
160,2.729,326
161,2.746,287
162,2.763,257
163,2.779,360
164,2.796,383
165,2.813,341
166,2.829,406
167,2.846,369
168,2.863,346
169,2.879,329
170,2.896,303
171,2.912,358
172,2.929,301
173,2.946,367
174,2.962,315
175,2.979,280
176,2.996,316
177,3.012,347
178,3.029,334
179,3.045,357
180,3.062,281
181,3.079,320
182,3.095,266
183,3.112,317
184,3.129,444
185,3.145,242
186,3.162,284
187,3.179,304
188,3.195,399
189,3.212,346
190,3.228,347
191,3.245,380
192,3.262,233
193,3.278,297
194,3.295,355
195,3.312,267
196,3.328,332
197,3.345,274
198,3.362,335
199,3.378,310
200,3.395,260
201,3.411,269
202,3.428,369
203,3.445,303
204,3.461,319
205,3.478,371
206,3.495,285
207,3.511,333
208,3.528,335
209,3.544,331
210,3.561,278
211,3.578,332
212,3.594,322
213,3.611,269
214,3.628,298
215,3.644,399
216,3.661,319
217,3.678,278
218,3.694,291
219,3.711,317
220,3.727,353
221,3.744,278
222,3.761,311
223,3.777,355
224,3.794,298
225,3.811,347
226,3.827,340
227,3.844,311
228,3.861,379
229,3.877,328
230,3.894,308
231,3.910,279
232,3.927,298
233,3.944,339
234,3.960,361
235,3.977,261
236,3.994,390
237,4.010,270
238,4.027,325
239,4.043,302
240,4.060,483
241,4.077,296
242,4.093,463
243,4.110,315
244,4.127,273
245,4.143,385
246,4.160,315
247,4.177,356
248,4.193,382
249,4.210,409
250,4.226,329
251,4.243,540
252,4.260,312
253,4.276,288
254,4.293,524
255,4.310,309
256,4.326,318
257,4.343,277
258,4.360,291
259,4.376,284
260,4.393,584
261,4.409,256
262,4.426,365
263,4.443,328
264,4.459,263
265,4.476,309
266,4.493,255
267,4.509,282
268,4.526,392
269,4.542,295
270,4.559,299
271,4.576,329
272,4.592,283
273,4.609,316
274,4.626,345
275,4.642,307
276,4.659,264
277,4.676,252
278,4.692,253
279,4.709,262
280,4.725,315
281,4.742,275
282,4.759,363
283,4.775,432
284,4.792,299
285,4.809,303
286,4.825,234
287,4.842,284
288,4.859,373
289,4.875,306
290,4.892,325
291,4.908,357
292,4.925,304
293,4.942,353
294,4.958,368
295,4.975,324
296,4.992,255
297,5.008,364
298,5.025,569
299,5.041,287
300,5.058,401
301,5.075,269
302,5.091,262
303,5.108,365
304,5.125,261
305,5.141,354
306,5.158,355
307,5.175,332
308,5.191,306
309,5.208,359
310,5.224,277
311,5.241,277
312,5.258,425
313,5.274,327
314,5.291,323
315,5.308,290
316,5.324,236
317,5.341,395
318,5.358,291
319,5.374,365
320,5.391,354
321,5.407,304
322,5.424,332
323,5.441,296
324,5.457,343
325,5.474,383
326,5.491,441
327,5.507,829
328,5.524,466
329,5.540,329
330,5.557,269
331,5.574,285
332,5.590,395
333,5.607,307
334,5.624,360
335,5.640,359
336,5.657,358
337,5.674,461
338,5.690,381
339,5.707,413
340,5.723,275
341,5.740,507
342,5.757,342
343,5.773,292
344,5.790,363
345,5.807,366
346,5.823,352
347,5.840,304
348,5.857,309
349,5.873,356
350,5.890,372
351,5.906,351
352,5.923,264
353,5.940,514
354,5.956,605
355,5.973,530
356,5.990,301
357,6.006,397
358,6.023,374
359,6.039,303
360,6.056,451
361,6.073,355
362,6.089,375
363,6.106,355
364,6.123,323
365,6.139,340
366,6.156,346
367,6.173,323
368,6.189,288
369,6.206,378
370,6.222,389
371,6.239,349
372,6.256,430
373,6.272,454
374,6.289,339
375,6.306,525
376,6.322,482
377,6.339,401
378,6.356,271
379,6.372,748
380,6.389,627
381,6.405,366
382,6.422,470
383,6.439,408
384,6.455,566
385,6.472,1109
386,6.489,942
387,6.505,474
388,6.522,318
389,6.538,482
390,6.555,406
391,6.572,315
392,6.588,329
393,6.605,383
394,6.622,338
395,6.638,300
396,6.655,429
397,6.672,437
398,6.688,299
399,6.705,321
400,6.721,274
401,6.738,268
402,6.755,305
403,6.771,305
404,6.788,513
405,6.805,356
406,6.821,299
407,6.838,352
408,6.855,410
409,6.871,338
410,6.888,407
411,6.904,349
412,6.921,378
413,6.938,411
414,6.954,907
415,6.971,453
416,6.988,431
417,7.004,337
418,7.021,400
419,7.037,363
420,7.054,688
421,7.071,599
422,7.087,513
423,7.104,328
424,7.121,377
425,7.137,349
426,7.154,384
427,7.171,457
428,7.187,353
429,7.204,344
430,7.220,414
431,7.237,397
432,7.254,394
433,7.270,334
434,7.287,496
435,7.304,296
436,7.320,394
437,7.337,343
438,7.354,360
439,7.370,271
440,7.387,385
441,7.403,314
442,7.420,241
443,7.437,432
444,7.453,326
445,7.470,398
446,7.487,465
447,7.503,411
448,7.520,491
449,7.536,357
450,7.553,478
451,7.570,410
452,7.586,365
453,7.603,402
454,7.620,370
455,7.636,401
456,7.653,317
457,7.670,309
458,7.686,405
459,7.703,414
460,7.719,335
461,7.736,305
462,7.753,349
463,7.769,364
464,7.786,538
465,7.803,442
466,7.819,400
467,7.836,337
468,7.853,500
469,7.869,281
470,7.886,294
471,7.902,304
472,7.919,351
473,7.936,456
474,7.952,350
475,7.969,369
476,7.986,379
477,8.002,342
478,8.019,351
479,8.035,433
480,8.052,413
481,8.069,362
482,8.085,367
483,8.102,380
484,8.119,269
485,8.135,414
486,8.152,453
487,8.169,667
488,8.185,412
489,8.202,405
490,8.218,447
491,8.235,589
492,8.252,281
493,8.268,341
494,8.285,415
495,8.302,415
496,8.318,445
497,8.335,333
498,8.352,600
499,8.368,422
500,8.385,393
501,8.401,539
502,8.418,1021
503,8.435,626
504,8.451,1184
505,8.468,457
506,8.485,1983
