#"+ BPC Scan nostir_75um_sp-r017.d "
#Point,X(Minutes),Y(Counts)
0,0.058,763
1,0.075,556
2,0.092,774
3,0.108,715
4,0.125,656
5,0.142,806
6,0.158,830
7,0.175,853
8,0.191,955
9,0.208,535
10,0.225,1064
11,0.241,595
12,0.258,753
13,0.275,860
14,0.291,717
15,0.308,712
16,0.325,879
17,0.341,705
18,0.358,640
19,0.374,543
20,0.391,644
21,0.408,724
22,0.424,978
23,0.441,503
24,0.458,552
25,0.474,1014
26,0.491,742
27,0.508,553
28,0.524,575
29,0.541,584
30,0.557,658
31,0.574,515
32,0.591,769
33,0.607,759
34,0.624,859
35,0.641,611
36,0.657,732
37,0.674,856
38,0.690,880
39,0.707,1172
40,0.724,526
41,0.740,913
42,0.757,587
43,0.774,890
44,0.790,915
45,0.807,985
46,0.824,593
47,0.840,873
48,0.857,539
49,0.873,935
50,0.890,696
51,0.907,638
52,0.923,592
53,0.940,772
54,0.957,962
55,0.973,686
56,0.990,743
57,1.007,661
58,1.023,1006
59,1.040,713
60,1.056,510
61,1.073,542
62,1.090,946
63,1.106,589
64,1.123,966
65,1.140,1043
66,1.156,639
67,1.173,821
68,1.189,663
69,1.206,509
70,1.223,501
71,1.239,557
72,1.256,721
73,1.273,527
74,1.289,658
75,1.306,1121
76,1.323,831
77,1.339,1000
78,1.356,513
79,1.372,744
80,1.389,658
81,1.406,747
82,1.422,795
83,1.439,548
84,1.456,953
85,1.472,803
86,1.489,615
87,1.505,584
88,1.522,564
89,1.539,794
90,1.555,540
91,1.572,664
92,1.589,803
93,1.605,782
94,1.622,608
95,1.639,909
96,1.655,568
97,1.672,593
98,1.688,672
99,1.705,977
100,1.722,818
101,1.738,760
102,1.755,594
103,1.772,728
104,1.788,883
105,1.805,898
106,1.822,979
107,1.838,798
108,1.855,648
109,1.871,754
110,1.888,666
111,1.905,569
112,1.921,636
113,1.938,806
114,1.955,639
115,1.971,529
116,1.988,578
117,2.004,885
118,2.021,647
119,2.038,663
120,2.054,604
121,2.071,535
122,2.088,604
123,2.104,721
124,2.121,1064
125,2.138,822
126,2.154,742
127,2.171,500
128,2.187,786
129,2.204,666
130,2.221,510
131,2.237,706
132,2.254,1088
133,2.271,685
134,2.287,862
135,2.304,623
136,2.321,855
137,2.337,563
138,2.354,1085
139,2.370,679
140,2.387,1152
141,2.404,636
142,2.420,793
143,2.437,793
144,2.454,930
145,2.470,688
146,2.487,671
147,2.503,559
148,2.520,747
149,2.537,730
150,2.553,636
151,2.570,547
152,2.587,716
153,2.603,692
154,2.620,956
155,2.637,920
156,2.653,840
157,2.670,755
158,2.686,612
159,2.703,1082
160,2.720,510
161,2.736,873
162,2.753,824
163,2.770,955
164,2.786,752
165,2.803,741
166,2.820,999
167,2.836,1153
