#"+ BPC Scan nostir_75um_sp-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.052,805
1,0.069,539
2,0.085,714
3,0.102,493
4,0.119,772
5,0.135,688
6,0.152,822
7,0.169,648
8,0.185,424
9,0.202,371
10,0.218,688
11,0.235,621
12,0.252,621
13,0.268,543
14,0.285,555
15,0.302,490
16,0.318,383
17,0.335,564
18,0.352,422
19,0.368,984
20,0.385,491
21,0.401,395
22,0.418,629
23,0.435,391
24,0.451,510
25,0.468,634
26,0.485,386
27,0.501,436
28,0.518,266
29,0.534,541
30,0.551,439
31,0.568,461
32,0.584,305
33,0.601,467
34,0.618,536
35,0.634,324
36,0.651,470
37,0.668,402
38,0.684,543
39,0.701,470
40,0.717,263
41,0.734,485
42,0.751,559
43,0.767,481
44,0.784,312
45,0.801,462
46,0.817,376
47,0.834,330
48,0.850,392
49,0.867,331
50,0.884,352
51,0.900,320
52,0.917,313
53,0.934,439
54,0.950,313
55,0.967,481
56,0.984,345
57,1.000,541
58,1.017,431
59,1.033,325
60,1.050,375
61,1.067,387
62,1.083,465
63,1.100,435
64,1.117,354
65,1.133,480
66,1.150,319
67,1.167,415
68,1.183,453
69,1.200,331
70,1.216,648
71,1.233,517
72,1.250,463
73,1.266,533
74,1.283,453
75,1.300,732
76,1.316,773
77,1.333,734
78,1.349,766
79,1.366,435
80,1.383,723
81,1.399,666
82,1.416,364
83,1.433,354
84,1.449,327
85,1.466,955
86,1.483,487
87,1.499,563
88,1.516,658
89,1.532,448
90,1.549,386
91,1.566,805
92,1.582,870
93,1.599,619
94,1.616,720
95,1.632,622
96,1.649,645
97,1.666,858
98,1.682,1162
99,1.699,547
100,1.715,309
101,1.732,352
102,1.749,368
103,1.765,553
104,1.782,488
105,1.799,803
106,1.815,646
107,1.832,518
108,1.848,337
109,1.865,372
110,1.882,717
111,1.898,285
112,1.915,349
113,1.932,614
114,1.948,399
115,1.965,396
116,1.982,389
117,1.998,412
118,2.015,285
119,2.031,361
120,2.048,351
121,2.065,306
122,2.081,510
123,2.098,405
124,2.115,483
125,2.131,716
126,2.148,468
127,2.165,415
128,2.181,411
129,2.198,501
130,2.214,521
131,2.231,683
132,2.248,299
133,2.264,506
134,2.281,321
135,2.298,359
136,2.314,477
137,2.331,337
138,2.347,341
139,2.364,433
140,2.381,298
141,2.397,491
142,2.414,394
143,2.431,358
144,2.447,411
145,2.464,647
146,2.481,328
147,2.497,294
148,2.514,331
149,2.530,297
150,2.547,401
151,2.564,321
152,2.580,398
153,2.597,545
154,2.614,297
155,2.630,372
156,2.647,453
157,2.664,594
158,2.680,583
159,2.697,876
160,2.713,510
161,2.730,360
162,2.747,406
163,2.763,376
164,2.780,363
165,2.797,516
166,2.813,430
167,2.830,343
168,2.846,344
169,2.863,339
170,2.880,354
171,2.896,341
172,2.913,428
173,2.930,329
174,2.946,301
175,2.963,376
176,2.980,369
177,2.996,353
178,3.013,327
179,3.029,393
180,3.046,327
181,3.063,368
182,3.079,307
183,3.096,352
184,3.113,387
