#"+ BPC Scan nostir_75um_sp-r012.d "
#Point,X(Minutes),Y(Counts)
0,0.055,335
1,0.071,325
2,0.088,405
3,0.105,414
4,0.121,349
5,0.138,426
6,0.154,462
7,0.171,439
8,0.188,401
9,0.204,444
10,0.221,386
11,0.238,337
12,0.254,378
13,0.271,520
14,0.288,341
15,0.304,352
16,0.321,318
17,0.337,510
18,0.354,358
19,0.371,324
20,0.387,425
21,0.404,553
22,0.421,420
23,0.437,383
24,0.454,412
25,0.470,470
26,0.487,422
27,0.504,436
28,0.520,365
29,0.537,400
30,0.554,332
31,0.570,510
32,0.587,510
33,0.604,362
34,0.620,440
35,0.637,357
36,0.653,487
37,0.670,330
38,0.687,543
39,0.703,429
40,0.720,514
41,0.737,335
42,0.753,370
43,0.770,320
44,0.787,427
45,0.803,404
46,0.820,365
47,0.836,565
48,0.853,361
49,0.870,522
50,0.886,510
51,0.903,392
52,0.920,373
53,0.936,351
54,0.953,473
55,0.969,491
56,0.986,363
57,1.003,412
58,1.019,358
59,1.036,510
60,1.053,307
61,1.069,504
62,1.086,548
63,1.103,613
64,1.119,337
65,1.136,338
66,1.152,368
67,1.169,395
68,1.186,514
69,1.202,372
70,1.219,356
71,1.236,278
72,1.252,510
73,1.269,397
74,1.286,318
75,1.302,449
76,1.319,411
77,1.335,347
78,1.352,491
79,1.369,353
80,1.385,357
81,1.402,485
82,1.419,357
83,1.435,354
84,1.452,478
85,1.469,475
86,1.485,354
87,1.502,446
88,1.518,510
89,1.535,370
90,1.552,443
91,1.568,487
92,1.585,319
93,1.602,415
94,1.618,447
95,1.635,351
96,1.652,326
97,1.668,489
98,1.685,497
99,1.701,458
100,1.718,418
101,1.735,533
102,1.751,468
103,1.768,387
104,1.785,358
105,1.801,486
106,1.818,473
107,1.834,333
108,1.851,370
109,1.868,327
110,1.884,369
111,1.901,374
112,1.918,366
113,1.934,379
114,1.951,504
115,1.968,346
116,1.984,347
117,2.001,384
118,2.017,407
119,2.034,508
120,2.051,536
121,2.067,449
122,2.084,510
123,2.101,464
124,2.117,385
125,2.134,477
126,2.151,315
127,2.167,421
128,2.184,545
129,2.200,445
130,2.217,415
131,2.234,410
132,2.250,578
133,2.267,326
134,2.284,352
135,2.300,399
136,2.317,364
137,2.333,345
138,2.350,512
139,2.367,459
140,2.383,457
141,2.400,535
142,2.417,365
143,2.433,457
144,2.450,586
145,2.467,418
146,2.483,364
147,2.500,568
148,2.516,379
149,2.533,469
150,2.550,424
151,2.566,405
152,2.583,359
153,2.600,560
154,2.616,375
155,2.633,317
156,2.650,338
157,2.666,391
158,2.683,462
159,2.699,343
160,2.716,404
161,2.733,390
162,2.749,506
163,2.766,685
164,2.783,475
165,2.799,399
166,2.816,354
167,2.832,313
168,2.849,324
169,2.866,510
170,2.882,497
171,2.899,578
172,2.916,602
173,2.932,457
174,2.949,558
175,2.966,474
176,2.982,360
177,2.999,510
178,3.015,360
179,3.032,432
180,3.049,463
181,3.065,513
182,3.082,508
183,3.099,474
184,3.115,490
185,3.132,386
186,3.149,647
187,3.165,350
188,3.182,403
189,3.198,386
190,3.215,407
191,3.232,510
192,3.248,341
193,3.265,455
194,3.282,493
195,3.298,368
196,3.315,407
197,3.331,319
198,3.348,365
199,3.365,342
200,3.381,521
201,3.398,636
202,3.415,447
203,3.431,487
204,3.448,316
205,3.465,469
206,3.481,380
207,3.498,725
208,3.514,346
209,3.531,496
210,3.548,352
211,3.564,510
212,3.581,372
213,3.598,358
214,3.614,417
215,3.631,437
216,3.648,537
217,3.664,367
218,3.681,454
219,3.697,525
220,3.714,367
221,3.731,331
222,3.747,375
223,3.764,341
224,3.781,375
225,3.797,510
226,3.814,389
227,3.830,361
228,3.847,558
229,3.864,721
230,3.880,356
231,3.897,341
232,3.914,399
233,3.930,713
234,3.947,377
235,3.964,500
236,3.980,419
237,3.997,437
238,4.013,557
239,4.030,511
240,4.047,422
241,4.063,545
242,4.080,474
243,4.097,426
244,4.113,498
245,4.130,355
246,4.147,323
247,4.163,592
248,4.180,462
249,4.196,511
250,4.213,396
251,4.230,437
252,4.246,416
253,4.263,302
254,4.280,510
255,4.296,562
256,4.313,374
257,4.329,401
258,4.346,490
259,4.363,639
260,4.379,505
261,4.396,344
262,4.413,381
263,4.429,461
264,4.446,443
265,4.463,441
266,4.479,356
267,4.496,334
268,4.512,456
269,4.529,365
270,4.546,361
271,4.562,611
272,4.579,402
273,4.596,671
274,4.612,393
275,4.629,490
276,4.646,494
277,4.662,585
278,4.679,403
279,4.695,332
280,4.712,397
281,4.729,369
282,4.745,507
283,4.762,655
284,4.779,592
285,4.795,542
