#"+ BPC Scan nostir_75um_sp-r004.d "
#Point,X(Minutes),Y(Counts)
0,0.063,419
1,0.080,359
2,0.096,501
3,0.113,363
4,0.130,423
5,0.146,572
6,0.163,449
7,0.180,317
8,0.196,412
9,0.213,324
10,0.229,298
11,0.246,311
12,0.263,367
13,0.279,310
14,0.296,321
15,0.313,312
16,0.329,312
17,0.346,349
18,0.362,480
19,0.379,290
20,0.396,433
21,0.412,299
22,0.429,309
23,0.446,300
24,0.462,430
25,0.479,350
26,0.496,337
27,0.512,411
28,0.529,411
29,0.545,384
30,0.562,375
31,0.579,349
32,0.595,301
33,0.612,342
34,0.629,361
35,0.645,375
36,0.662,348
37,0.678,288
38,0.695,332
39,0.712,333
40,0.728,288
41,0.745,319
42,0.762,378
43,0.778,304
44,0.795,387
45,0.812,343
46,0.828,277
47,0.845,297
48,0.861,335
49,0.878,304
50,0.895,369
51,0.911,302
52,0.928,308
53,0.945,476
54,0.961,408
55,0.978,309
56,0.995,345
57,1.011,313
58,1.028,364
59,1.044,324
60,1.061,305
61,1.078,377
62,1.094,308
63,1.111,376
64,1.128,342
65,1.144,334
66,1.161,304
67,1.177,343
68,1.194,378
69,1.211,321
70,1.227,374
71,1.244,408
72,1.261,308
73,1.277,331
74,1.294,385
75,1.311,285
76,1.327,299
77,1.344,362
78,1.360,380
79,1.377,337
80,1.394,328
81,1.410,275
82,1.427,338
83,1.444,324
84,1.460,319
85,1.477,284
86,1.494,267
87,1.510,350
88,1.527,320
89,1.543,396
90,1.560,366
91,1.577,398
92,1.593,316
93,1.610,336
94,1.627,349
95,1.643,328
96,1.660,348
97,1.676,302
98,1.693,348
99,1.710,283
100,1.726,314
101,1.743,335
102,1.760,296
103,1.776,315
104,1.793,358
105,1.810,299
106,1.826,278
107,1.843,263
108,1.859,354
109,1.876,399
110,1.893,316
111,1.909,296
112,1.926,289
113,1.943,317
114,1.959,325
115,1.976,316
116,1.993,290
117,2.009,343
118,2.026,299
119,2.042,305
120,2.059,300
121,2.076,295
122,2.092,379
123,2.109,307
124,2.126,366
125,2.142,421
126,2.159,429
127,2.175,362
128,2.192,323
129,2.209,281
130,2.225,276
131,2.242,307
132,2.259,256
133,2.275,273
134,2.292,319
135,2.309,281
136,2.325,338
137,2.342,309
138,2.358,329
139,2.375,384
140,2.392,262
141,2.408,398
142,2.425,348
143,2.442,353
144,2.458,382
145,2.475,300
146,2.492,357
147,2.508,340
148,2.525,271
149,2.541,329
150,2.558,308
151,2.575,320
152,2.591,283
153,2.608,294
154,2.625,359
155,2.641,336
156,2.658,365
157,2.674,306
158,2.691,309
159,2.708,331
160,2.724,274
161,2.741,322
162,2.758,290
163,2.774,402
164,2.791,307
165,2.808,371
166,2.824,466
167,2.841,432
168,2.857,337
169,2.874,639
170,2.891,361
171,2.907,345
172,2.924,314
173,2.941,300
174,2.957,474
175,2.974,358
176,2.991,315
177,3.007,339
178,3.024,319
179,3.040,467
180,3.057,386
181,3.074,333
182,3.090,442
183,3.107,330
184,3.124,371
185,3.140,455
186,3.157,563
187,3.173,440
