#"+ BPC Scan nostir_75um_sp-r014.d "
#Point,X(Minutes),Y(Counts)
0,0.054,587
1,0.070,452
2,0.087,651
3,0.104,674
4,0.120,514
5,0.137,526
6,0.154,427
7,0.170,771
8,0.187,654
9,0.203,567
10,0.220,655
11,0.237,638
12,0.253,462
13,0.270,605
14,0.287,583
15,0.303,693
16,0.320,612
17,0.336,455
18,0.353,564
19,0.370,742
20,0.386,845
21,0.403,761
22,0.420,635
23,0.436,464
24,0.453,681
25,0.470,494
26,0.486,955
27,0.503,639
28,0.519,557
29,0.536,766
30,0.553,909
31,0.569,606
32,0.586,653
33,0.603,700
34,0.619,409
35,0.636,796
36,0.653,525
37,0.669,843
38,0.686,615
39,0.702,966
40,0.719,870
41,0.736,852
42,0.752,457
43,0.769,1081
44,0.786,862
45,0.802,443
46,0.819,526
47,0.835,512
48,0.852,1103
49,0.869,617
50,0.885,466
51,0.902,712
52,0.919,756
53,0.935,503
54,0.952,710
55,0.969,558
56,0.985,574
57,1.002,462
58,1.018,709
59,1.035,405
60,1.052,652
61,1.068,1304
62,1.085,472
63,1.102,519
64,1.118,852
65,1.135,625
66,1.152,1149
67,1.168,890
68,1.185,786
69,1.201,513
70,1.218,607
71,1.235,778
72,1.251,590
73,1.268,697
74,1.285,667
75,1.301,657
76,1.318,908
77,1.334,524
78,1.351,570
79,1.368,568
80,1.384,747
81,1.401,807
82,1.418,910
83,1.434,634
84,1.451,646
85,1.468,510
86,1.484,722
87,1.501,670
88,1.517,629
89,1.534,692
90,1.551,693
91,1.567,656
92,1.584,573
93,1.601,875
94,1.617,769
95,1.634,510
96,1.651,510
97,1.667,660
98,1.684,547
99,1.700,571
100,1.717,844
101,1.734,539
102,1.750,713
103,1.767,842
104,1.784,502
105,1.800,515
106,1.817,581
107,1.833,773
108,1.850,514
109,1.867,569
110,1.883,643
111,1.900,737
112,1.917,592
113,1.933,664
114,1.950,899
115,1.967,563
116,1.983,785
117,2.000,713
118,2.016,757
119,2.033,652
120,2.050,757
121,2.066,935
122,2.083,546
123,2.100,496
124,2.116,641
125,2.133,747
126,2.150,904
127,2.166,624
128,2.183,670
129,2.199,648
130,2.216,455
131,2.233,626
132,2.249,786
133,2.266,694
134,2.283,584
135,2.299,626
136,2.316,649
137,2.332,528
138,2.349,548
139,2.366,573
140,2.382,615
141,2.399,538
142,2.416,601
143,2.432,930
144,2.449,896
145,2.466,712
146,2.482,920
147,2.499,590
148,2.515,638
149,2.532,1139
150,2.549,443
151,2.565,676
152,2.582,573
153,2.599,629
154,2.615,574
155,2.632,510
156,2.649,853
157,2.665,760
158,2.682,875
159,2.698,414
160,2.715,810
161,2.732,1082
162,2.748,916
163,2.765,635
164,2.782,885
165,2.798,654
166,2.815,527
167,2.831,715
168,2.848,819
169,2.865,613
170,2.881,670
171,2.898,517
172,2.915,567
173,2.931,538
174,2.948,812
175,2.965,711
176,2.981,686
177,2.998,1326
178,3.014,428
179,3.031,721
180,3.048,379
181,3.064,744
182,3.081,1027
183,3.098,611
184,3.114,917
185,3.131,575
186,3.148,826
187,3.164,972
188,3.181,510
189,3.197,1110
190,3.214,768
191,3.231,545
192,3.247,525
193,3.264,519
194,3.281,821
195,3.297,984
196,3.314,619
197,3.330,777
198,3.347,711
199,3.364,508
200,3.380,637
201,3.397,743
202,3.414,615
203,3.430,552
204,3.447,626
205,3.464,762
206,3.480,580
207,3.497,798
208,3.513,581
209,3.530,581
210,3.547,932
211,3.563,758
212,3.580,628
213,3.597,536
214,3.613,805
215,3.630,626
216,3.647,612
217,3.663,788
218,3.680,542
219,3.696,831
220,3.713,824
221,3.730,484
222,3.746,829
223,3.763,525
224,3.780,688
225,3.796,926
